Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
172121,Vidrà,14,61,13,9,53,17,23,114,30
172137,Vidreres,750,2704,513,606,2463,625,1356,5167,1138
252430,Vielha e Mijaran,452,2220,236,383,2007,303,835,4227,539
431652,Vilabella,50,288,88,55,239,106,105,527,194
172142,Vilabertran,68,303,92,75,269,95,143,572,187
172155,Vilablareix,203,856,127,188,880,147,391,1736,274
082994,Vilada,21,177,59,13,153,86,34,330,145
172174,Viladamat,21,175,46,29,140,47,50,315,93
172168,Viladasens,14,77,19,8,66,26,22,143,45
083015,Viladecans,5880,22624,3782,5585,22132,4734,11465,44756,8516
083008,Viladecavalls,694,2664,334,712,2578,394,1406,5242,728
172180,Vilademuls,66,247,84,58,236,89,124,483,173
172207,Viladrau,75,396,87,100,350,94,175,746,181
172214,Vilafant,494,1909,323,444,1912,383,938,3821,706
083054,Vilafranca del Penedès,3320,13524,2452,3171,12842,3476,6491,26366,5928
252445,Vilagrassa,34,161,47,36,140,53,70,301,100
172235,Vilajuïga,99,382,94,105,374,112,204,756,206
431750,Vilalba dels Arcs,31,232,108,39,187,114,70,419,222
083067,Vilalba Sasserra,65,232,42,58,221,52,123,453,94
252458,Vilaller,42,305,53,28,200,63,70,505,116
172240,Vilallonga de Ter,37,163,58,27,135,56,64,298,114
431665,Vilallonga del Camp,214,780,121,200,722,144,414,1502,265
172253,Vilamacolum,23,108,28,18,86,36,41,194,64
172266,Vilamalla,113,403,77,87,359,76,200,762,153
172272,Vilamaniscle,16,66,18,14,43,14,30,109,32
252477,Vilamòs,17,76,10,9,69,8,26,145,18
172288,Vilanant,25,121,35,35,127,30,60,248,65
431671,Vilanova d'Escornalbou,54,207,57,33,176,41,87,383,98
252483,Vilanova de Bellpuig,85,391,150,60,343,177,145,734,327
252496,Vilanova de l'Aguda,11,73,36,15,59,42,26,132,78
252542,Vilanova de la Barca,87,399,120,76,366,137,163,765,257
252509,Vilanova de Meià,21,142,60,18,113,68,39,255,128
431687,Vilanova de Prades,3,48,18,12,34,18,15,82,36
083036,Vilanova de Sau,23,113,30,15,121,33,38,234,63
252516,Vilanova de Segrià,60,325,72,52,273,88,112,598,160
083020,Vilanova del Camí,1181,4473,727,1117,4212,922,2298,8685,1649
089024,Vilanova del Vallès,590,1701,243,534,1642,265,1124,3343,508
083073,Vilanova i la Geltrú,5381,22942,4564,5161,22658,6199,10542,45600,10763
431690,Vilaplana,29,232,62,39,200,77,68,432,139
431704,Vila-rodona,113,448,101,89,389,139,202,837,240
172305,Vila-sacra,50,225,46,50,221,64,100,446,110
252521,Vila-sana,49,242,60,49,221,77,98,463,137
431711,Vila-seca,1932,8256,990,1838,7560,1263,3770,15816,2253
082140,Vilassar de Dalt,707,2986,637,710,2970,784,1417,5956,1421
082191,Vilassar de Mar,1754,6510,1319,1636,6788,1833,3390,13298,3152
172229,Vilaür,14,36,22,13,43,21,27,79,43
431726,Vilaverd,38,172,39,43,146,66,81,318,105
431732,"Vilella Alta, la",8,48,20,16,30,18,24,78,38
431747,"Vilella Baixa, la",17,75,24,17,49,28,34,124,52
172333,Vilobí d'Onyar,286,1063,229,256,953,244,542,2016,473
083041,Vilobí del Penedès,102,378,89,88,336,110,190,714,199
172327,Vilopriu,19,76,22,11,58,26,30,134,48
252537,"Vilosell, el",5,70,29,3,57,39,8,127,68
431763,Vimbodí i Poblet,74,352,145,48,267,124,122,619,269
252555,Vinaixa,25,210,62,20,168,89,45,378,151
431779,Vinebre,27,151,49,34,139,60,61,290,109
431785,Vinyols i els Arcs,152,689,143,149,640,138,301,1329,281
083089,Viver i Serrateix,13,57,22,11,52,23,24,109,45
430521,Xerta,93,406,140,71,402,185,164,808,325
,Catalunya,602076,2595159,534961,565754,2511170,730498,1167830,5106329,1265459

