Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
083015,Viladecans,4801,22347,2810,4587,21280,3518,9388,43627,6328
083008,Viladecavalls,666,2423,276,640,2282,352,1306,4705,628
172180,Vilademuls,51,261,91,36,242,89,87,503,180
172207,Viladrau,51,336,82,65,279,93,116,615,175
172214,Vilafant,368,1641,229,388,1590,266,756,3231,495
083054,Vilafranca del Penedès,2479,11986,2146,2418,11300,3052,4897,23286,5198
252445,Vilagrassa,25,142,51,18,123,65,43,265,116
172235,Vilajuïga,75,349,79,85,335,90,160,684,169
431750,Vilalba dels Arcs,34,237,110,35,189,131,69,426,241
083067,Vilalba Sasserra,41,204,30,40,178,31,81,382,61
252458,Vilaller,41,188,64,26,185,66,67,373,130
172240,Vilallonga de Ter,20,155,65,14,131,57,34,286,122
431665,Vilallonga del Camp,92,441,106,77,436,131,169,877,237
172253,Vilamacolum,22,104,27,19,81,38,41,185,65
172266,Vilamalla,78,336,49,55,295,55,133,631,104
172272,Vilamaniscle,15,46,20,12,37,19,27,83,39
252477,Vilamòs,12,64,12,17,43,11,29,107,23
172288,Vilanant,12,115,35,17,107,42,29,222,77
431671,Vilanova d'Escornalbou,21,168,38,31,145,44,52,313,82
252483,Vilanova de Bellpuig,61,327,159,45,342,177,106,669,336
252496,Vilanova de l'Aguda,9,75,46,20,65,41,29,140,87
252542,Vilanova de la Barca,55,286,111,51,272,129,106,558,240
252509,Vilanova de Meià,18,144,59,15,119,68,33,263,127
431687,Vilanova de Prades,7,44,23,8,37,26,15,81,49
083036,Vilanova de Sau,16,106,32,26,119,36,42,225,68
252516,Vilanova de Segrià,36,294,66,46,251,89,82,545,155
083020,Vilanova del Camí,947,3959,545,885,3771,686,1832,7730,1231
089024,Vilanova del Vallès,266,984,171,216,971,188,482,1955,359
083073,Vilanova i la Geltrú,4192,20084,4007,4056,19543,5418,8248,39627,9425
431690,Vilaplana,29,175,70,32,136,86,61,311,156
431704,Vila-rodona,43,406,133,55,295,129,98,701,262
172305,Vila-sacra,27,171,29,20,158,47,47,329,76
252521,Vila-sana,32,176,65,45,163,89,77,339,154
431711,Vila-seca,1136,5325,771,1105,5104,936,2241,10429,1707
082140,Vilassar de Dalt,503,2843,552,463,2724,729,966,5567,1281
082191,Vilassar de Mar,1529,6413,1006,1409,6495,1469,2938,12908,2475
172229,Vilaür,8,49,11,9,44,10,17,93,21
431726,Vilaverd,28,130,45,19,112,65,47,242,110
431732,"Vilella Alta, la",3,42,15,3,24,23,6,66,38
431747,"Vilella Baixa, la",12,68,24,8,53,32,20,121,56
172333,Vilobí d'Onyar,189,931,186,150,769,205,339,1700,391
083041,Vilobí del Penedès,65,334,97,58,303,87,123,637,184
172327,Vilopriu,9,50,25,11,43,29,20,93,54
252537,"Vilosell, el",4,70,35,9,80,35,13,150,70
431763,Vimbodí i Poblet,58,365,152,43,272,164,101,637,316
252555,Vinaixa,28,201,69,34,174,94,62,375,163
431779,Vinebre,20,174,51,13,145,75,33,319,126
431785,Vinyols i els Arcs,94,512,118,91,436,118,185,948,236
083089,Viver i Serrateix,10,70,20,10,57,25,20,127,45
430521,Xerta,74,398,154,71,362,181,145,760,335
,Catalunya,474976,2354658,480216,448660,2276081,669555,923636,4630739,1149771

