Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
431652,Vilabella,47,280,85,48,239,100,95,519,185
172142,Vilabertran,66,317,86,58,263,92,124,580,178
172155,Vilablareix,204,813,106,179,849,132,383,1662,238
082994,Vilada,24,180,53,16,159,88,40,339,141
172174,Viladamat,30,167,44,32,143,50,62,310,94
172168,Viladasens,14,79,18,12,68,26,26,147,44
083015,Viladecans,5581,22798,3512,5253,21996,4349,10834,44794,7861
083008,Viladecavalls,719,2645,310,688,2578,382,1407,5223,692
172180,Vilademuls,64,261,83,49,246,83,113,507,166
172207,Viladrau,83,401,83,95,349,89,178,750,172
172214,Vilafant,478,1898,300,446,1937,357,924,3835,657
083054,Vilafranca del Penedès,3148,13647,2350,3051,12896,3333,6199,26543,5683
252445,Vilagrassa,33,152,48,35,132,55,68,284,103
172235,Vilajuïga,95,378,88,109,371,108,204,749,196
431750,Vilalba dels Arcs,35,238,107,37,191,116,72,429,223
083067,Vilalba Sasserra,54,233,44,50,215,40,104,448,84
252458,Vilaller,33,324,55,33,204,66,66,528,121
172240,Vilallonga de Ter,23,172,61,22,143,57,45,315,118
431665,Vilallonga del Camp,155,682,122,138,665,127,293,1347,249
172253,Vilamacolum,20,121,26,23,94,38,43,215,64
172266,Vilamalla,109,428,70,84,376,67,193,804,137
172272,Vilamaniscle,16,60,15,12,52,14,28,112,29
252477,Vilamòs,12,70,13,8,64,7,20,134,20
172288,Vilanant,20,119,36,33,118,30,53,237,66
431671,Vilanova d'Escornalbou,44,213,51,35,176,40,79,389,91
252483,Vilanova de Bellpuig,83,376,143,45,355,168,128,731,311
252496,Vilanova de l'Aguda,13,67,37,19,60,38,32,127,75
252542,Vilanova de la Barca,78,449,116,79,411,140,157,860,256
252509,Vilanova de Meià,17,142,60,16,111,72,33,253,132
431687,Vilanova de Prades,6,53,18,9,39,19,15,92,37
083036,Vilanova de Sau,22,114,24,18,121,37,40,235,61
252516,Vilanova de Segrià,56,327,63,40,273,86,96,600,149
083020,Vilanova del Camí,1168,4576,675,1097,4261,872,2265,8837,1547
089024,Vilanova del Vallès,552,1608,229,461,1551,253,1013,3159,482
083073,Vilanova i la Geltrú,5203,22828,4400,5010,22469,5980,10213,45297,10380
431690,Vilaplana,23,221,67,40,187,76,63,408,143
431704,Vila-rodona,99,440,105,90,397,129,189,837,234
172305,Vila-sacra,39,211,37,43,208,60,82,419,97
252521,Vila-sana,44,237,66,52,219,78,96,456,144
431711,Vila-seca,1737,8001,933,1696,7305,1194,3433,15306,2127
082140,Vilassar de Dalt,671,2992,602,670,2974,763,1341,5966,1365
082191,Vilassar de Mar,1751,6491,1211,1578,6752,1699,3329,13243,2910
172229,Vilaür,9,42,17,8,48,16,17,90,33
431726,Vilaverd,33,169,41,38,144,69,71,313,110
431732,"Vilella Alta, la",4,44,17,10,24,15,14,68,32
431747,"Vilella Baixa, la",14,81,18,15,53,25,29,134,43
172333,Vilobí d'Onyar,248,1086,214,231,940,237,479,2026,451
083041,Vilobí del Penedès,99,393,82,79,357,102,178,750,184
172327,Vilopriu,24,76,20,13,59,29,37,135,49
252537,"Vilosell, el",3,69,26,5,60,37,8,129,63
431763,Vimbodí i Poblet,78,378,143,53,296,129,131,674,272
252555,Vinaixa,36,213,64,22,185,87,58,398,151
431779,Vinebre,26,163,49,32,149,64,58,312,113
431785,Vinyols i els Arcs,143,671,135,137,616,127,280,1287,262
083089,Viver i Serrateix,16,63,19,14,51,23,30,114,42
430521,Xerta,88,403,150,78,390,191,166,793,341
,Catalunya,576675,2624687,512403,543176,2513363,705116,1119851,5138050,1217519

