Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
252430,Vielha e Mijaran,429,2277,236,372,2036,286,801,4313,522
431652,Vilabella,54,283,89,53,243,102,107,526,191
172142,Vilabertran,66,328,86,65,267,95,131,595,181
172155,Vilablareix,198,819,116,185,841,138,383,1660,254
082994,Vilada,22,181,58,13,157,85,35,338,143
172174,Viladamat,28,166,46,27,141,50,55,307,96
172168,Viladasens,13,80,18,8,71,26,21,151,44
083015,Viladecans,5756,22697,3651,5403,22041,4529,11159,44738,8180
083008,Viladecavalls,692,2633,316,713,2587,382,1405,5220,698
172180,Vilademuls,62,253,86,49,229,87,111,482,173
172207,Viladrau,79,400,83,94,351,91,173,751,174
172214,Vilafant,478,1912,297,440,1917,385,918,3829,682
083054,Vilafranca del Penedès,3206,13338,2397,3096,12779,3402,6302,26117,5799
252445,Vilagrassa,31,155,47,34,136,55,65,291,102
172235,Vilajuïga,94,382,89,103,372,115,197,754,204
431750,Vilalba dels Arcs,35,234,110,34,191,117,69,425,227
083067,Vilalba Sasserra,62,249,43,68,221,46,130,470,89
252458,Vilaller,38,312,55,32,197,62,70,509,117
172240,Vilallonga de Ter,33,165,61,26,135,57,59,300,118
431665,Vilallonga del Camp,178,727,118,161,677,139,339,1404,257
172253,Vilamacolum,29,123,25,22,94,35,51,217,60
172266,Vilamalla,102,407,76,86,358,71,188,765,147
172272,Vilamaniscle,16,66,17,15,53,14,31,119,31
252477,Vilamòs,18,78,12,13,72,9,31,150,21
172288,Vilanant,18,124,35,36,120,30,54,244,65
431671,Vilanova d'Escornalbou,53,215,54,30,181,40,83,396,94
252483,Vilanova de Bellpuig,80,392,151,49,348,174,129,740,325
252496,Vilanova de l'Aguda,12,69,36,15,62,41,27,131,77
252542,Vilanova de la Barca,88,428,120,81,383,135,169,811,255
252509,Vilanova de Meià,19,138,61,17,116,69,36,254,130
431687,Vilanova de Prades,3,51,20,13,36,20,16,87,40
083036,Vilanova de Sau,20,113,27,18,119,33,38,232,60
252516,Vilanova de Segrià,59,324,71,46,275,87,105,599,158
083020,Vilanova del Camí,1192,4503,692,1114,4256,887,2306,8759,1579
089024,Vilanova del Vallès,565,1653,242,491,1579,267,1056,3232,509
083073,Vilanova i la Geltrú,5346,22925,4468,5070,22623,6100,10416,45548,10568
431690,Vilaplana,26,227,64,43,196,75,69,423,139
431704,Vila-rodona,110,449,102,91,391,133,201,840,235
172305,Vila-sacra,43,217,41,51,216,59,94,433,100
252521,Vila-sana,44,236,63,50,218,77,94,454,140
431711,Vila-seca,1865,8153,947,1759,7415,1234,3624,15568,2181
082140,Vilassar de Dalt,688,2998,616,694,2972,778,1382,5970,1394
082191,Vilassar de Mar,1739,6432,1250,1616,6760,1777,3355,13192,3027
172229,Vilaür,13,38,20,11,46,18,24,84,38
431726,Vilaverd,39,167,39,47,146,65,86,313,104
431732,"Vilella Alta, la",5,49,17,16,33,16,21,82,33
431747,"Vilella Baixa, la",15,78,22,18,54,26,33,132,48
172333,Vilobí d'Onyar,283,1092,221,243,947,246,526,2039,467
083041,Vilobí del Penedès,104,395,87,83,352,108,187,747,195
172327,Vilopriu,19,72,21,10,57,29,29,129,50
252537,"Vilosell, el",5,70,27,4,56,38,9,126,65
431763,Vimbodí i Poblet,73,365,146,48,276,130,121,641,276
252555,Vinaixa,31,213,66,25,187,87,56,400,153
431779,Vinebre,27,156,50,33,133,60,60,289,110
431785,Vinyols i els Arcs,148,681,142,147,635,134,295,1316,276
083089,Viver i Serrateix,13,64,21,12,55,23,25,119,44
430521,Xerta,92,403,148,75,403,183,167,806,331
,Catalunya,591085,2610812,522618,555865,2515456,716545,1146950,5126268,1239163

