Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
172121,Vidrà,12,64,12,11,52,15,23,116,27
172137,Vidreres,724,2747,532,649,2461,635,1373,5208,1167
252430,Vielha e Mijaran,432,2132,259,379,1987,319,811,4119,578
431652,Vilabella,49,278,88,51,237,104,100,515,192
172142,Vilabertran,72,310,93,67,277,98,139,587,191
172155,Vilablareix,215,870,140,194,907,166,409,1777,306
082994,Vilada,21,164,61,8,130,78,29,294,139
172174,Viladamat,26,154,56,30,140,47,56,294,103
172168,Viladasens,18,77,17,14,68,24,32,145,41
083015,Viladecans,6041,22462,4024,5797,22091,5029,11838,44553,9053
083008,Viladecavalls,687,2656,371,673,2593,417,1360,5249,788
172180,Vilademuls,64,261,82,63,240,92,127,501,174
172207,Viladrau,75,371,92,84,342,101,159,713,193
172214,Vilafant,487,1873,345,478,1905,414,965,3778,759
083054,Vilafranca del Penedès,3500,13195,2537,3264,12852,3581,6764,26047,6118
252445,Vilagrassa,47,172,47,43,156,48,90,328,95
172235,Vilajuïga,103,393,106,119,391,108,222,784,214
431750,Vilalba dels Arcs,32,230,105,38,190,111,70,420,216
083067,Vilalba Sasserra,72,230,41,69,212,65,141,442,106
252458,Vilaller,45,249,54,30,187,68,75,436,122
172240,Vilallonga de Ter,29,156,53,23,126,60,52,282,113
431665,Vilallonga del Camp,222,801,124,215,728,147,437,1529,271
172253,Vilamacolum,21,114,30,18,79,36,39,193,66
172266,Vilamalla,89,394,88,87,356,83,176,750,171
172272,Vilamaniscle,21,53,15,15,41,13,36,94,28
252477,Vilamòs,19,71,10,11,60,7,30,131,17
172288,Vilanant,29,126,32,41,125,31,70,251,63
431671,Vilanova d'Escornalbou,55,198,55,36,172,47,91,370,102
252483,Vilanova de Bellpuig,87,357,151,65,326,178,152,683,329
252496,Vilanova de l'Aguda,11,74,34,14,62,42,25,136,76
252542,Vilanova de la Barca,77,374,117,71,365,137,148,739,254
252509,Vilanova de Meià,17,140,63,19,107,67,36,247,130
431687,Vilanova de Prades,3,46,17,15,35,16,18,81,33
083036,Vilanova de Sau,19,113,32,13,117,36,32,230,68
252516,Vilanova de Segrià,54,341,78,54,277,96,108,618,174
083020,Vilanova del Camí,1213,4316,764,1129,4154,957,2342,8470,1721
089024,Vilanova del Vallès,630,1736,256,564,1692,274,1194,3428,530
083073,Vilanova i la Geltrú,5380,22168,4737,5187,22374,6429,10567,44542,11166
431690,Vilaplana,27,227,65,41,204,67,68,431,132
431704,Vila-rodona,109,436,101,102,381,132,211,817,233
172305,Vila-sacra,57,220,46,60,206,72,117,426,118
252521,Vila-sana,54,245,63,59,212,86,113,457,149
431711,Vila-seca,1997,7984,1084,1882,7437,1305,3879,15421,2389
082140,Vilassar de Dalt,720,2947,703,716,2954,839,1436,5901,1542
082191,Vilassar de Mar,1758,6528,1401,1647,6805,1891,3405,13333,3292
172229,Vilaür,17,38,17,15,43,18,32,81,35
431726,Vilaverd,39,173,50,44,136,64,83,309,114
431732,"Vilella Alta, la",8,44,20,12,30,17,20,74,37
431747,"Vilella Baixa, la",20,69,26,16,55,29,36,124,55
172333,Vilobí d'Onyar,281,1090,241,275,961,260,556,2051,501
083041,Vilobí del Penedès,104,365,88,89,340,113,193,705,201
172327,Vilopriu,18,69,24,8,58,23,26,127,47
252537,"Vilosell, el",6,62,29,4,54,37,10,116,66
431763,Vimbodí i Poblet,72,331,143,50,242,136,122,573,279
252555,Vinaixa,35,191,65,24,164,88,59,355,153
431779,Vinebre,30,167,45,32,147,57,62,314,102
431785,Vinyols i els Arcs,162,702,148,175,641,141,337,1343,289
083089,Viver i Serrateix,14,53,23,15,50,22,29,103,45
430521,Xerta,73,402,146,76,378,185,149,780,331
,Catalunya,610735,2558897,555686,576132,2498863,753337,1186867,5057760,1309023

