Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
172121,Vidrà,14,61,12,11,54,17,25,115,29
172137,Vidreres,693,2715,573,639,2442,640,1332,5157,1213
252430,Vielha e Mijaran,422,2077,265,395,1974,341,817,4051,606
431652,Vilabella,50,282,84,57,226,106,107,508,190
172142,Vilabertran,79,302,87,74,276,95,153,578,182
172155,Vilablareix,227,873,150,198,911,170,425,1784,320
082994,Vilada,19,156,58,9,122,79,28,278,137
172174,Viladamat,26,149,52,33,132,48,59,281,100
172168,Viladasens,19,76,17,15,68,21,34,144,38
083015,Viladecans,6088,22180,4190,5775,21863,5262,11863,44043,9452
083008,Viladecavalls,682,2622,401,648,2589,453,1330,5211,854
172180,Vilademuls,70,254,84,60,231,88,130,485,172
172207,Viladrau,76,360,91,78,327,105,154,687,196
172214,Vilafant,474,1858,362,462,1874,451,936,3732,813
083054,Vilafranca del Penedès,3559,13130,2617,3375,12843,3697,6934,25973,6314
252445,Vilagrassa,50,170,47,38,162,47,88,332,94
172235,Vilajuïga,97,385,108,114,378,108,211,763,216
431750,Vilalba dels Arcs,33,208,111,35,181,114,68,389,225
083067,Vilalba Sasserra,71,236,40,73,218,68,144,454,108
252458,Vilaller,38,213,53,29,168,62,67,381,115
172240,Vilallonga de Ter,25,144,50,20,119,63,45,263,113
431665,Vilallonga del Camp,222,785,131,212,724,155,434,1509,286
172253,Vilamacolum,20,114,29,21,85,38,41,199,67
172266,Vilamalla,83,399,91,87,353,90,170,752,181
172272,Vilamaniscle,24,57,13,12,52,12,36,109,25
252477,Vilamòs,14,71,10,10,58,8,24,129,18
172288,Vilanant,36,132,31,40,126,34,76,258,65
431671,Vilanova d'Escornalbou,49,186,57,34,165,49,83,351,106
252483,Vilanova de Bellpuig,90,364,149,71,319,186,161,683,335
252496,Vilanova de l'Aguda,11,70,31,12,62,42,23,132,73
252542,Vilanova de la Barca,81,369,113,65,357,135,146,726,248
252509,Vilanova de Meià,18,143,63,21,109,68,39,252,131
431687,Vilanova de Prades,3,42,18,14,33,16,17,75,34
083036,Vilanova de Sau,17,106,33,10,110,38,27,216,71
252516,Vilanova de Segrià,60,348,79,56,289,98,116,637,177
083020,Vilanova del Camí,1229,4256,799,1097,4112,1013,2326,8368,1812
089024,Vilanova del Vallès,635,1776,260,568,1727,284,1203,3503,544
083073,Vilanova i la Geltrú,5309,21897,4863,5130,22196,6546,10439,44093,11409
431690,Vilaplana,31,232,62,37,204,64,68,436,126
431704,Vila-rodona,108,436,97,106,387,130,214,823,227
172305,Vila-sacra,57,220,50,65,211,78,122,431,128
252521,Vila-sana,57,241,59,55,212,82,112,453,141
431711,Vila-seca,2066,7925,1127,1965,7494,1346,4031,15419,2473
082140,Vilassar de Dalt,720,2949,706,710,2933,864,1430,5882,1570
082191,Vilassar de Mar,1769,6509,1458,1697,6812,1940,3466,13321,3398
172229,Vilaür,21,39,15,14,45,19,35,84,34
431726,Vilaverd,42,165,45,44,136,55,86,301,100
431732,"Vilella Alta, la",8,42,20,10,32,17,18,74,37
431747,"Vilella Baixa, la",17,65,25,15,51,29,32,116,54
172333,Vilobí d'Onyar,281,1106,253,273,950,273,554,2056,526
083041,Vilobí del Penedès,104,356,93,82,342,113,186,698,206
172327,Vilopriu,21,70,23,13,59,23,34,129,46
252537,"Vilosell, el",5,56,31,5,56,35,10,112,66
431763,Vimbodí i Poblet,73,325,141,43,245,137,116,570,278
252555,Vinaixa,34,176,68,24,158,86,58,334,154
431779,Vinebre,35,147,46,31,135,55,66,282,101
431785,Vinyols i els Arcs,158,658,144,168,606,138,326,1264,282
083089,Viver i Serrateix,17,49,25,13,50,20,30,99,45
430521,Xerta,72,397,137,78,378,188,150,775,325
,Catalunya,609792,2523167,568781,575594,2473067,768502,1185386,4996234,1337283

