Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
082981,Vic,4082,15105,2746,3700,14237,4094,7782,29342,6840
172121,Vidrà,13,61,15,12,59,17,25,120,32
172137,Vidreres,664,2669,616,586,2431,686,1250,5100,1302
252430,Vielha e Mijaran,420,2095,296,379,1942,380,799,4037,676
431652,Vilabella,43,265,80,45,217,99,88,482,179
172142,Vilabertran,84,291,93,75,277,99,159,568,192
172155,Vilablareix,243,885,200,232,930,201,475,1815,401
082994,Vilada,17,144,61,10,112,80,27,256,141
172174,Viladamat,31,159,51,31,141,55,62,300,106
172168,Viladasens,19,77,16,15,64,25,34,141,41
083015,Viladecans,6086,22080,4565,5687,21791,5784,11773,43871,10349
083008,Viladecavalls,607,2586,467,612,2597,523,1219,5183,990
172180,Vilademuls,75,269,71,61,235,78,136,504,149
172207,Viladrau,71,357,89,82,324,115,153,681,204
172214,Vilafant,478,1827,395,427,1825,513,905,3652,908
083054,Vilafranca del Penedès,3574,12889,2870,3359,12889,3951,6933,25778,6821
252445,Vilagrassa,45,182,43,44,157,51,89,339,94
172235,Vilajuïga,81,389,91,96,371,95,177,760,186
431750,Vilalba dels Arcs,29,200,94,34,175,111,63,375,205
083067,Vilalba Sasserra,68,234,45,59,219,65,127,453,110
252458,Vilaller,34,204,54,28,157,70,62,361,124
172240,Vilallonga de Ter,21,145,47,17,119,57,38,264,104
431665,Vilallonga del Camp,271,785,144,230,745,165,501,1530,309
172253,Vilamacolum,27,106,35,29,94,34,56,200,69
172266,Vilamalla,93,396,90,100,360,107,193,756,197
172272,Vilamaniscle,19,72,17,12,60,19,31,132,36
252477,Vilamòs,6,69,8,7,55,6,13,124,14
172288,Vilanant,29,138,34,40,121,39,69,259,73
431671,Vilanova d'Escornalbou,44,173,58,33,163,50,77,336,108
252483,Vilanova de Bellpuig,91,342,154,84,294,194,175,636,348
252496,Vilanova de l'Aguda,8,63,31,8,61,35,16,124,66
252542,Vilanova de la Barca,82,341,110,59,318,134,141,659,244
252509,Vilanova de Meià,24,132,68,16,104,57,40,236,125
431687,Vilanova de Prades,7,39,17,10,37,11,17,76,28
083036,Vilanova de Sau,19,101,33,10,108,42,29,209,75
252516,Vilanova de Segrià,70,335,92,59,287,100,129,622,192
083020,Vilanova del Camí,1123,4193,857,1102,3978,1079,2225,8171,1936
089024,Vilanova del Vallès,605,1790,269,578,1743,300,1183,3533,569
083073,Vilanova i la Geltrú,5210,21545,5224,4987,22131,6980,10197,43676,12204
431690,Vilaplana,26,214,59,40,184,62,66,398,121
431704,Vila-rodona,109,439,105,101,379,126,210,818,231
172305,Vila-sacra,63,231,51,75,208,78,138,439,129
252521,Vila-sana,60,242,54,52,229,84,112,471,138
431711,Vila-seca,2186,7657,1219,2043,7406,1482,4229,15063,2701
082140,Vilassar de Dalt,727,2951,734,711,2943,895,1438,5894,1629
082191,Vilassar de Mar,1766,6505,1661,1679,6879,2146,3445,13384,3807
172229,Vilaür,19,39,16,11,45,15,30,84,31
431726,Vilaverd,34,152,42,39,127,46,73,279,88
431732,"Vilella Alta, la",10,42,17,12,29,17,22,71,34
431747,"Vilella Baixa, la",17,67,27,10,52,27,27,119,54
172333,Vilobí d'Onyar,279,1113,243,266,959,278,545,2072,521
083041,Vilobí del Penedès,114,356,105,82,327,110,196,683,215
172327,Vilopriu,19,65,26,17,56,24,36,121,50
252537,"Vilosell, el",4,55,32,4,48,37,8,103,69
431763,Vimbodí i Poblet,62,321,126,45,232,131,107,553,257
252555,Vinaixa,31,165,58,15,139,75,46,304,133
431779,Vinebre,37,134,43,28,125,61,65,259,104
431785,Vinyols i els Arcs,159,665,179,144,622,159,303,1287,338
083089,Viver i Serrateix,15,51,22,14,45,26,29,96,48
430521,Xerta,61,376,141,65,354,191,126,730,332
,Catalunya,607360,2504740,598100,572381,2472075,801174,1179741,4976815,1399274

