Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
082956,Vallirana,770,3469,548,697,3246,655,1467,6715,1203,
172095,Vall-llobrega,19,114,18,34,191,24,53,305,42,
431606,Vallmoll,97,469,92,73,428,95,170,897,187,
082969,Vallromanes,147,550,71,132,500,82,279,1050,153,
431613,Valls,1547,7045,1534,1502,6772,2168,3049,13817,3702,
259062,"Valls d'Aguilar, les",16,111,44,17,74,53,33,185,97,
252398,"Valls de Valira, les",35,285,104,43,214,94,78,499,198,
431628,Vandellòs i l'Hospitalet de l'Infant,339,1607,312,311,1529,389,650,3136,701,
259097,"Vansa i Fórnols, la",9,52,25,5,55,20,14,107,45,
082975,Veciana,9,48,25,7,48,16,16,96,41,
431634,"Vendrell, el",1939,8614,1400,1968,8145,1708,3907,16759,3108,
172109,Ventalló,30,222,86,36,186,77,66,408,163,
252424,Verdú,43,327,135,53,295,214,96,622,349,
172116,Verges,75,366,132,66,331,165,141,697,297,
431649,Vespella de Gaià,7,87,20,9,62,19,16,149,39,
082981,Vic,2483,11236,2351,2258,10743,3635,4741,21979,5986,
172121,Vidrà,12,49,19,11,54,15,23,103,34,
172137,Vidreres,400,1812,360,365,1662,427,765,3474,787,
252430,Vielha e Mijaran,358,1593,203,353,1492,234,711,3085,437,
431652,Vilabella,54,253,86,48,247,91,102,500,177,
172142,Vilabertran,51,266,84,41,258,91,92,524,175,
172155,Vilablareix,159,751,81,162,727,102,321,1478,183,
082994,Vilada,23,180,70,24,147,93,47,327,163,
172174,Viladamat,21,132,58,17,120,57,38,252,115,
172168,Viladasens,9,56,29,14,43,30,23,99,59,
083015,Viladecans,4590,21625,2554,4419,20768,3176,9009,42393,5730,
083008,Viladecavalls,605,2221,231,587,2104,287,1192,4325,518,
172180,Vilademuls,35,253,82,34,233,91,69,486,173,
172207,Viladrau,44,296,90,60,272,101,104,568,191,
172214,Vilafant,359,1547,212,353,1530,233,712,3077,445,
083054,Vilafranca del Penedès,2302,10937,1985,2134,10585,2864,4436,21522,4849,
252445,Vilagrassa,30,154,47,18,121,66,48,275,113,
172235,Vilajuïga,76,339,76,80,318,91,156,657,167,
431750,Vilalba dels Arcs,40,246,108,39,190,130,79,436,238,
083067,Vilalba Sasserra,37,183,29,35,148,35,72,331,64,
252458,Vilaller,40,200,68,28,188,65,68,388,133,
172240,Vilallonga de Ter,16,145,66,14,116,59,30,261,125,
431665,Vilallonga del Camp,84,438,94,90,417,128,174,855,222,
172253,Vilamacolum,16,83,31,12,72,39,28,155,70,
172266,Vilamalla,65,317,41,45,279,47,110,596,88,
172272,Vilamaniscle,8,39,17,4,30,20,12,69,37,
252477,Vilamòs,9,56,11,17,44,14,26,100,25,
172288,Vilanant,14,105,35,13,91,43,27,196,78,
431671,Vilanova d'Escornalbou,17,175,31,27,134,48,44,309,79,
252483,Vilanova de Bellpuig,57,344,163,46,356,170,103,700,333,
252496,Vilanova de l'Aguda,11,81,43,19,72,40,30,153,83,
252542,Vilanova de la Barca,64,284,111,48,268,140,112,552,251,
252509,Vilanova de Meià,23,146,69,20,128,71,43,274,140,
431687,Vilanova de Prades,5,47,26,6,41,30,11,88,56,
083036,Vilanova de Sau,14,110,28,29,115,37,43,225,65,
252516,Vilanova de Segrià,40,310,67,54,246,89,94,556,156,
083020,Vilanova del Camí,906,3788,514,836,3630,670,1742,7418,1184,
089024,Vilanova del Vallès,214,849,165,191,844,176,405,1693,341,
083073,Vilanova i la Geltrú,3855,18684,3779,3685,18274,5144,7540,36958,8923,
431690,Vilaplana,24,185,69,33,145,91,57,330,160,
431704,Vila-rodona,47,382,141,55,279,129,102,661,270,
172305,Vila-sacra,23,149,31,14,139,42,37,288,73,
252521,Vila-sana,27,172,65,31,160,73,58,332,138,
431711,Vila-seca,1089,4952,716,1039,4743,881,2128,9695,1597,
082140,Vilassar de Dalt,465,2714,538,430,2617,722,895,5331,1260,
082191,Vilassar de Mar,1379,6180,939,1313,6206,1357,2692,12386,2296,
172229,Vilaür,7,52,13,6,41,11,13,93,24,
431726,Vilaverd,19,122,46,10,99,67,29,221,113,
431732,"Vilella Alta, la",3,45,17,4,28,26,7,73,43,
431747,"Vilella Baixa, la",7,64,27,4,46,31,11,110,58,
172333,Vilobí d'Onyar,163,848,176,129,719,204,292,1567,380,
083041,Vilobí del Penedès,56,306,91,54,271,94,110,577,185,
172327,Vilopriu,5,49,25,6,42,28,11,91,53,
252537,"Vilosell, el",3,54,31,6,63,35,9,117,66,
431763,Vimbodí i Poblet,60,361,150,32,283,159,92,644,309,
252555,Vinaixa,30,197,72,36,179,103,66,376,175,
431779,Vinebre,23,156,52,18,135,73,41,291,125,
431785,Vinyols i els Arcs,82,442,118,82,405,107,164,847,225,
083089,Viver i Serrateix,9,69,24,9,58,27,18,127,51,
430521,Xerta,77,399,147,74,363,182,151,762,329,
,Catalunya,444683,2210210,460443,420655,2178050,647324,865338,4388260,1107767,

