,Any,Serveis,Literal,Codi
7186,2019,0.0,Arnes,430189
7187,2019,0.2738,Ascó,430192
7188,2019,0.0829,Banyeres del Penedès,430206
7189,2019,0.0,Batea,430228
7190,2019,0.0,Bellvei,430249
7191,2019,0.0,Aldover,430069
7192,2019,3.4652,Amposta,430141
7193,2019,0.5151,Prullans,251790
7194,2019,0.0,Salàs de Pallars,251902
7195,2019,0.0,"Pobla de Segur, la",251713
7196,2019,0.0,Ponts,251728
7197,2019,0.9582,"Pont de Suert, el",251734
7198,2019,0.0,"Portella, la",251749
7199,2019,0.0,Prats i Sansor,251752
7200,2019,0.0,"Pobla de Cérvoles, la",251692
7201,2019,0.0,Preixens,251771
7202,2019,0.0,"Poal, el",251689
7203,2019,0.0,Puiggròs,251804
7204,2019,0.0,Puigverd d'Agramunt,251811
7205,2019,9.9155,Puigverd de Lleida,251826
7206,2019,0.0,Rialp,251832
7207,2019,0.0679,Ribera d'Urgellet,251850
7208,2019,0.0,Riner,251863
7209,2019,0.0,Sant Llorenç de Morunys,251930
7210,2019,0.0,Preixana,251765
7211,2019,0.0,Ossó de Sió,251575
7212,2019,0.2179,Olius,251517
7213,2019,0.0,Rasquera,431212
7214,2019,0.2823,Castellvell del Camp,430424
7215,2019,0.1864,"Oluges, les",251522
7216,2019,0.1042,"Omellons, els",251538
7217,2019,0.0,"Omells de na Gaia, els",251543
7218,2019,0.0,Bellaguarda,251706
7219,2019,0.0,Os de Balaguer,251569
7220,2019,0.0,Sant Guim de Freixenet,251924
7221,2019,0.0,"Palau d'Anglesola, el",251581
7222,2019,0.0,Conca de Dalt,251615
7223,2019,0.8357,"Coma i la Pedra, la",251636
7224,2019,1.111,Penelles,251641
7225,2019,1.1663,Peramola,251654
7226,2019,0.0,Pinell de Solsonès,251667
7227,2019,0.0573,Pinós,251673
7228,2019,0.0,Organyà,251556
7229,2019,0.0,Tornabous,252252
7230,2019,0.0,Rosselló,251898
7231,2019,0.0,Tarrés,252189
7232,2019,0.0,Tarroja de Segarra,252192
7233,2019,0.0,Térmens,252206
7234,2019,0.5066,Tírvia,252213
7235,2019,0.0,Tiurana,252228
7236,2019,0.0,Talavera,252167
7237,2019,0.0,"Torms, els",252249
7238,2019,8.2904,Talarn,252154
7239,2019,0.0,Torrebesses,252265
7240,2019,0.7666,"Torre de Cabdella, la",252271
7241,2019,0.0,Torrefarrera,252287
7242,2019,0.0,Torregrossa,252304
7243,2019,0.0,Torrelameu,252311
7244,2019,0.0,Torres de Segre,252326
7245,2019,0.5029,Torre-serona,252332
7246,2019,0.0,Torà,252234
7247,2019,0.0,Sidamon,252056
7248,2019,0.4221,Sant Ramon,251945
7249,2019,0.0,Sant Esteve de la Sarga,251961
7250,2019,0.0,Sant Guim de la Plana,251977
7251,2019,0.0,Sarroca de Lleida,252000
7252,2019,0.4812,Sarroca de Bellera,252017
7253,2019,0.0,Senterada,252022
7254,2019,0.0,Tàrrega,252173
7255,2019,0.0,Seròs,252043
7256,2019,0.4741,Tremp,252347
7257,2019,0.0,"Soleràs, el",252069
7258,2019,0.074,Solsona,252075
7259,2019,0.0,Soriguera,252081
7260,2019,0.0,Sort,252094
7261,2019,0.0,Soses,252108
7262,2019,3.9904,Sudanell,252115
7263,2019,0.0,Sunyer,252120
7264,2019,3.2348,"Seu d'Urgell, la",252038
7265,2019,1.6163,"Selva del Camp, la",431457
7266,2019,0.0,Sant Jaume dels Domenys,431378
7267,2019,0.0,Santa Bàrbara,431384
7268,2019,0.0,Santa Coloma de Queralt,431397
7269,2019,0.9061,Santa Oliva,431401
7270,2019,0.0,Pontils,431418
7271,2019,0.0,Sarral,431423
7272,2019,0.0,Puigpelat,431191
7273,2019,0.0,"Secuita, la",431444
7274,2019,0.0,"Rourell, el",431346
7275,2019,0.0,Senan,431460
7276,2019,0.0,Solivella,431476
7277,2019,182.8725,Tarragona,431482
7278,2019,0.0,Tivenys,431495
7279,2019,0.0,Tivissa,431508
7280,2019,0.0,"Torre de Fontaubella, la",431515
7281,2019,0.0,Savallà del Comtat,431439
7282,2019,0.0,Riudecanyes,431270
7283,2019,0.0,Prat de Comte,431172
7284,2019,0.0,Pratdip,431188
7285,2019,0.0,Querol,431205
7286,2019,0.0,Renau,431227
7287,2019,10.1928,Reus,431233
7288,2019,0.0,"Riba, la",431248
7289,2019,0.0,Sant Carles de la Ràpita,431362
7290,2019,0.0,"Riera de Gaià, la",431264
7291,2019,1.3616,Salomó,431359
7292,2019,0.0,Riudecols,431286
7293,2019,0.0,Riudoms,431299
7294,2019,0.0,Rocafort de Queralt,431303
7295,2019,6.0134,Roda de Berà,431310
7296,2019,0.0,Rodonyà,431325
7297,2019,0.0082,Roquetes,431331
7298,2019,0.0,Torroja del Priorat,431541
7299,2019,0.0,Riba-roja d'Ebre,431251
7300,2019,1.4669,Sant Jaume d'Enveja,439023
7301,2019,0.0,"Torre de l'Espanyol, la",431520
7302,2019,0.0,"Vilella Alta, la",431732
7303,2019,0.0445,"Vilella Baixa, la",431747
7304,2019,0.0,Vilalba dels Arcs,431750
7305,2019,0.0,Vimbodí i Poblet,431763
7306,2019,0.3125,Vinebre,431779
7307,2019,8.8017,Vila-seca,431711
7308,2019,4.914,Deltebre,439018
7309,2019,0.0,Vila-rodona,431704
7310,2019,5.2952,Camarles,439039
7311,2019,0.0,"Aldea, l'",439044
7312,2019,72.8517,Salou,439057
7313,2019,6.9909,"Ampolla, l'",439060
7314,2019,0.8782,"Canonja, la",439076
7315,2019,0.0,Medinyà,171045
7316,2019,0.0,Oliola,251500
7317,2019,0.0,Vinyols i els Arcs,431785
7318,2019,0.9405,Vandellòs i l'Hospitalet de l'Infant,431628
7319,2019,0.0,Porrera,431140
7320,2019,7.7738,Tortosa,431554
7321,2019,0.0,Ulldecona,431567
7322,2019,0.0,Ulldemolins,431573
7323,2019,0.0804,Vallclara,431589
7324,2019,0.0,Vallfogona de Riucorb,431592
7325,2019,0.0,Vilaverd,431726
7326,2019,1.0689,Valls,431613
7327,2019,1.5396,Torredembarra,431536
7328,2019,19.2059,"Vendrell, el",431634
7329,2019,0.0,Vespella de Gaià,431649
7330,2019,0.0,Vilabella,431652
7331,2019,0.0,Vilallonga del Camp,431665
7332,2019,0.0,Vilanova d'Escornalbou,431671
7333,2019,0.0,Vilanova de Prades,431687
7334,2019,0.0,Vilaplana,431690
7335,2019,2.4531,Vallmoll,431606
7336,2019,1.2478,"Guiamets, els",430705
7337,2019,0.0,Masdenverge,430786
7338,2019,0.0,"Galera, la",430635
7339,2019,0.0,Gandesa,430640
7340,2019,0.0,Garcia,430653
7341,2019,0.0,"Garidells, els",430666
7342,2019,0.8012,Ginestar,430672
7343,2019,0.0,Forès,430614
7344,2019,0.0,Gratallops,430691
7345,2019,0.0,Flix,430607
7346,2019,0.0,Horta de Sant Joan,430712
7347,2019,0.0478,"Lloar, el",430727
7348,2019,0.0,Llorac,430733
7349,2019,0.9977,Llorenç del Penedès,430748
7350,2019,0.0,Margalef,430751
7351,2019,0.0,Marçà,430764
7352,2019,0.762,Prades,431166
7353,2019,0.0,Godall,430688
7354,2019,0.0,Xerta,430521
7355,2019,0.0,"Sénia, la",430445
7356,2019,0.0414,Colldejou,430458
7357,2019,0.0,Conesa,430461
7358,2019,0.5996,Constantí,430477
7359,2019,0.0,Corbera d'Ebre,430483
7360,2019,0.0177,Cornudella de Montsant,430496
7361,2019,0.0,Freginals,430629
7362,2019,5.5064,Cunit,430516
7363,2019,0.0,Masllorenç,430799
7364,2019,0.0,Duesaigües,430537
7365,2019,0.0904,"Espluga de Francolí, l'",430542
7366,2019,0.2484,Falset,430555
7367,2019,0.0,"Fatarella, la",430568
7368,2019,0.0,"Febró, la",430574
7369,2019,0.4854,"Figuera, la",430580
7370,2019,0.0,Figuerola del Camp,430593
7371,2019,0.1262,Creixell,430509
7372,2019,0.0,Pira,431074
7373,2019,0.0,Mas de Barberans,430770
7374,2019,0.2111,"Pallaresos, els",431009
7375,2019,0.0,Passanant i Belltall,431016
7376,2019,0.0,Paüls,431021
7377,2019,0.0,Perafort,431037
7378,2019,4.2845,"Perelló, el",431042
7379,2019,0.0,Nulles,430982
7380,2019,0.0,"Pinell de Brai, el",431068
7381,2019,0.0,"Nou de Gaià, la",430976
7382,2019,0.0,"Pla de Santa Maria, el",431080
7383,2019,0.0,"Pobla de Mafumet, la",431093
7384,2019,0.0,"Pobla de Massaluca, la",431107
7385,2019,2.2479,"Pobla de Montornès, la",431114
7386,2019,0.0,Poboleda,431129
7387,2019,0.1377,"Pont d'Armentera, el",431135
7388,2019,4.6496,"Catllar, el",430430
7389,2019,0.0,"Piles, les",431055
7390,2019,0.0,Montferri,430897
7391,2019,0.0,"Masó, la",430803
7392,2019,0.0,Maspujols,430810
7393,2019,0.0,"Masroig, el",430825
7394,2019,0.0,"Milà, el",430831
7395,2019,0.0,Miravet,430846
7396,2019,0.0,"Molar, el",430859
7397,2019,0.0,"Palma d'Ebre, la",430995
7398,2019,2.5777,Montbrió del Camp,430884
7399,2019,0.0,Pradell de la Teixeta,431153
7400,2019,1.4815,"Montmell, el",430901
7401,2019,0.0,Mont-ral,430918
7402,2019,18.5097,Mont-roig del Camp,430923
7403,2019,0.0,Móra d'Ebre,430939
7404,2019,0.0,Móra la Nova,430944
7405,2019,0.2008,"Morell, el",430957
7406,2019,0.0438,"Morera de Montsant, la",430960
7407,2019,0.0,Montblanc,430862
7408,2019,0.0,Castellfollit del Boix,080594
7409,2019,7.1138,Castellbisbal,080543
7410,2019,0.0,Castellfollit de Riubregós,080608
7411,2019,0.0,Castell de l'Areny,080575
7412,2019,12.8023,Castelldefels,080569
7413,2019,0.6137,Castellgalí,080615
7414,2019,0.2077,Castellnou de Bages,080620
7415,2019,0.6894,Castellcir,080556
7416,2019,0.5677,Castellet i la Gornal,080581
7417,2019,0.4729,Castellbell i el Vilar,080538
7418,2019,0.0,Castellar de n'Hug,080522
7419,2019,11.4553,Castellar del Vallès,080517
7420,2019,0.0,Casserres,080497
7421,2019,0.0,Carme,080484
7422,2019,0.0,Cardona,080478
7423,2019,0.0,Castellolí,080636
7424,2019,0.6396,"Espunyola, l'",080787
7425,2019,2.6438,Cardedeu,080462
7426,2019,0.0,Capellades,080446
7427,2019,0.0,Capolat,080459
7428,2019,0.0,Castellar del Riu,080500
7429,2019,6.5347,Cornellà de Llobregat,080734
7430,2019,0.0,Folgueroles,080832
7431,2019,0.0,Avià,080116
7432,2019,2.2897,Canyelles,080431
7433,2019,0.6778,Fogars de la Selva,080826
7434,2019,0.6877,Fogars de Montclús,080811
7435,2019,0.0,Fígols,080804
7436,2019,0.0,"Estany, l'",080790
7437,2019,4.1519,Esplugues de Llobregat,080771
7438,2019,0.0,Esparreguera,080765
7439,2019,7.8112,Cubelles,080749
7440,2019,0.0,Castellterçol,080641
7441,2019,0.0,Corbera de Llobregat,080728
7442,2019,0.0,Copons,080713
7443,2019,0.2337,Collsuspina,080706
7444,2019,0.0,Collbató,080692
7445,2019,0.0,Cervelló,080689
7446,2019,0.0,Centelles,080673
7447,2019,0.0,Castellví de Rosanes,080667
7448,2019,0.0,Castellví de la Marca,080654
7449,2019,1.1482,Dosrius,080752
7450,2019,0.0,Argençola,080082
7451,2019,0.0,Avinyonet del Penedès,080137
7452,2019,9.1824,Barcelona,080193
7453,2019,0.4366,Balsareny,080180
7454,2019,0.0,Balenyà,080174
7455,2019,0.0,Bagà,080168
7456,2019,0.535,Badalona,080155
7457,2019,0.0,Aiguafreda,080142
7458,2019,0.2258,Avinyó,080121
7459,2019,0.0,Bellprat,080214
7460,2019,0.0,Argentona,080095
7461,2019,5.6448,Berga,080229
7462,2019,0.0,Arenys de Munt,080076
7463,2019,8.6192,Arenys de Mar,080060
7464,2019,4.4675,"Ametlla del Vallès, l'",080057
7465,2019,0.0,Alpens,080044
7466,2019,8.1786,Alella,080039
7467,2019,0.0,Aguilar de Segarra,080023
7468,2019,4.07,Abrera,080018
7469,2019,0.4025,Fonollosa,080847
7470,2019,0.0,Artés,080109
7471,2019,0.3205,Calaf,080312
7472,2019,0.0,Canovelles,080410
7473,2019,0.0,Canet de Mar,080403
7474,2019,1.4919,Campins,080399
7475,2019,0.0,Callús,080386
7476,2019,0.0,Calldetenes,080370
7477,2019,0.198,Calonge,080364
7478,2019,6.5171,Calella,080351
7479,2019,0.1768,Calders,080348
7480,2019,0.0,Begues,080207
7481,2019,1.3747,Caldes d'Estrac,080327
7482,2019,0.0,Cànoves i Samalús,080425
7483,2019,0.8472,Cabrils,080305
7484,2019,15.5797,Cabrera de Mar,080291
7485,2019,0.0,Cabrera d'Anoia,080288
7486,2019,0.0,"Cabanyes, les",080272
7487,2019,0.0,"Brull, el",080266
7488,2019,0.0,"Bruc, el",080253
7489,2019,0.0,Borredà,080240
7490,2019,5.8419,Bigues i Riells,080235
7491,2019,3.9748,Caldes de Montbui,080333
7492,2019,10.7823,Palau-solità i Plegamans,081568
7493,2019,0.0,Navarcles,081402
7494,2019,0.0,Navàs,081419
7495,2019,0.0,"Nou de Berguedà, la",081424
7496,2019,2.7685,Òdena,081430
7497,2019,0.0,Olvan,081445
7498,2019,0.0,Olèrdola,081458
7499,2019,0.0,Olesa de Bonesvalls,081461
7500,2019,2.2509,Olesa de Montserrat,081477
7501,2019,0.0,Olivella,081483
7502,2019,0.0,Orís,081509
7503,2019,0.0,Orpí,081521
7504,2019,0.0,Òrrius,081537
7505,2019,0.3934,Mura,081398
7506,2019,0.0,Palafolls,081555
7507,2019,0.7071,Olost,081496
7508,2019,0.6606,Pallejà,081574
7509,2019,0.0,"Papiol, el",081580
7510,2019,0.0,Parets del Vallès,081593
7511,2019,0.0,Perafita,081607
7512,2019,0.8637,Piera,081614
7513,2019,0.0,"Hostalets de Pierola, els",081629
7514,2019,4.9058,Pineda de Mar,081635
7515,2019,0.0,"Pla del Penedès, el",081640
7516,2019,0.0,"Pobla de Claramunt, la",081653
7517,2019,0.6004,"Pobla de Lillet, la",081666
7518,2019,2.2948,Polinyà,081672
7519,2019,0.0,Pontons,081688
7520,2019,0.0,Pacs del Penedès,081542
7521,2019,8.3169,Moià,081385
7522,2019,0.0,Montseny,081379
7523,2019,5.9135,Montornès del Vallès,081363
7524,2019,2.9243,Montmeló,081350
7525,2019,0.0,Figaró-Montmany,081347
7526,2019,1.1568,Montmaneu,081332
7527,2019,0.0,Oristà,081516
7528,2019,15.5202,"Hospitalet de Llobregat, l'",081017
7529,2019,8.4761,Malgrat de Mar,081108
7530,2019,0.0,Lluçà,081094
7531,2019,0.0,Lliçà de Vall,081081
7532,2019,63.6481,Lliçà d'Amunt,081075
7533,2019,0.0,Llinars del Vallès,081069
7534,2019,0.0,"Llagosta, la",081056
7535,2019,0.0,"Llacuna, la",081043
7536,2019,0.0,Gisclareny,080930
7537,2019,9.9169,Igualada,081022
7538,2019,0.324,Manresa,081136
7539,2019,1.9305,Gurb,081000
7540,2019,0.0,Guardiola de Berguedà,080996
7541,2019,1.1812,Sant Salvador de Guardiola,080983
7542,2019,0.0,Gualba,080977
7543,2019,1.6171,Granollers,080961
7544,2019,0.0,Granera,080958
7545,2019,0.0,"Granada, la",080945
7546,2019,3.3663,Jorba,081038
7547,2019,2.2236,Molins de Rei,081234
7548,2019,0.0,Montmajor,081326
7549,2019,0.0,Montesquiu,081311
7550,2019,0.0,Montclar,081304
7551,2019,0.0,Muntanyola,081290
7552,2019,0.0,Monistrol de Calders,081287
7553,2019,0.9341,Monistrol de Montserrat,081271
7554,2019,0.532,Montgat,081265
7555,2019,0.0,Malla,081115
7556,2019,13.7696,Mollet del Vallès,081249
7557,2019,0.0,Manlleu,081120
7558,2019,0.4989,Mediona,081228
7559,2019,2.3631,Mataró,081213
7560,2019,0.0,Masquefa,081192
7561,2019,0.0,"Masies de Voltregà, les",081173
7562,2019,0.0,"Masies de Roda, les",081167
7563,2019,0.0,Martorelles,081154
7564,2019,1.7318,Martorell,081141
7565,2019,3.35,"Masnou, el",081189
7566,2019,0.0,Montcada i Reixac,081252
7567,2019,0.4664,Matadepera,081206
7568,2019,5.0009,Gelida,080919
7569,2019,0.0,Gaià,080902
7570,2019,4.6329,Gavà,080898
7571,2019,3.8708,"Garriga, la",080885
7572,2019,0.0,Gallifa,080879
7573,2019,1.8837,"Franqueses del Vallès, les",080863
7574,2019,3.5847,Font-rubí,080850
7575,2019,0.525,Gironella,080924
7576,2020,4.07,Abrera,080018
7577,2020,8.6192,Arenys de Mar,080060
7578,2020,4.4675,"Ametlla del Vallès, l'",080057
7579,2020,0.0,Alpens,080044
7580,2020,0.0,Aguilar de Segarra,080023
7581,2020,8.1786,Alella,080039
7582,2020,0.0,Sant Feliu de Codines,082107
7583,2020,3.6724,Sant Quirze Safaja,082397
7584,2020,1.2078,Sant Joan de Vilatorrada,082188
7585,2020,6.568,Sant Joan Despí,082172
7586,2020,0.0,Sant Jaume de Frontanyà,082166
7587,2020,0.0,Sant Hipòlit de Voltregà,082153
7588,2020,0.5757,Vilassar de Dalt,082140
7589,2020,0.8255,Sant Fruitós de Bages,082135
7590,2020,0.0,Sant Julià de Vilatorta,082205
7591,2020,0.3096,Sant Feliu de Llobregat,082114
7592,2020,3.9785,Sant Just Desvern,082212
7593,2020,5.642,Sant Fost de Campsentelles,082093
7594,2020,9.686,Sant Esteve Sesrovires,082080
7595,2020,0.0,Sant Esteve de Palautordera,082074
7596,2020,0.0204,Sant Cugat Sesgarrigues,082068
7597,2020,84.3995,Sant Cugat del Vallès,082055
7598,2020,0.0,Sant Climent de Llobregat,082042
7599,2020,0.0,Sant Cebrià de Vallalta,082037
7600,2020,0.5442,Sant Feliu Sasserra,082129
7601,2020,0.0,Sant Mateu de Bages,082299
7602,2020,0.0,Perafita,081607
7603,2020,0.0,Sant Quirze de Besora,082378
7604,2020,0.1912,Sant Quintí de Mediona,082362
7605,2020,0.0,Sant Pol de Mar,082359
7606,2020,2.3377,Sant Pere de Vilamajor,082346
7607,2020,0.0,Sant Pere de Torelló,082331
7608,2020,0.0,Sant Pere de Riudebitlles,082325
7609,2020,0.244,Vilassar de Mar,082191
7610,2020,0.0,Premià de Dalt,082303
7611,2020,16.2021,Sant Boi de Llobregat,082009
7612,2020,0.0,Sant Martí Sesgueioles,082286
7613,2020,0.0,Sant Martí Sarroca,082270
7614,2020,0.0,Sant Martí de Tous,082264
7615,2020,0.0,Sant Martí d'Albars,082251
7616,2020,0.0,Sant Martí de Centelles,082248
7617,2020,0.0,Sant Llorenç Savall,082233
7618,2020,0.0,Sant Llorenç d'Hortons,082227
7619,2020,1.3765,Sant Pere de Ribes,082310
7620,2020,0.0,Pontons,081688
7621,2020,0.0,Rellinars,081799
7622,2020,0.0,Rajadell,081786
7623,2020,0.0,"Quar, la",081770
7624,2020,0.0,Pujalt,081764
7625,2020,0.0,Puig-reig,081751
7626,2020,0.0,Puigdàlber,081748
7627,2020,0.0,"Granja d'Escarp, la",251023
7628,2020,0.0,Sant Celoni,082021
7629,2020,35.4849,"Prat de Llobregat, el",081691
7630,2020,0.0,"Pont de Vilomara i Rocafort, el",081825
7631,2020,2.2948,Polinyà,081672
7632,2020,0.6004,"Pobla de Lillet, la",081666
7633,2020,0.0,"Pobla de Claramunt, la",081653
7634,2020,0.0,"Pla del Penedès, el",081640
7635,2020,4.9058,Pineda de Mar,081635
7636,2020,0.0,"Hostalets de Pierola, els",081629
7637,2020,0.0,Albanyà,170031
7638,2020,0.0,Prats de Lluçanès,081712
7639,2020,0.0,Sallent,081918
7640,2020,0.0,Sant Sadurní d'Anoia,082401
7641,2020,0.0,Sant Bartomeu del Grau,081995
7642,2020,0.0,Sant Antoni de Vilamajor,081982
7643,2020,3.9295,Sant Andreu de Llavaneres,081976
7644,2020,0.0,Sant Andreu de la Barca,081960
7645,2020,0.0,Sant Agustí de Lluçanès,081957
7646,2020,3.1423,Sant Adrià de Besòs,081944
7647,2020,0.4446,Ripollet,081803
7648,2020,2.1197,Santpedor,081923
7649,2020,2.271,"Roca del Vallès, la",081810
7650,2020,0.0,Saldes,081901
7651,2020,0.0,Sant Pere Sallavinera,081897
7652,2020,0.0,Sagàs,081884
7653,2020,3.6257,Sabadell,081878
7654,2020,0.0,Rubió,081859
7655,2020,1.7293,Rubí,081846
7656,2020,2.0399,Roda de Ter,081831
7657,2020,0.0,Sant Boi de Lluçanès,082016
7658,2020,0.1115,Sant Iscle de Vallalta,081939
7659,2020,0.0,Torrelavit,082877
7660,2020,11.3053,Sant Quirze del Vallès,082384
7661,2020,6.0269,Vallirana,082956
7662,2020,0.0,Vallgorguina,082943
7663,2020,0.0,Vallcebre,082938
7664,2020,0.0,Vallbona d'Anoia,082922
7665,2020,0.0,Vacarisses,082917
7666,2020,0.2075,Ullastrell,082900
7667,2020,0.0,Veciana,082975
7668,2020,0.0,Torrelles de Foix,082883
7669,2020,45.287,Vic,082981
7670,2020,3.1385,"Torre de Claramunt, la",082861
7671,2020,0.0,Torelló,082858
7672,2020,1.9419,Tordera,082845
7673,2020,6.4448,Tona,082830
7674,2020,0.0,Tiana,082824
7675,2020,0.8706,Teià,082819
7676,2020,0.0,Tavertet,082802
7677,2020,0.0,Torrelles de Llobregat,082896
7678,2020,0.0,Vilalba Sasserra,083067
7679,2020,0.0,Aiguaviva,170025
7680,2020,0.0,Agullana,170010
7681,2020,0.7631,"Palma de Cervelló, la",089058
7682,2020,0.7856,Badia del Vallès,089045
7683,2020,0.0,Sant Julià de Cerdanyola,089030
7684,2020,0.0,Vilanova del Vallès,089024
7685,2020,0.0,Rupit i Pruit,089019
7686,2020,1.4471,Vallromanes,082969
7687,2020,7.3917,Vilanova i la Geltrú,083073
7688,2020,0.0,Talamanca,082779
7689,2020,6.5182,Vilafranca del Penedès,083054
7690,2020,8.283,Vilobí del Penedès,083041
7691,2020,0.0,Vilanova de Sau,083036
7692,2020,0.0,Vilanova del Camí,083020
7693,2020,13.8803,Viladecans,083015
7694,2020,4.8125,Viladecavalls,083008
7695,2020,0.0,Vilada,082994
7696,2020,0.0,Viver i Serrateix,083089
7697,2020,3.9251,Santa Eulàlia de Ronçana,082482
7698,2020,0.0,Santa Maria de Miralles,082573
7699,2020,0.4768,Santa Maria de Martorelles,082567
7700,2020,0.0,Santa Maria de Merlès,082554
7701,2020,0.0,"Esquirol, l'",082541
7702,2020,0.0,Santa Maria de Besora,082536
7703,2020,11.9256,Barberà del Vallès,082520
7704,2020,2.0921,Santa Margarida i els Monjos,082515
7705,2020,62.0662,Terrassa,082798
7706,2020,0.0,Santa Fe del Penedès,082495
7707,2020,1.2222,Santa Perpètua de Mogoda,082606
7708,2020,0.0,Santa Eulàlia de Riuprimer,082476
7709,2020,0.0,Santa Eugènia de Berga,082460
7710,2020,0.0,Santa Coloma de Gramenet,082457
7711,2020,0.2875,Santa Coloma de Cervelló,082444
7712,2020,0.0,Santa Cecília de Voltregà,082439
7713,2020,0.0,Marganell,082423
7714,2020,0.0969,Sant Sadurní d'Osormort,082418
7715,2020,0.0,Santa Margarida de Montbui,082508
7716,2020,1.1587,Cercs,082687
7717,2020,0.0,Parets del Vallès,081593
7718,2020,0.0,Tagamanent,082763
7719,2020,1.5359,Tavèrnoles,082750
7720,2020,0.0,Súria,082747
7721,2020,0.0,Subirats,082732
7722,2020,0.0,Sora,082726
7723,2020,0.0,Sobremunt,082711
7724,2020,0.0755,Santa Maria d'Oló,082589
7725,2020,4.7048,Seva,082690
7726,2020,1.4018,Santa Maria de Palautordera,082592
7727,2020,0.0,Sentmenat,082671
7728,2020,2.6035,Cerdanyola del Vallès,082665
7729,2020,0.0,Sant Vicenç de Torelló,082652
7730,2020,0.0,Sant Vicenç de Montalt,082649
7731,2020,0.0,Sant Vicenç dels Horts,082634
7732,2020,0.0,Sant Vicenç de Castellet,082628
7733,2020,5.0485,Santa Susanna,082613
7734,2020,0.0,Taradell,082785
7735,2020,9.3226,Sitges,082704
7736,2020,0.4729,Castellbell i el Vilar,080538
7737,2020,0.6778,Fogars de la Selva,080826
7738,2020,0.6137,Castellgalí,080615
7739,2020,0.0,Castellfollit de Riubregós,080608
7740,2020,0.0,Castellfollit del Boix,080594
7741,2020,0.5677,Castellet i la Gornal,080581
7742,2020,0.0,Castell de l'Areny,080575
7743,2020,12.8023,Castelldefels,080569
7744,2020,0.0,Castellolí,080636
7745,2020,7.1138,Castellbisbal,080543
7746,2020,0.0,Castellterçol,080641
7747,2020,0.0,Castellar de n'Hug,080522
7748,2020,11.4553,Castellar del Vallès,080517
7749,2020,0.0,Castellar del Riu,080500
7750,2020,0.0,Casserres,080497
7751,2020,0.0,Carme,080484
7752,2020,0.0,Cardona,080478
7753,2020,2.6438,Cardedeu,080462
7754,2020,0.6894,Castellcir,080556
7755,2020,0.0,Corbera de Llobregat,080728
7756,2020,0.8637,Piera,081614
7757,2020,0.0,Fígols,080804
7758,2020,0.0,"Estany, l'",080790
7759,2020,0.6396,"Espunyola, l'",080787
7760,2020,4.1519,Esplugues de Llobregat,080771
7761,2020,0.0,Esparreguera,080765
7762,2020,1.1482,Dosrius,080752
7763,2020,0.2077,Castellnou de Bages,080620
7764,2020,11.3067,Cornellà de Llobregat,080734
7765,2020,2.2897,Canyelles,080431
7766,2020,0.0,Copons,080713
7767,2020,0.2337,Collsuspina,080706
7768,2020,0.0,Collbató,080692
7769,2020,0.0,Cervelló,080689
7770,2020,0.0,Centelles,080673
7771,2020,0.0,Castellví de Rosanes,080667
7772,2020,0.0,Castellví de la Marca,080654
7773,2020,7.8112,Cubelles,080749
7774,2020,0.0,Aiguafreda,080142
7775,2020,5.8419,Bigues i Riells,080235
7776,2020,5.6448,Berga,080229
7777,2020,0.0,Bellprat,080214
7778,2020,0.0,Begues,080207
7779,2020,9.2464,Barcelona,080193
7780,2020,0.4366,Balsareny,080180
7781,2020,0.0,Balenyà,080174
7782,2020,0.0,Capolat,080459
7783,2020,0.2804,Badalona,080155
7784,2020,0.0,"Brull, el",080266
7785,2020,0.0,Avinyonet del Penedès,080137
7786,2020,0.2258,Avinyó,080121
7787,2020,0.0,Avià,080116
7788,2020,0.0,Artés,080109
7789,2020,0.0,Argentona,080095
7790,2020,0.0,Argençola,080082
7791,2020,0.0,Arenys de Munt,080076
7792,2020,0.0,Bagà,080168
7793,2020,0.1768,Calders,080348
7794,2020,0.0,Folgueroles,080832
7795,2020,0.0,Cànoves i Samalús,080425
7796,2020,0.0,Canovelles,080410
7797,2020,5.228,Canet de Mar,080403
7798,2020,1.4919,Campins,080399
7799,2020,0.0,Callús,080386
7800,2020,0.0,Calldetenes,080370
7801,2020,0.0,Borredà,080240
7802,2020,6.5171,Calella,080351
7803,2020,0.0,"Bruc, el",080253
7804,2020,3.9748,Caldes de Montbui,080333
7805,2020,1.3747,Caldes d'Estrac,080327
7806,2020,0.3205,Calaf,080312
7807,2020,0.8472,Cabrils,080305
7808,2020,15.5797,Cabrera de Mar,080291
7809,2020,0.0,Cabrera d'Anoia,080288
7810,2020,0.0,"Cabanyes, les",080272
7811,2020,0.0,Capellades,080446
7812,2020,0.198,Calonge,080364
7813,2020,0.0,Montclar,081304
7814,2020,0.6877,Fogars de Montclús,080811
7815,2020,8.3169,Moià,081385
7816,2020,0.0,Montseny,081379
7817,2020,5.9135,Montornès del Vallès,081363
7818,2020,3.1543,Montmeló,081350
7819,2020,0.0,Figaró-Montmany,081347
7820,2020,1.1568,Montmaneu,081332
7821,2020,0.0,Navarcles,081402
7822,2020,0.0,Montesquiu,081311
7823,2020,0.0,Navàs,081419
7824,2020,0.0,Muntanyola,081290
7825,2020,0.0,Monistrol de Calders,081287
7826,2020,0.9341,Monistrol de Montserrat,081271
7827,2020,0.532,Montgat,081265
7828,2020,0.0,Montcada i Reixac,081252
