,Any,Serveis,Literal,Codi,Solar,Zones verdes,Equipament,Connectivitat,Densitat comercial,Riscos
7002,2019,0.0,Riudaura,171498,4.2082,0.6618,20.748,2.5494,209.0,
7003,2019,0.2634,Riudellots de la Selva,171501,49.0758,16.1899,31.9361,25.3956,2472.0,
7004,2019,0.0,Riumors,171518,2.9296,0.2838,9.1799,2.4069000000000003,27.0,
7005,2019,3.7401,Roses,171523,218.5382,54.1352,13.6652,118.75989999999999,1942.0,
7006,2019,0.0,Rupià,171539,4.1558,1.2819,16.7424,2.1143,1202.0,
7007,2019,0.0,Sales de Llierca,171544,3.8726,0.6839,88.0746,1.2199,0.0,
7008,2019,0.0,Salt,171557,94.3149,19.0826,9.1146,41.4373,1557.0,
7009,2019,0.0,Sant Andreu Salou,171576,1.3808,0.2157,41.9553,0.5148,832.0,
7010,2019,0.0,Sant Climent Sescebes,171582,7.8986,0.7424,30.8934,5.2038,350.0,
7011,2019,0.0387,Sant Feliu de Buixalleu,171595,67.2215,21.8236,174.4613,15.1924,1989.0,
7012,2019,0.0,Sant Mori,171766,2.3781,0.6086,15.1294,1.3784,379.0,
7013,2019,0.0495,Sant Joan de Mollet,171680,5.426,0.4721,12.5957,4.1847,426.0,
7014,2019,0.0,Sant Miquel de Fluvià,171753,7.2986,0.1639,6.9689,6.705,245.0,
7015,2019,0.0,Sant Miquel de Campmajor,171740,1.9453,0.1385,61.6288,0.3831,0.0,
7016,2019,0.5293,Sant Martí Vell,171735,3.0645,0.3725,7.9224,1.9651,0.0,
7017,2019,1.7955,Sant Martí de Llémena,171729,7.4829,0.672,17.5724,3.7347,36.0,
7018,2019,0.0,Sant Llorenç de la Muga,171714,8.6897,1.2043,58.5458,5.7354,515.0,
7019,2019,11.4259,Sant Feliu de Guíxols,171609,194.2955,72.3787,13.7275,87.73400000000001,1420.0,
7020,2019,10.2541,Sant Julià de Ramis,171693,101.0237,13.8583,164.7232,28.0631,1435.0,
7021,2019,0.2159,Sant Feliu de Pallerols,171616,22.356,5.6959,27.6457,12.641,436.0,
7022,2019,0.9322,Sant Joan de les Abadesses,171674,34.5383,11.7784,16.3733,16.685000000000002,864.0,
7023,2019,0.0,Sant Jordi Desvalls,171668,10.5999,0.8768,31.798,7.205,909.0,
7024,2019,1.7503,Sant Jaume de Llierca,171655,15.3043,3.6599,32.0238,8.144,1254.0,
7025,2019,0.0,Sant Hilari Sacalm,171642,46.6259,9.291,19.5241,26.3486,1277.0,
7026,2019,0.0,Sant Gregori,171637,55.8728,13.8797,28.727,27.8816,684.0,
7027,2019,0.3211,Rabós,171432,1.5164,0.1141,6.1065,1.2927,197.0,
7028,2019,0.5541,Vallfogona de Ripollès,171707,4.29,0.9084,91.5575,1.4955,417.0,
7029,2019,11.7284,Palafrugell,171175,235.8945,69.6958,12.852,134.6956,2037.0,
7030,2019,0.962,Ribes de Freser,171450,22.172,5.4185,20.9104,11.6731,853.0,
7031,2019,7.48,Pals,171241,124.0348,13.8356,231.904,52.328199999999995,2443.0,
7032,2019,0.3077,Palol de Revardit,171236,3.4545,0.879,9.1923,2.1561,2297.0,
7033,2019,0.0,Palau-sator,171215,7.6589,2.3797,29.1034,4.3419,997.0,
7034,2019,3.1831,Palau-saverdera,171208,30.5892,9.2269,37.6442,14.7335,440.0,
7035,2019,0.1766,Parlavà,171267,8.5218,0.4565,39.3318,6.2463999999999995,1904.0,
7036,2019,2.5292,Palamós,171181,143.2592,30.8767,8.3692,63.634499999999996,2161.0,
7037,2019,0.0,Pau,171289,10.6008,4.2327,32.7352,4.5349,659.0,
7038,2019,0.47,Osor,171169,6.2717,1.0314,51.0421,2.9567,103.0,
7039,2019,0.0,Ordis,171156,8.3314,2.307,16.005,2.7526,105.0,
7040,2019,7.9231,Olot,171143,259.2344,41.413,10.7783,148.4493,1769.0,
7041,2019,0.0,Ogassa,171122,10.0216,4.7765,89.5915,2.9589,0.0,
7042,2019,0.0,Navata,171117,11.8909,0.4398,41.3181,5.745,254.0,
7043,2019,3.0844,Mont-ras,171100,14.6363,2.0587,6.5563,10.8826,3498.0,
7044,2019,0.0,Palau de Santa Eulàlia,171194,1.6222,0.1492,6.5994,1.413,0.0,
7045,2019,0.0,Pontós,171365,3.6885,0.9075,26.4634,2.0771,711.0,
7046,2019,0.0,"Port de la Selva, el",171404,43.0554,8.7684,41.9966,19.8535,2581.0,
7047,2019,0.0,Quart,171426,25.3679,6.085,12.6038,12.7259,516.0,
7048,2019,3.7793,Puigcerdà,171411,86.4094,20.6027,19.8363,58.2635,2387.0,
7049,2019,0.0,"Alamús, els",250045,9.8531,1.3793,14.5212,7.2844999999999995,2642.0,
7050,2019,0.0,"Preses, les",171390,23.7579,6.063,25.6181,13.1144,4432.0,
7051,2019,0.0,Pardines,171254,1.6117,0.3436,10.937,1.0909,0.0,
7052,2019,2.2994,Porqueres,171371,66.6591,16.8806,22.803,36.82,941.0,
7053,2019,0.0,Regencós,171447,4.7101,1.7783,26.9813,2.1766,1476.0,
7054,2019,1.7146,Pont de Molins,171352,7.3899,1.3616,37.7817,4.0503,2032.0,
7055,2019,0.2509,Planoles,171349,12.1555,2.8192,51.031,7.9181,222.0,
7056,2019,0.0,"Planes d'Hostoles, les",171334,23.6242,4.427,29.6905,13.513,573.0,
7057,2019,2.5017,Peralada,171328,41.8254,10.1417,48.7488,22.4178,346.0,
7058,2019,0.0,"Pera, la",171306,4.9082,0.5171,20.4343,3.4797000000000002,1435.0,
7059,2019,0.0,Pedret i Marzà,171292,2.0645,0.1317,11.2115,1.7108,2455.0,
7060,2019,0.0,Bellcaire d'Urgell,250479,14.8012,0.713,23.6244,11.182400000000001,1447.0,
7061,2019,12.7738,Vilamalla,172266,68.6449,19.6091,157.1201,31.6832,9587.0,
7062,2019,0.0,"Vall de Bianya, la",172082,14.0247,3.9609,15.4501,8.0381,340.0,
7063,2019,0.0,Vall-llobrega,172095,23.017,8.7206,27.7621,10.8794,2328.0,
7064,2019,0.0,Ventalló,172109,6.2781,0.4005,28.2124,2.952,584.0,
7065,2019,0.0,Verges,172116,13.8534,0.9719,31.0322,8.4655,1062.0,
7066,2019,0.0,Vidrà,172121,9.5258,5.0749,84.8913,2.9118,395.0,
7067,2019,10.2239,Vidreres,172137,149.7206,68.9924,30.8512,56.158100000000005,1024.0,
7068,2019,0.0,Vilabertran,172142,9.2132,1.1685,44.4722,3.6544,236.0,
7069,2019,0.0,Vilablareix,172155,26.7458,4.8072,10.7438,16.725099999999998,1656.0,
7070,2019,0.0,Viladasens,172168,2.366,0.2364,17.1869,1.7828,0.0,
7071,2019,2.2546,Viladamat,172174,12.0467,2.1975,42.4493,7.7345999999999995,1645.0,
7072,2019,0.0,Vilademuls,172180,8.4717,1.6661,17.3876,5.3433,535.0,
7073,2019,0.0,Viladrau,172207,36.2955,8.4981,89.4466,18.1223,809.0,
7074,2019,0.0,Vilaür,172229,7.7823,2.8317,123.5215,2.9669,83.0,
7075,2019,2.1441,"Vall d'en Bas, la",172076,41.3759,9.4159,23.0425,23.0556,384.0,
7076,2019,0.0,Vilobí d'Onyar,172333,24.171,5.677,16.5984,13.0316,885.0,
7077,2019,0.1373,Portbou,171387,12.9226,2.5094,11.5347,31.6924,1371.0,
7078,2019,0.0,Sant Pau de Segúries,171772,10.0017,1.8875,8.5644,7.5136,680.0,
7079,2019,0.1704,Sant Julià del Llor i Bonmatí,179032,12.7668,2.3617,23.558,7.180899999999999,185.0,
7080,2019,0.0,Abella de la Conca,250019,1.6005,0.183,9.077,1.1732,223.0,
7081,2019,1.3446,Forallac,179026,30.6685,8.7277,29.7336,16.2997,4588.0,
7082,2019,0.0,Vilallonga de Ter,172240,10.0675,1.3773,38.2134,7.0576,618.0,
7083,2019,0.0,Biure,172348,3.3973,0.0273,54.5686,1.6798000000000002,1629.0,
7084,2019,0.0,Vilamacolum,172253,3.8236,0.3246,16.4396,2.9254,454.0,
7085,2019,0.0,Vilopriu,172327,5.3409,2.1641,10.3625,2.9273,0.0,
7086,2019,0.9049,Odèn,251484,3.1704,0.6377,22.4248,1.8883999999999999,269.0,
7087,2019,0.0,Vila-sacra,172305,12.3245,0.5876,17.7752,10.231,8257.0,
7088,2019,0.0,Vilanant,172288,3.1431,0.1738,24.0093,2.0282,827.0,
7089,2019,0.0,Vilamaniscle,172272,4.8273,1.1737,58.3971,2.4013,65.0,
7090,2019,0.7002,Vilafant,172214,40.5545,6.2273,12.7574,25.649,326.0,
7091,2019,0.8346,Santa Pau,171848,17.2332,2.8668,21.1448,10.4627,502.0,
7092,2019,0.6099,Setcases,171925,3.8143,1.0101,2.7763,2.736,1254.0,
7093,2019,0.0,Serra de Daró,171910,6.7789,1.4202,34.3368,4.5998,6172.0,
7094,2019,0.643,Serinyà,171903,8.7668,1.3546,8.8778,6.3782,733.0,
7095,2019,44.0264,Santa Cristina d'Aro,171812,161.6699,67.3382,37.6473,61.897099999999995,1212.0,
7096,2019,0.028,"Selva de Mar, la",171886,7.3206,1.6028,178.0033,1.8071000000000002,0.0,
7097,2019,2.6709,Sils,171931,112.1784,32.5434,18.6112,63.970699999999994,1014.0,
7098,2019,0.6906,Sant Joan les Fonts,171851,45.1553,13.9151,25.2946,23.2242,1000.0,
7099,2019,0.0,"Cellera de Ter, la",171899,14.2145,2.2736,16.1439,8.7571,2118.0,
7100,2019,0.0,Sant Aniol de Finestres,171833,4.3641,1.0509,19.6953,2.6417,264.0,
7101,2019,0.0,Santa Llogaia d'Àlguema,171827,13.4929,2.0088,132.6881,5.250400000000001,13441.0,
7102,2019,0.0,Urús,172060,6.453,1.8287,20.1277,4.238099999999999,0.0,
7103,2019,0.0,Vilajuïga,172235,15.4086,2.8084,41.6446,7.9334999999999996,657.0,
7104,2019,2.1606,Santa Coloma de Farners,171805,103.1513,25.95,17.3169,54.0583,1207.0,
7105,2019,12.4163,Sant Pere Pescador,171788,32.5826,9.6766,16.4196,19.3549,3069.0,
7106,2019,0.9056,Sarrià de Ter,171864,58.1455,11.8573,15.8301,36.8144,3372.0,
7107,2019,0.3984,Àger,250024,21.3406,7.6347,37.4259,11.5008,1959.0,
7108,2019,0.0,Ullastret,172057,2.961,0.2579,4.5142,2.5722,231.0,
7109,2019,0.854,Ullà,172044,14.9214,2.6374,11.4341,10.8191,1009.0,
7110,2019,0.0,"Saus, Camallera i Llampaies",171870,10.3061,1.0541,14.5982,8.030100000000001,1281.0,
7111,2019,0.0,Ultramort,172039,3.2794,0.1409,27.5701,2.5237,0.0,
7112,2019,0.0,Susqueda,171946,0.0,0.0,0.0,0.0,0.0,
7113,2019,20.6598,Tossa de Mar,172023,100.8627,41.6931,12.9886,44.3706,2371.0,
7114,2019,0.6891,Agramunt,250030,47.5291,12.0783,13.5943,27.1625,2531.0,
7115,2019,0.0,Toses,172018,4.8954,0.6975,28.5462,3.6692,0.0,
7116,2019,30.6307,Torroella de Montgrí,171997,140.1871,31.3072,19.6714,77.9461,2017.0,
7117,2019,0.0,Torroella de Fluvià,171984,10.2073,1.2194,25.3464,7.228899999999999,1161.0,
7118,2019,0.0,Torrent,171978,2.9162,0.4623,8.9052,1.6291,663.0,
7119,2019,0.0,Terrades,171962,2.2414,0.1954,14.992,1.5528,21.0,
7120,2019,0.0,Tortellà,172001,12.2394,4.2043,42.6848,4.407,879.0,
7121,2019,1.6724,"Tallada d'Empordà, la",171959,15.5182,2.7708,54.6188,10.2144,1041.0,
7122,2019,0.0,Aiguamúrcia,430017,56.0739,32.2439,79.5803,16.5468,546.0,
7123,2019,0.0,Castell de Mur,259046,5.5799,0.7522,28.8482,3.4831000000000003,0.0,
7124,2019,0.0,"Valls d'Aguilar, les",259062,6.9572,0.7679,15.1423,5.7801,0.0,
7125,2019,0.0,Torrefeta i Florejacs,259078,11.523,1.5077,19.9068,8.8005,166.0,
7126,2019,0.0,Fígols i Alinyà,259084,5.0321,0.2836,17.9905,3.6182,0.0,
7127,2019,0.0,"Vansa i Fórnols, la",259097,5.3438,0.1479,33.3259,4.0703,6.0,
7128,2019,0.0,Ribera d'Ondara,259059,10.7111,0.3401,69.4615,7.153499999999999,188.0,
7129,2019,0.0,Josa i Tuixén,259101,3.5867,0.7102,62.9425,2.1894,189.0,
7130,2019,0.0,"Plans de Sió, els",259118,14.115,2.2219,27.2581,9.9724,733.0,
7131,2019,0.0,Riu de Cerdanya,259139,2.0636,0.3291,34.8712,1.3635000000000002,376.0,
7132,2019,0.4168,Albinyana,430022,32.4338,8.7854,13.0045,18.299599999999998,418.0,
7133,2019,0.0,"Albiol, l'",430038,0.9691,0.3166,3.5689,0.47950000000000004,23.0,
7134,2019,0.1526,Vilanova de Meià,252509,7.5793,0.2175,50.4648,5.3414,617.0,
7135,2019,10.6608,Alcanar,430043,175.2012,23.6434,13.8167,100.57679999999999,1410.0,
7136,2019,0.469,Alcover,430056,70.9621,23.6912,25.447,32.6169,1526.0,
7137,2019,0.0,Gimenells i el Pla de la Font,259123,28.3876,5.0259,70.1548,15.5619,1308.0,
7138,2019,0.0,Vilanova de l'Aguda,252496,1.9729,0.2608,10.1471,1.5055,0.0,
7139,2019,2.0173,"Valls de Valira, les",252398,8.8684,0.7829,6.2353,7.5196,16.0,
7140,2019,0.0,Vallfogona de Balaguer,252402,27.0733,3.6634,16.2951,20.353,3633.0,
7141,2019,0.0,Bellmunt del Priorat,430234,3.5247,0.1874,56.1438,1.7524000000000002,286.0,
7142,2019,0.0,Vielha e Mijaran,252430,34.4226,3.9611,8.5157,22.874200000000002,3299.0,
7143,2019,0.1534,Vilagrassa,252445,11.8925,3.2871,30.419,6.2637,5013.0,
7144,2019,0.1099,Vilaller,252458,17.8347,7.9133,36.3999,6.6823,1034.0,
7145,2019,0.4372,Vila-sana,252521,21.8661,3.8389,48.2021,14.427700000000002,3910.0,
7146,2019,0.0,Vilanova de Bellpuig,252483,12.9523,0.5932,19.0811,10.105599999999999,185.0,
7147,2019,0.1763,"Guingueta d'Àneu, la",259031,6.3861,0.3215,29.0894,4.9991,0.0,
7148,2019,0.0,Vilanova de Segrià,252516,7.5768,0.0,20.7873,5.5007,617.0,
7149,2019,0.0,Verdú,252424,10.5179,1.3113,33.5907,5.8803,707.0,
7150,2019,0.0,"Vilosell, el",252537,4.3763,0.8128,54.1193,2.5583,118.0,
7151,2019,0.0672,Vilanova de la Barca,252542,17.187,1.6771,39.0709,11.716,1072.0,
7152,2019,0.0,Vinaixa,252555,9.5782,0.4492,70.9721,5.7933,555.0,
7153,2019,0.0,Vall de Cardós,259010,9.7734,2.4333,24.778,6.427899999999999,129.0,
7154,2019,0.137,Sant Martí de Riucorb,259025,7.8328,0.1249,28.2632,5.7742,166.0,
7155,2019,0.0,Vilamòs,252477,1.152,0.0,9.498,0.9743999999999999,4652.0,
7156,2019,0.0,Cabra del Camp,430363,49.8078,22.4006,41.9601,21.4762,190.0,
7157,2019,0.0,"Bisbal del Penedès, la",430287,152.1201,79.741,41.94,55.6137,435.0,
7158,2019,0.0,Blancafort,430290,5.5049,0.9105,25.7528,3.5656,221.0,
7159,2019,0.0,Bonastre,430304,16.6182,5.8474,35.2788,8.1654,198.0,
7160,2019,0.0,"Borges del Camp, les",430311,19.435,5.4242,19.8114,12.16,755.0,
7161,2019,0.0,Bot,430326,7.4513,0.8409,38.604,4.3983,375.0,
7162,2019,0.0,Botarell,430332,10.5699,1.2852,28.204,6.231999999999999,435.0,
7163,2019,0.0,Barberà de la Conca,430213,9.6014,2.234,36.278,5.3358,349.0,
7164,2019,0.1049,Cabacés,430350,3.9719,0.5055,35.0958,2.2616,440.0,
7165,2019,0.0,Benifallet,430252,7.5255,1.6793,27.9915,3.7197,518.0,
7166,2019,104.7482,Calafell,430379,371.9068,80.8891,16.2429,186.3004,1210.0,
7167,2019,27.0528,Cambrils,430385,357.436,86.2386,14.8348,211.6361,1326.0,
7168,2019,0.0,Vallbona de les Monges,252385,12.8633,3.4756,119.5906,6.5921,412.0,
7169,2019,0.0,Sanaüja,251919,11.566,1.7636,49.055,6.1152999999999995,445.0,
7170,2019,0.0868,Capafonts,430398,2.9687,0.3493,67.2428,1.7852000000000001,0.0,
7171,2019,0.0,Capçanes,430402,2.7622,0.2806,20.7422,1.6498,163.0,
7172,2019,0.2545,Caseres,430419,4.9236,0.2317,74.2771,2.4382,193.0,
7173,2019,0.0,Bràfim,430347,10.2615,1.8051,48.078,5.1294,146.0,
7174,2019,0.4945,"Arboç, l'",430167,68.1829,22.6986,15.4969,34.8368,1664.0,
7175,2019,0.0,"Aleixar, l'",430075,2.8103,0.0533,11.3384,1.7671999999999999,274.0,
7176,2019,0.0,Alfara de Carles,430081,3.7484,0.536,10.3483,2.8222,576.0,
7177,2019,0.0,Alforja,430094,13.8703,2.2981,22.3452,7.1727,527.0,
7178,2019,0.0,Alió,430108,10.6595,2.1507,51.7075,6.1347000000000005,91.0,
7179,2019,0.0,Almoster,430115,27.7097,9.1106,34.5329,13.539100000000001,530.0,
7180,2019,2.3793,Altafulla,430120,71.714,21.292,25.3396,39.9101,1386.0,
7181,2019,12.595,"Ametlla de Mar, l'",430136,203.2681,73.5047,68.6368,79.595,2691.0,
7182,2019,0.0,"Bisbal de Falset, la",430271,1.8482,0.06,17.1393,1.3747,236.0,
7183,2019,0.0,Arbolí,430154,0.9073,0.0294,11.4274,0.7117,2394.0,
7184,2019,0.0,Benissanet,430265,10.5298,0.9866,22.5706,6.9227,314.0,
7185,2019,0.0,"Argentera, l'",430173,2.9601,0.6591,42.0989,1.751,2040.0,
7186,2019,0.0,Arnes,430189,12.6038,2.32,54.5035,7.7517000000000005,714.0,
7187,2019,0.2738,Ascó,430192,29.5708,4.5045,46.8087,15.3243,1748.0,
7188,2019,0.0829,Banyeres del Penedès,430206,62.7965,16.1185,25.743,34.1151,494.0,
7189,2019,0.0,Batea,430228,20.0076,4.0882,17.1532,12.4749,941.0,
7190,2019,0.0,Bellvei,430249,42.8632,13.4142,34.5435,21.423299999999998,2233.0,
7191,2019,0.0,Aldover,430069,4.7314,0.4252,5.1408,4.0653,281.0,
7192,2019,3.4652,Amposta,430141,178.1688,41.2904,16.0439,96.3712,2385.0,
7193,2019,0.5151,Prullans,251790,6.4317,0.7187,21.8103,5.021,1372.0,
7194,2019,0.0,Salàs de Pallars,251902,4.291,0.1369,14.259,3.6978,81.0,
7195,2019,0.0,"Pobla de Segur, la",251713,22.098,1.9961,11.5021,13.263099999999998,1400.0,
7196,2019,0.0,Ponts,251728,28.8237,3.0529,20.3698,20.313299999999998,1821.0,
7197,2019,0.9582,"Pont de Suert, el",251734,43.9931,12.8209,29.735,17.9985,2068.0,
7198,2019,0.0,"Portella, la",251749,8.0083,0.9262,12.1798,6.0465,916.0,
7199,2019,0.0,Prats i Sansor,251752,36.4503,14.6138,225.1277,16.0567,3233.0,
7200,2019,0.0,"Pobla de Cérvoles, la",251692,3.9456,1.2798,12.502,2.4269,178.0,
7201,2019,0.0,Preixens,251771,7.8762,0.8812,39.5661,5.2832,134.0,
7202,2019,0.0,"Poal, el",251689,11.4635,0.5523,38.1905,8.431000000000001,556.0,
7203,2019,0.0,Puiggròs,251804,4.5436,1.0764,26.9199,2.7241,138.0,
7204,2019,0.0,Puigverd d'Agramunt,251811,3.1341,0.5543,23.4713,1.7713,0.0,
7205,2019,9.9155,Puigverd de Lleida,251826,13.8168,1.5182,7.0046,11.457799999999999,452.0,
7206,2019,0.0,Rialp,251832,5.1724,0.5867,37.0066,2.1395,1136.0,
7207,2019,0.0679,Ribera d'Urgellet,251850,11.9877,1.2242,9.7479,9.3164,428.0,
7208,2019,0.0,Riner,251863,2.8689,0.2815,25.0071,1.9054,0.0,
7209,2019,0.0,Sant Llorenç de Morunys,251930,19.101,3.1883,31.4916,12.4194,1407.0,
7210,2019,0.0,Preixana,251765,5.4828,0.7894,20.3763,3.9081,317.0,
7211,2019,0.0,Ossó de Sió,251575,4.0695,0.0579,30.8007,3.3682999999999996,0.0,
7212,2019,0.2179,Olius,251517,34.511,8.6599,106.9043,15.1429,1908.0,
7213,2019,0.0,Rasquera,431212,10.3463,3.4842,19.807,5.3152,1496.0,
7214,2019,0.2823,Castellvell del Camp,430424,48.3349,14.6394,10.1902,30.7441,116.0,
7215,2019,0.1864,"Oluges, les",251522,3.2671,0.7491,15.5811,2.1624,0.0,
7216,2019,0.1042,"Omellons, els",251538,5.8866,1.4859,65.6944,2.9981999999999998,237.0,
7217,2019,0.0,"Omells de na Gaia, els",251543,2.2687,0.1704,23.2206,1.7820999999999998,0.0,
7218,2019,0.0,Bellaguarda,251706,4.0646,0.5674,24.5053,2.7346,293.0,
7219,2019,0.0,Os de Balaguer,251569,15.5586,7.1627,15.9435,6.6725,627.0,
7220,2019,0.0,Sant Guim de Freixenet,251924,23.971,2.8675,35.0844,18.6816,1329.0,
7221,2019,0.0,"Palau d'Anglesola, el",251581,27.1888,3.6309,18.7265,19.4324,717.0,
7222,2019,0.0,Conca de Dalt,251615,13.2628,4.1452,26.0252,7.5232,208.0,
7223,2019,0.8357,"Coma i la Pedra, la",251636,54.448,30.8197,49.3246,21.863100000000003,298.0,
7224,2019,1.111,Penelles,251641,5.4793,1.3913,23.4302,3.029,980.0,
7225,2019,1.1663,Peramola,251654,4.5095,0.7782,22.7651,2.8188,378.0,
7226,2019,0.0,Pinell de Solsonès,251667,0.991,0.0,11.695,0.757,500.0,
7227,2019,0.0573,Pinós,251673,4.5604,1.2759,42.4804,2.0119,3467.0,
7228,2019,0.0,Organyà,251556,12.0295,0.9389,61.181,6.2940000000000005,1255.0,
7229,2019,0.0,Tornabous,252252,19.5832,2.0448,51.7223,12.848099999999999,428.0,
7230,2019,0.0,Rosselló,251898,24.5153,5.4226,10.558,15.1275,857.0,
7231,2019,0.0,Tarrés,252189,3.6257,0.6674,154.3354,1.3223,66.0,
7232,2019,0.0,Tarroja de Segarra,252192,2.6631,0.0287,27.964,2.0547,75.0,
7233,2019,0.0,Térmens,252206,15.2768,1.073,8.8989,13.0644,1545.0,
7234,2019,0.5066,Tírvia,252213,5.4009,1.2145,86.1051,2.882,130.0,
7235,2019,0.0,Tiurana,252228,2.8389,1.5337,80.3618,0.5931,0.0,
7236,2019,0.0,Talavera,252167,7.3506,1.4911,24.3042,4.1247,473.0,
7237,2019,0.0,"Torms, els",252249,3.3466,0.2834,83.9319,1.8157999999999999,521.0,
7238,2019,8.2904,Talarn,252154,117.1465,0.0657,1951.6083,2.8535,2858.0,
7239,2019,0.0,Torrebesses,252265,3.5812,0.2972,23.0118,2.548,266.0,
7240,2019,0.7666,"Torre de Cabdella, la",252271,21.1471,3.922,23.0158,13.8716,155.0,
7241,2019,0.0,Torrefarrera,252287,21.1453,2.3237,6.398,15.8753,2881.0,
7242,2019,0.0,Torregrossa,252304,23.2361,1.7721,19.9245,17.0766,442.0,
7243,2019,0.0,Torrelameu,252311,12.7648,3.7811,38.3435,6.1348,1328.0,
7244,2019,0.0,Torres de Segre,252326,36.0353,8.936,9.7514,23.3331,3043.0,
7245,2019,0.5029,Torre-serona,252332,9.2534,1.3965,46.275,6.0199,290.0,
7246,2019,0.0,Torà,252234,19.5014,2.2823,13.0839,15.2353,1094.0,
7247,2019,0.0,Sidamon,252056,19.1243,4.6374,32.7101,11.2356,2040.0,
7248,2019,0.4221,Sant Ramon,251945,8.7812,1.2181,44.0587,5.3253,2179.0,
7249,2019,0.0,Sant Esteve de la Sarga,251961,3.4463,0.1088,20.0576,2.8819999999999997,0.0,
7250,2019,0.0,Sant Guim de la Plana,251977,2.9395,0.4332,34.9264,1.8546,0.0,
7251,2019,0.0,Sarroca de Lleida,252000,3.444,0.3481,22.026,2.2918,380.0,
7252,2019,0.4812,Sarroca de Bellera,252017,5.278,0.2251,86.3065,3.9655,802.0,
7253,2019,0.0,Senterada,252022,2.1411,0.0,17.3304,1.9036,321.0,
7254,2019,0.0,Tàrrega,252173,161.0648,30.591,24.6467,85.7139,2420.0,
7255,2019,0.0,Seròs,252043,19.4967,5.6828,28.171,7.939299999999999,757.0,
7256,2019,0.4741,Tremp,252347,71.538,16.5849,29.2099,39.6493,2049.0,
7257,2019,0.0,"Soleràs, el",252069,3.2967,0.0,44.8177,1.8057,202.0,
7258,2019,0.074,Solsona,252075,89.826,23.2703,17.9546,47.4725,2200.0,
7259,2019,0.0,Soriguera,252081,7.649,0.3465,23.4703,5.829700000000001,137.0,
7260,2019,0.0,Sort,252094,30.1181,9.1618,19.306,12.6095,3107.0,
7261,2019,0.0,Soses,252108,23.3725,6.3391,26.4164,12.3763,1490.0,
7262,2019,3.9904,Sudanell,252115,10.8804,0.9829,24.6834,7.1404,545.0,
7263,2019,0.0,Sunyer,252120,6.3096,0.9648,67.9439,2.9515000000000002,4128.0,
7264,2019,3.2348,"Seu d'Urgell, la",252038,70.0332,11.3222,13.704,41.674899999999994,1648.0,
7265,2019,1.6163,"Selva del Camp, la",431457,52.3241,14.9861,21.4647,21.3031,1756.0,
7266,2019,0.0,Sant Jaume dels Domenys,431378,39.0843,7.158,17.2125,27.349199999999996,2121.0,
7267,2019,0.0,Santa Bàrbara,431384,44.182,2.3902,30.3586,30.5379,1568.0,
7268,2019,0.0,Santa Coloma de Queralt,431397,49.6597,10.6971,31.1722,28.160200000000003,1162.0,
7269,2019,0.9061,Santa Oliva,431401,88.0505,24.5812,60.5869,42.202799999999996,1774.0,
7270,2019,0.0,Pontils,431418,3.8162,0.4556,62.2793,2.6211,0.0,
7271,2019,0.0,Sarral,431423,29.3402,10.0833,31.7563,14.3409,523.0,
7272,2019,0.0,Puigpelat,431191,10.7009,2.3474,12.0364,6.5888,700.0,
7273,2019,0.0,"Secuita, la",431444,19.9395,2.4064,10.1144,15.4948,350.0,
7274,2019,0.0,"Rourell, el",431346,3.3632,0.8816,14.5663,1.9485000000000001,0.0,
7275,2019,0.0,Senan,431460,1.8657,0.7971,38.5775,0.8615999999999999,0.0,
7276,2019,0.0,Solivella,431476,8.7655,1.1222,24.7327,5.884399999999999,703.0,
7277,2019,182.8725,Tarragona,431482,1884.0269,204.4921,23.5697,464.2986,1972.0,
7278,2019,0.0,Tivenys,431495,8.3583,1.0861,26.6915,4.6983999999999995,412.0,
7279,2019,0.0,Tivissa,431508,18.8283,1.5533,56.0219,8.2634,624.0,
7280,2019,0.0,"Torre de Fontaubella, la",431515,3.4093,0.9912,42.0243,1.5276,0.0,
7281,2019,0.0,Savallà del Comtat,431439,3.2794,0.158,106.6822,2.1323,0.0,
7282,2019,0.0,Riudecanyes,431270,21.6398,5.3033,23.0803,13.4061,415.0,
7283,2019,0.0,Prat de Comte,431172,3.636,0.3152,86.5857,1.5142,71.0,
7284,2019,0.0,Pratdip,431188,36.8638,20.9318,78.6827,10.0341,432.0,
7285,2019,0.0,Querol,431205,37.3625,19.7434,55.8774,13.6876,0.0,
7286,2019,0.0,Renau,431227,3.1841,0.7586,46.2186,1.6606,0.0,
7287,2019,10.1928,Reus,431233,355.5511,62.5024,7.762,214.17880000000002,2095.0,
7288,2019,0.0,"Riba, la",431248,11.7517,2.9369,16.7782,7.061999999999999,168.0,
7289,2019,0.0,Sant Carles de la Ràpita,431362,145.7302,41.7839,15.9113,73.6804,1605.0,
7290,2019,0.0,"Riera de Gaià, la",431264,25.0157,7.5255,32.9122,11.7822,497.0,
7291,2019,1.3616,Salomó,431359,9.0186,2.0625,16.6694,5.9878,280.0,
7292,2019,0.0,Riudecols,431286,12.314,1.6611,28.8866,7.1488,716.0,
7293,2019,0.0,Riudoms,431299,26.9875,5.871,9.361,14.9438,2516.0,
7294,2019,0.0,Rocafort de Queralt,431303,4.4568,0.4722,83.4282,1.193,0.0,
7295,2019,6.0134,Roda de Berà,431310,144.1787,36.9736,19.3983,81.9175,1868.0,
