,Any,Zones verdes,Literal,Codi
659,2012,10.7158,Santa Coloma de Queralt,431397
660,2012,2.3404,Santa Bàrbara,431384
661,2012,1.5533,Tivissa,431508
662,2012,0.3647,"Vilella Baixa, la",431747
663,2012,0.0,Medinyà,171045
664,2012,0.0,"Canonja, la",439076
665,2012,27.3356,"Ampolla, l'",439060
666,2012,34.0503,Salou,439057
667,2012,8.7764,"Aldea, l'",439044
668,2012,13.5735,Camarles,439039
669,2012,2.0988,Sant Jaume d'Enveja,439023
670,2012,11.1466,Deltebre,439018
671,2012,2.4309,Vinyols i els Arcs,431785
672,2012,0.5642,Vinebre,431779
673,2012,18.631,Valls,431613
674,2012,0.3994,Vilalba dels Arcs,431750
675,2012,39.105,Vandellòs i l'Hospitalet de l'Infant,431628
676,2012,0.0193,"Vilella Alta, la",431732
677,2012,2.6866,Vilaverd,431726
678,2012,38.0034,Vila-seca,431711
679,2012,1.8805,Vila-rodona,431704
680,2012,0.3714,Vilaplana,431690
681,2012,1.4195,Vilanova de Prades,431687
682,2012,3.4982,Vilanova d'Escornalbou,431671
683,2012,2.3575,Vilallonga del Camp,431665
684,2012,1.3015,Vilabella,431652
685,2012,7.6495,Vespella de Gaià,431649
686,2012,3.0154,Salomó,431359
687,2012,2.0646,Vimbodí i Poblet,431763
688,2012,1.7721,"Nou de Gaià, la",430976
689,2012,7.1386,Sant Jaume dels Domenys,431378
690,2012,3.6202,"Pla de Santa Maria, el",431080
691,2012,10.0089,Pira,431074
692,2012,0.6516,"Pinell de Brai, el",431068
693,2012,0.6211,"Piles, les",431055
694,2012,9.1353,"Perelló, el",431042
695,2012,5.7539,Perafort,431037
696,2012,0.6496,Paüls,431021
697,2012,0.5926,Passanant i Belltall,431016
698,2012,20.9021,"Pallaresos, els",431009
699,2012,1.8766,"Pobla de Massaluca, la",431107
700,2012,1.329,Nulles,430982
701,2012,15.8711,"Pobla de Montornès, la",431114
702,2012,0.3071,"Morera de Montsant, la",430960
703,2012,3.5901,"Morell, el",430957
704,2012,5.2371,Móra la Nova,430944
705,2012,13.861,Móra d'Ebre,430939
706,2012,49.5979,Mont-roig del Camp,430923
707,2012,1.8631,Mont-ral,430918
708,2012,71.0367,"Montmell, el",430901
709,2012,0.7786,Montferri,430897
710,2012,4.0614,Montbrió del Camp,430884
711,2012,11.0538,Montblanc,430862
712,2012,0.4018,"Molar, el",430859
713,2012,0.6021,"Palma d'Ebre, la",430995
714,2012,61.6246,Reus,431233
715,2012,0.0,Vilamòs,252477
716,2012,0.8816,"Rourell, el",431346
717,2012,13.6223,Roquetes,431331
718,2012,2.264,Rodonyà,431325
719,2012,37.8393,Roda de Berà,431310
720,2012,0.471,Rocafort de Queralt,431303
721,2012,5.871,Riudoms,431299
722,2012,0.2782,Riudecols,431286
723,2012,5.3033,Riudecanyes,431270
724,2012,7.5255,"Riera de Gaià, la",431264
725,2012,2.2511,"Pobla de Mafumet, la",431093
726,2012,2.9369,"Riba, la",431248
727,2012,34.0882,Sant Carles de la Ràpita,431362
728,2012,0.2649,Renau,431227
729,2012,3.4842,Rasquera,431212
730,2012,23.8203,Querol,431205
731,2012,2.3264,Puigpelat,431191
732,2012,20.9318,Pratdip,431188
733,2012,0.2826,Prat de Comte,431172
734,2012,8.4864,Prades,431166
735,2012,0.1436,Pradell de la Teixeta,431153
736,2012,0.8563,Porrera,431140
737,2012,1.5195,"Pont d'Armentera, el",431135
738,2012,0.6049,Poboleda,431129
739,2012,6.7692,Riba-roja d'Ebre,431251
740,2012,0.1139,Ciutadilla,250740
741,2012,0.1445,Farrera,250899
742,2012,0.0,Estamariu,250886
743,2012,0.0299,Esterri de Cardós,250870
744,2012,4.132,Esterri d'Àneu,250864
745,2012,1.0806,Estaràs,250851
746,2012,0.693,Espot,250827
747,2012,0.1257,"Espluga Calba, l'",250812
748,2012,1.8938,Cubells,250791
749,2012,0.8575,Corbins,250788
750,2012,1.2204,Coll de Nargó,250772
751,2012,0.2608,Vilanova de l'Aguda,252496
752,2012,0.0,Clariana de Cardener,250753
753,2012,1.1213,Foradada,250946
754,2012,0.1709,Cervià de les Garrigues,250735
755,2012,8.3419,Cervera,250729
756,2012,0.2059,Cava,250714
757,2012,0.8009,Castellserà,250707
758,2012,0.1998,Castelló de Farfanya,250693
759,2012,0.9609,Castellnou de Seana,250680
760,2012,4.3222,Castelldans,250674
761,2012,0.0,Castellar de la Ribera,250642
762,2012,0.0,Canejan,250637
763,2012,4.4609,Camarasa,250621
764,2012,0.1571,"Cogul, el",250766
765,2012,0.9208,Guimerà,251095
766,2012,2.2188,Lladorre,251235
767,2012,2.8448,Linyola,251229
768,2012,0.4937,Les,251214
769,2012,276.4242,Lleida,251207
770,2012,3.6761,Juneda,251193
771,2012,0.1512,Juncosa,251180
772,2012,2.4622,Isona i Conca Dellà,251155
773,2012,0.0,Ivorra,251142
774,2012,3.3376,Ivars d'Urgell,251137
775,2012,0.5874,Ivars de Noguera,251121
776,2012,0.8254,"Floresta, la",250925
777,2012,7.4146,Guissona,251109
778,2012,0.8514,Fondarella,250931
779,2012,0.2164,Granyena de les Garrigues,251057
780,2012,1.5255,Granyena de Segarra,251044
781,2012,2.2147,Granyanella,251039
782,2012,1.737,"Granja d'Escarp, la",251023
783,2012,0.3529,"Granadella, la",251018
784,2012,0.4604,Gósol,251001
785,2012,5.6793,Golmés,250997
786,2012,0.2589,Gavet de la Conca,250984
787,2012,0.8845,Fulleda,250978
788,2012,1.2462,"Fuliola, la",250962
789,2012,2.4073,Bossòst,250595
790,2012,0.3277,Guixers,251116
791,2012,0.3021,Algerri,250156
792,2012,0.1032,Cabó,250616
793,2012,2.1856,Arbeca,250292
794,2012,1.9725,Anglesola,250273
795,2012,10.6155,Naut Aran,250254
796,2012,1.5668,Alt Àneu,250241
797,2012,17.6588,Alpicat,250236
798,2012,0.2325,Alòs de Balaguer,250220
799,2012,4.4561,Almenar,250215
800,2012,0.5726,Almatret,250208
801,2012,5.0382,Almacelles,250194
802,2012,0.0141,Arres,250313
803,2012,1.9318,Alguaire,250169
804,2012,0.3234,Arsèguel,250328
805,2012,1.8073,Alfés,250143
806,2012,2.0228,Alfarràs,250138
807,2012,9.8462,Alcoletge,250122
808,2012,17.7513,Alcarràs,250117
809,2012,0.0865,Alcanó,250100
810,2012,2.6977,"Albi, l'",250096
811,2012,1.6037,Albesa,250083
812,2012,2.6719,Albatàrrec,250077
813,2012,1.0507,"Albagés, l'",250061
814,2012,0.1537,Alàs i Cerc,250058
815,2012,1.3817,"Alamús, els",250045
816,2012,0.9542,Alins,250175
817,2012,0.8706,Belianes,250463
818,2012,0.5515,Llavorsí,251266
819,2012,6.1109,"Borges Blanques, les",250582
820,2012,0.0445,"Bòrdes, Es",250576
821,2012,0.086,Bovera,250560
822,2012,1.3502,Biosca,250557
823,2012,0.7646,Benavent de Segrià,250539
824,2012,1.6266,Bellvís,250523
825,2012,6.1452,Bellver de Cerdanya,250518
826,2012,5.7322,Bellpuig,250501
827,2012,0.194,Bellmunt d'Urgell,250498
828,2012,0.7715,"Pont de Bar, el",250306
829,2012,1.0659,Bellcaire d'Urgell,250479
830,2012,0.3539,Cabanabona,250609
831,2012,0.1279,Bassella,250447
832,2012,1.2043,"Baronia de Rialb, la",250426
833,2012,1.6624,Barbens,250411
834,2012,34.4946,Balaguer,250404
835,2012,0.6766,Baix Pallars,250390
836,2012,0.8704,Aitona,250387
837,2012,1.2035,"Avellanes i Santa Linya, les",250371
838,2012,0.0923,Aspa,250365
839,2012,3.8196,"Sentiu de Sió, la",250352
840,2012,9.057,Artesa de Segre,250349
841,2012,1.3332,Artesa de Lleida,250334
842,2012,3.8614,Bell-lloc d'Urgell,250485
843,2012,0.1909,Sarroca de Bellera,252017
844,2012,0.312,Rialp,251832
845,2012,0.9607,Sunyer,252120
846,2012,0.9829,Sudanell,252115
847,2012,2.9164,Soses,252108
848,2012,9.0696,Sort,252094
849,2012,0.4016,Soriguera,252081
850,2012,22.5087,Solsona,252075
851,2012,0.0,"Soleràs, el",252069
852,2012,4.6374,Sidamon,252056
853,2012,0.0849,Seròs,252043
854,2012,1.2135,Talavera,252167
855,2012,0.4287,Senterada,252022
856,2012,30.859,Tàrrega,252173
857,2012,0.3482,Sarroca de Lleida,252000
858,2012,0.4332,Sant Guim de la Plana,251977
859,2012,0.1085,Sant Esteve de la Sarga,251961
860,2012,1.2181,Sant Ramon,251945
861,2012,3.1838,Sant Llorenç de Morunys,251930
862,2012,2.8675,Sant Guim de Freixenet,251924
863,2012,1.7636,Sanaüja,251919
864,2012,0.1369,Salàs de Pallars,251902
865,2012,5.4157,Rosselló,251898
866,2012,0.2783,Riner,251863
867,2012,0.0,Lladurs,251240
868,2012,10.1951,"Seu d'Urgell, la",252038
869,2012,1.772,Torregrossa,252304
870,2012,12.118,Agramunt,250030
871,2012,7.9132,Vilaller,252458
872,2012,3.2925,Vilagrassa,252445
873,2012,3.961,Vielha e Mijaran,252430
874,2012,1.2993,Verdú,252424
875,2012,3.6641,Vallfogona de Balaguer,252402
876,2012,0.6714,"Valls de Valira, les",252398
877,2012,0.0,Vallbona de les Monges,252385
878,2012,16.9505,Tremp,252347
879,2012,1.3965,Torre-serona,252332
880,2012,0.0657,Talarn,252154
881,2012,1.1692,Torrelameu,252311
882,2012,1.5182,Puigverd de Lleida,251826
883,2012,2.0872,Torrefarrera,252287
884,2012,3.347,"Torre de Cabdella, la",252271
885,2012,0.2971,Torrebesses,252265
886,2012,1.9512,Tornabous,252252
887,2012,0.2838,"Torms, els",252249
888,2012,2.2823,Torà,252234
889,2012,1.5337,Tiurana,252228
890,2012,1.3915,Tírvia,252213
891,2012,1.073,Térmens,252206
892,2012,0.0295,Tarroja de Segarra,252192
893,2012,0.6674,Tarrés,252189
894,2012,8.9359,Torres de Segre,252326
895,2012,19.3207,Mollerussa,251370
896,2012,1.1168,Ribera d'Urgellet,251850
897,2012,1.2441,Oliola,251500
898,2012,0.905,Oliana,251497
899,2012,0.1834,Odèn,251484
900,2012,1.0191,Navès,251462
901,2012,0.1463,Nalec,251459
902,2012,1.0498,Montornès de Segarra,251431
903,2012,2.269,Montoliu de Lleida,251425
904,2012,0.237,Montoliu de Segarra,251410
905,2012,12.7808,Montferrer i Castellbò,251403
906,2012,0.7491,"Oluges, les",251522
907,2012,1.995,Montgai,251386
908,2012,1.4859,"Omellons, els",251538
909,2012,0.1362,"Molsosa, la",251364
910,2012,5.8277,Miralcamp,251351
911,2012,1.3963,Menàrguens,251348
912,2012,1.6487,Maials,251333
913,2012,1.5951,Massoteres,251327
914,2012,0.0862,Massalcoreig,251312
915,2012,0.4284,Maldà,251305
916,2012,0.2419,Llobera,251291
917,2012,2.4031,Llimiana,251288
918,2012,0.3243,Lles de Cerdanya,251272
919,2012,3.0315,Vilanova de Bellpuig,252483
920,2012,2.7154,Montellà i Martinet,251399
921,2012,0.4531,"Poal, el",251689
922,2012,0.5543,Puigverd d'Agramunt,251811
923,2012,0.5588,Puiggròs,251804
924,2012,1.1168,Prullans,251790
925,2012,0.8812,Preixens,251771
926,2012,0.394,Preixana,251765
927,2012,14.4701,Prats i Sansor,251752
928,2012,0.922,"Portella, la",251749
929,2012,13.0768,"Pont de Suert, el",251734
930,2012,2.8173,Ponts,251728
931,2012,1.9961,"Pobla de Segur, la",251713
932,2012,3.914,Olius,251517
933,2012,1.2798,"Pobla de Cérvoles, la",251692
934,2012,1.7814,Llardecans,251253
935,2012,1.2759,Pinós,251673
936,2012,0.0186,Pinell de Solsonès,251667
937,2012,0.2217,Peramola,251654
938,2012,1.3998,Penelles,251641
939,2012,14.7419,"Coma i la Pedra, la",251636
940,2012,4.1451,Conca de Dalt,251615
941,2012,3.6309,"Palau d'Anglesola, el",251581
942,2012,0.0582,Ossó de Sió,251575
943,2012,7.1118,Os de Balaguer,251569
944,2012,0.9343,Organyà,251556
945,2012,0.1468,"Omells de na Gaia, els",251543
946,2012,0.461,Bellaguarda,251706
947,2013,1.559,Capmany,170427
948,2013,0.7133,Queralbs,170433
949,2013,11.4017,Cassà de la Selva,170448
950,2013,0.8636,Castellfollit de la Roca,170464
951,2013,49.7335,Castelló d'Empúries,170470
952,2013,113.4749,Castell-Platja d'Aro,170486
953,2013,1.115,Cantallops,170412
954,2013,5.1254,Cervià de Ter,170502
955,2013,1.6217,Campelles,170372
956,2013,8.693,Celrà,170499
957,2013,0.3077,Canet d'Adri,170405
958,2013,2.1844,Cistella,170519
959,2013,5.3924,Campllong,170388
960,2013,2.0407,Fontcoberta,170715
961,2013,5.3736,Campdevànol,170366
962,2013,1.7929,Camós,170353
963,2013,60.4761,Calonge de Segarra,170340
964,2013,55.0176,Caldes de Malavella,170335
965,2013,11.9847,Cadaqués,170329
966,2013,0.4549,Cabanelles,170314
967,2013,0.0,Cabanes,170307
968,2013,21.5294,Camprodon,170391
969,2013,0.3014,Espinelves,170638
970,2013,0.2583,Siurana,170524
971,2013,2.0535,Colera,170545
972,2013,0.2565,Colomers,170558
973,2013,4.9368,Cornellà del Terri,170561
974,2013,27.388,Arbúcies,170097
975,2013,0.8178,Corçà,170577
976,2013,0.6586,Boadella i les Escaules,170293
977,2013,0.6109,Crespià,170583
978,2013,0.2546,Darnius,170600
979,2013,1.4289,Fortià,170741
980,2013,32.2664,"Escala, l'",170622
981,2013,17.0883,Vallromanes,082969
982,2013,0.243,Espolla,170643
983,2013,0.3696,Esponellà,170656
984,2013,32.455,Figueres,170669
985,2013,3.1002,Flaçà,170675
986,2013,1.8691,Foixà,170681
987,2013,6.8903,Fontanals de Cerdanya,170694
988,2013,1.231,Fontanilles,170708
989,2013,7.809,Fornells de la Selva,170736
990,2013,0.3884,Garrigàs,170754
991,2013,5.1222,Das,170617
992,2013,1.6637,Vilalba Sasserra,083067
993,2013,0.0,Albanyà,170031
994,2013,1.9157,Aiguaviva,170025
995,2013,1.8214,Agullana,170010
996,2013,15.6588,"Palma de Cervelló, la",089058
997,2013,13.7274,Badia del Vallès,089045
998,2013,0.2194,Sant Julià de Cerdanyola,089030
999,2013,31.4296,Vilanova del Vallès,089024
1000,2013,0.4622,Rupit i Pruit,089019
1001,2013,0.8375,"Armentera, l'",170118
1002,2013,53.0607,Vilanova i la Geltrú,083073
1003,2013,12.2541,Alp,170062
1004,2013,65.1572,Vilafranca del Penedès,083054
1005,2013,3.6962,Vilobí del Penedès,083041
1006,2013,0.8587,Vilanova de Sau,083036
1007,2013,12.3803,Vilanova del Camí,083020
1008,2013,68.1851,Viladecans,083015
1009,2013,57.4048,Viladecavalls,083008
1010,2013,1.9,Vilada,082994
1011,2013,103.7761,Vic,082981
1012,2013,1.35,Veciana,082975
1013,2013,0.1158,Viver i Serrateix,083089
1014,2013,22.9144,Banyoles,170157
1015,2013,4.8781,Breda,170274
1016,2013,0.8821,Borrassà,170268
1017,2013,4.858,Bordils,170255
1018,2013,11.0015,Bolvir,170242
1019,2013,55.6865,Blanes,170237
1020,2013,7.1454,"Bisbal d'Empordà, la",170221
1021,2013,0.0345,Beuda,170216
1022,2013,38.6993,Bescanó,170209
1023,2013,11.7866,Besalú,170195
1024,2013,0.9438,Albons,170046
1025,2013,5.9011,Bàscara,170160
1026,2013,0.4742,"Far d'Empordà, el",170059
1027,2013,0.5458,"Vajol, la",170144
1028,2013,99.5243,Begur,170139
1029,2013,6.7134,Avinyonet de Puigventós,170123
1030,2013,3.0359,Garriguella,170773
1031,2013,0.4119,Argelaguer,170101
1032,2013,3.3982,Ger,170789
1033,2013,15.5323,Anglès,170084
1034,2013,5.1476,Amer,170078
1035,2013,0.6063,Brunyola,170280
1036,2013,0.7455,Bellcaire d'Empordà,170182
1037,2013,1.2125,Sant Ferriol,171621
1038,2013,1.8875,Sant Pau de Segúries,171772
1039,2013,0.6086,Sant Mori,171766
1040,2013,0.1639,Sant Miquel de Fluvià,171753
1041,2013,0.1396,Sant Miquel de Campmajor,171740
1042,2013,0.375,Sant Martí Vell,171735
1043,2013,0.672,Sant Martí de Llémena,171729
1044,2013,0.0,Sant Llorenç de la Muga,171714
1045,2013,0.9084,Vallfogona de Ripollès,171707
1046,2013,13.8588,Sant Julià de Ramis,171693
1047,2013,0.4521,Sant Joan de Mollet,171680
1048,2013,11.7341,Sant Joan de les Abadesses,171674
1049,2013,0.8768,Sant Jordi Desvalls,171668
1050,2013,3.6599,Sant Jaume de Llierca,171655
1051,2013,16.3594,Ripoll,171479
1052,2013,19.8014,Salt,171557
1053,2013,0.5719,Garrigoles,170767
1054,2013,0.6618,Riudaura,171498
1055,2013,15.7848,Riudellots de la Selva,171501
1056,2013,0.0577,Riumors,171518
1057,2013,48.5875,Roses,171523
1058,2013,9.291,Sant Hilari Sacalm,171642
1059,2013,0.6839,Sales de Llierca,171544
1060,2013,13.8796,Sant Gregori,171637
1061,2013,0.2156,Sant Andreu Salou,171576
1062,2013,0.7424,Sant Climent Sescebes,171582
1063,2013,22.0265,Sant Feliu de Buixalleu,171595
1064,2013,73.0316,Sant Feliu de Guíxols,171609
1065,2013,5.3787,Sant Feliu de Pallerols,171616
1066,2013,66.9374,Santa Cristina d'Aro,171812
1067,2013,0.6523,Rupià,171539
1068,2013,2.6352,Ullà,172044
1069,2013,9.6766,Sant Pere Pescador,171788
1070,2013,1.2194,Torroella de Fluvià,171984
1071,2013,37.5054,Torroella de Montgrí,171997
1072,2013,0.5117,Tortellà,172001
1073,2013,0.6975,Toses,172018
1074,2013,0.1954,Terrades,171962
1075,2013,0.1409,Ultramort,172039
1076,2013,2.7708,"Tallada d'Empordà, la",171959
1077,2013,0.2579,Ullastret,172057
1078,2013,1.8287,Urús,172060
1079,2013,7.9126,"Vall d'en Bas, la",172076
1080,2013,3.7655,"Vall de Bianya, la",172082
1081,2013,1.504,Vall-llobrega,172095
1082,2013,4.3334,Ventalló,172109
1083,2013,73.3958,Tossa de Mar,172023
1084,2013,0.9145,"Selva de Mar, la",171886
1085,2013,3.9775,Riells i Viabrea,171463
1086,2013,0.2316,Santa Llogaia d'Àlguema,171827
1087,2013,0.291,Sant Aniol de Finestres,171833
1088,2013,2.8668,Santa Pau,171848
1089,2013,9.6355,Sant Joan les Fonts,171851
1090,2013,0.4623,Torrent,171978
1091,2013,1.0541,"Saus, Camallera i Llampaies",171870
1092,2013,27.1721,Santa Coloma de Farners,171805
1093,2013,2.2736,"Cellera de Ter, la",171899
1094,2013,0.8412,Serinyà,171903
1095,2013,1.4202,Serra de Daró,171910
1096,2013,1.0101,Setcases,171925
1097,2013,32.1977,Sils,171931
1098,2013,0.0,Susqueda,171946
1099,2013,8.2331,Sarrià de Ter,171864
1100,2013,33.2335,Llançà,170926
1101,2013,1.7346,Montagut i Oix,171096
1102,2013,4.4867,Molló,171077
1103,2013,0.1242,Mollet de Peralada,171061
1104,2013,1.6605,Mieres,171058
1105,2013,84.0169,Maçanet de la Selva,171030
1106,2013,8.1796,Maçanet de Cabrenys,171024
1107,2013,1.4754,Massanes,171019
1108,2013,0.4094,Masarac,171002
1109,2013,0.4779,Meranges,170998
1110,2013,4.8154,Maià de Montcal,170985
1111,2013,0.0,Madremanya,170979
1112,2013,0.6168,"Llosses, les",170963
1113,2013,120.4298,Lloret de Mar,170950
1114,2013,75.532,Riudarenes,171485
1115,2013,15.8509,"Jonquera, la",170865
1116,2013,243.1115,Girona,170792
1117,2013,0.9674,Gombrèn,170806
1118,2013,0.3227,Gualta,170813
1119,2013,4.1069,Guils de Cerdanya,170828
1120,2013,10.7222,Hostalric,170834
1121,2013,5.1088,Llívia,170947
1122,2013,0.0928,Jafre,170852
1123,2013,2.8643,Llers,170932
1124,2013,0.2623,Juià,170871
1125,2013,1.1066,Lladó,170887
1126,2013,16.4395,Llagostera,170890
1127,2013,2.0664,Llambilles,170904
1128,2013,5.6532,Llanars,170911
1129,2013,4.6844,Ogassa,171122
1130,2013,1.8286,Isòvol,170849
1131,2013,5.8264,"Preses, les",171390
1132,2013,1.9785,Mont-ras,171100
1133,2013,4.427,"Planes d'Hostoles, les",171334
1134,2013,2.8192,Planoles,171349
1135,2013,1.3616,Pont de Molins,171352
1136,2013,0.9075,Pontós,171365
1137,2013,0.5171,"Pera, la",171306
1138,2013,2.5094,Portbou,171387
1139,2013,0.1317,Pedret i Marzà,171292
1140,2013,9.0135,"Port de la Selva, el",171404
1141,2013,19.9369,Puigcerdà,171411
1142,2013,5.9633,Quart,171426
1143,2013,0.1141,Rabós,171432
1144,2013,1.7783,Regencós,171447
1145,2013,5.42,Ribes de Freser,171450
1146,2013,19.5349,Porqueres,171371
1147,2013,9.2269,Palau-saverdera,171208
1148,2013,3.6415,Tagamanent,082763
1149,2013,40.3219,Olot,171143
1150,2013,2.2609,Ordis,171156
1151,2013,1.0294,Osor,171169
1152,2013,67.8074,Palafrugell,171175
1153,2013,10.1971,Peralada,171328
1154,2013,0.1492,Palau de Santa Eulàlia,171194
1155,2013,0.4398,Navata,171117
1156,2013,1.8486,Palau-sator,171215
1157,2013,0.879,Palol de Revardit,171236
1158,2013,13.8424,Pals,171241
1159,2013,0.3436,Pardines,171254
1160,2013,0.4691,Parlavà,171267
1161,2013,4.2327,Pau,171289
1162,2013,30.876,Palamós,171181
1163,2013,16.8614,Òdena,081430
1164,2013,2.7155,Montesquiu,081311
1165,2013,16.7317,Palafolls,081555
1166,2013,2.7355,Pacs del Penedès,081542
1167,2013,4.3472,Òrrius,081537
1168,2013,1.0723,Orpí,081521
1169,2013,2.8413,Oristà,081516
1170,2013,9.0393,Orís,081509
1171,2013,5.5059,Olost,081496
1172,2013,57.3636,Olivella,081483
1173,2013,10.1851,Olesa de Montserrat,081477
1174,2013,5.8757,Olesa de Bonesvalls,081461
1175,2013,36.3702,Pallejà,081574
1176,2013,4.3289,Olvan,081445
1177,2013,22.9694,"Papiol, el",081580
1178,2013,0.5709,"Nou de Berguedà, la",081424
1179,2013,3.9279,Navàs,081419
1180,2013,19.1052,Navarcles,081402
1181,2013,2.3068,Mura,081398
1182,2013,11.5127,Moià,081385
1183,2013,0.1909,Montseny,081379
1184,2013,21.3807,Montornès del Vallès,081363
1185,2013,30.6264,Montmeló,081350
1186,2013,1.5612,Figaró-Montmany,081347
1187,2013,1.1027,Montmaneu,081332
1188,2013,24.6826,Taradell,082785
1189,2013,48.0419,Olèrdola,081458
1190,2013,0.4922,"Prats de Rei, els",081705
1191,2013,127.0694,Rubí,081846
1192,2013,6.5908,Roda de Ter,081831
1193,2013,18.5354,"Pont de Vilomara i Rocafort, el",081825
1194,2013,21.119,"Roca del Vallès, la",081810
1195,2013,62.2181,Ripollet,081803
1196,2013,14.1112,Rellinars,081799
1197,2013,2.7422,Rajadell,081786
1198,2013,0.0653,"Quar, la",081770
1199,2013,1.7207,Pujalt,081764
1200,2013,23.9585,Puig-reig,081751
1201,2013,1.3311,Puigdàlber,081748
1202,2013,24.0498,Palau-solità i Plegamans,081568
1203,2013,1.8759,Prats de Lluçanès,081712
1204,2013,0.128,Montclar,081304
1205,2013,69.2091,"Prat de Llobregat, el",081691
1206,2013,4.0092,Pontons,081688
1207,2013,24.6977,Polinyà,081672
1208,2013,4.2587,"Pobla de Lillet, la",081666
1209,2013,3.1817,"Pobla de Claramunt, la",081653
1210,2013,3.7564,"Pla del Penedès, el",081640
1211,2013,15.758,Pineda de Mar,081635
1212,2013,4.4332,"Hostalets de Pierola, els",081629
1213,2013,130.5766,Piera,081614
1214,2013,4.0676,Perafita,081607
1215,2013,30.842,Parets del Vallès,081593
1216,2013,11.9957,Premià de Mar,081727
1217,2013,86.3482,Gavà,080898
1218,2013,1.3996,Montmajor,081326
