,Literal,Codi,Any,Evolucio atur
591,Puigcerdà,171411,2013,-42.89999999999998
592,Puigdàlber,081748,2013,0.5
593,Puiggròs,251804,2013,5.600000000000001
594,Puigpelat,431191,2013,11.5
595,Puig-reig,081751,2013,-15.5
596,Puigverd d'Agramunt,251811,2013,1.1000000000000003
597,Puigverd de Lleida,251826,2013,-14.600000000000009
598,Pujalt,081764,2013,-1.7999999999999998
599,"Quar, la",081770,2013,0.1999999999999997
600,Quart,171426,2013,24.5
601,Queralbs,170433,2013,1.4000000000000004
602,Querol,431205,2013,10.200000000000005
603,Rabós,171432,2013,0.0
604,Rajadell,081786,2013,-1.0
605,Rasquera,431212,2013,5.0
606,Regencós,171447,2013,-2.5000000000000018
607,Rellinars,081799,2013,2.3999999999999915
608,Renau,431227,2013,0.1000000000000005
609,Reus,431233,2013,94.89999999999964
610,Rialp,251832,2013,0.5
611,"Riba, la",431248,2013,4.200000000000003
612,Riba-roja d'Ebre,431251,2013,10.0
613,Ribera d'Ondara,259059,2013,2.1000000000000014
614,Ribera d'Urgellet,251850,2013,8.799999999999997
615,Ribes de Freser,171450,2013,-2.3999999999999915
616,Riells i Viabrea,171463,2013,27.399999999999977
617,"Riera de Gaià, la",431264,2013,0.5999999999999943
618,Riner,251863,2013,-1.6999999999999993
619,Ripoll,171479,2013,-1.8999999999999773
620,Ripollet,081803,2013,31.300000000000185
621,Riu de Cerdanya,259139,2013,0.7
622,Riudarenes,171485,2013,10.899999999999975
623,Riudaura,171498,2013,0.8000000000000007
624,Riudecanyes,431270,2013,4.299999999999997
625,Riudecols,431286,2013,10.200000000000005
626,Riudellots de la Selva,171501,2013,-1.1000000000000083
627,Riudoms,431299,2013,27.999999999999943
628,Riumors,171518,2013,2.3000000000000007
629,"Roca del Vallès, la",081810,2013,2.700000000000045
630,Rocafort de Queralt,431303,2013,0.8999999999999986
631,Roda de Berà,431310,2013,24.600000000000023
632,Roda de Ter,081831,2013,25.799999999999955
633,Rodonyà,431325,2013,9.700000000000005
634,Roquetes,431331,2013,27.0
635,Roses,171523,2013,-3.900000000000091
636,Rosselló,251898,2013,-4.799999999999983
637,"Rourell, el",431346,2013,1.8999999999999984
638,Rubí,081846,2013,-69.19999999999982
639,Rubió,081859,2013,0.5999999999999996
640,Rupià,171539,2013,-1.9000000000000004
641,Rupit i Pruit,089019,2013,-1.5999999999999996
642,Sabadell,081878,2013,97.79999999999929
643,Sagàs,081884,2013,2.7
644,Salàs de Pallars,251902,2013,0.0999999999999978
645,Saldes,081901,2013,1.0
646,Sales de Llierca,171544,2013,-2.2
647,Sallent,081918,2013,33.00000000000006
648,Salomó,431359,2013,7.599999999999998
649,Salou,439057,2013,-87.0
650,Salt,171557,2013,-108.0
651,Sanaüja,251919,2013,-3.6
652,Sant Adrià de Besòs,081944,2013,139.60000000000036
653,Sant Agustí de Lluçanès,081957,2013,-1.1
654,Sant Andreu de la Barca,081960,2013,80.90000000000009
655,Sant Andreu de Llavaneres,081976,2013,-19.899999999999977
656,Sant Andreu Salou,171576,2013,0.2000000000000001
657,Sant Aniol de Finestres,171833,2013,-0.8000000000000007
658,Sant Antoni de Vilamajor,081982,2013,7.099999999999966
659,Sant Bartomeu del Grau,081995,2013,-7.299999999999997
660,Sant Boi de Llobregat,082009,2013,-48.80000000000109
661,Sant Boi de Lluçanès,082016,2013,2.1999999999999997
662,Sant Carles de la Ràpita,431362,2013,71.60000000000014
663,Sant Cebrià de Vallalta,082037,2013,13.0
664,Sant Celoni,082021,2013,66.40000000000009
665,Sant Climent de Llobregat,082042,2013,1.3999999999999773
666,Sant Climent Sescebes,171582,2013,-13.700000000000005
667,Sant Cugat del Vallès,082055,2013,-0.1000000000003638
668,Sant Cugat Sesgarrigues,082068,2013,1.0
669,Sant Esteve de la Sarga,251961,2013,2.0
670,Sant Esteve de Palautordera,082074,2013,-0.5
671,Sant Esteve Sesrovires,082080,2013,24.59999999999997
672,Sant Feliu de Buixalleu,171595,2013,4.000000000000007
673,Sant Feliu de Codines,082107,2013,17.0
674,Sant Feliu de Guíxols,171609,2013,-69.09999999999991
675,Sant Feliu de Llobregat,082114,2013,23.40000000000009
676,Sant Feliu de Pallerols,171616,2013,-2.6999999999999886
677,Sant Feliu Sasserra,082129,2013,11.0
678,Sant Ferriol,171621,2013,3.1000000000000005
679,Sant Fost de Campsentelles,082093,2013,19.399999999999977
680,Sant Fruitós de Bages,082135,2013,7.899999999999977
681,Sant Gregori,171637,2013,17.5
682,Sant Guim de Freixenet,251924,2013,2.1999999999999886
683,Sant Guim de la Plana,251977,2013,1.6000000000000003
684,Sant Hilari Sacalm,171642,2013,12.5
685,Sant Hipòlit de Voltregà,082153,2013,-12.199999999999989
686,Sant Iscle de Vallalta,081939,2013,10.099999999999994
687,Sant Jaume d'Enveja,439023,2013,-1.3999999999999773
688,Sant Jaume de Frontanyà,082166,2013,-1.5
689,Sant Jaume de Llierca,171655,2013,10.0
690,Sant Jaume dels Domenys,431378,2013,8.399999999999977
691,Sant Joan de les Abadesses,171674,2013,8.300000000000011
692,Sant Joan de Mollet,171680,2013,-2.400000000000002
693,Sant Joan de Vilatorrada,082188,2013,-29.0
694,Sant Joan Despí,082172,2013,55.20000000000027
695,Sant Joan les Fonts,171851,2013,-2.200000000000017
696,Sant Jordi Desvalls,171668,2013,2.799999999999997
697,Sant Julià de Cerdanyola,089030,2013,0.5999999999999996
698,Sant Julià de Ramis,171693,2013,8.399999999999977
699,Sant Julià de Vilatorta,082205,2013,10.300000000000011
700,Sant Julià del Llor i Bonmatí,179032,2013,5.799999999999997
701,Sant Just Desvern,082212,2013,-8.899999999999977
702,Sant Llorenç d'Hortons,082227,2013,-13.599999999999994
703,Sant Llorenç de la Muga,171714,2013,-0.7000000000000011
704,Sant Llorenç de Morunys,251930,2013,-4.200000000000003
705,Sant Llorenç Savall,082233,2013,4.0
706,Sant Martí d'Albars,082251,2013,1.2999999999999998
707,Sant Martí de Centelles,082248,2013,15.799999999999995
708,Sant Martí de Llémena,171729,2013,7.300000000000001
709,Sant Martí de Riucorb,259025,2013,2.3999999999999986
710,Sant Martí de Tous,082264,2013,6.200000000000003
711,Sant Martí Sarroca,082270,2013,13.0
712,Sant Martí Sesgueioles,082286,2013,2.1999999999999997
713,Sant Martí Vell,171735,2013,0.1000000000000014
714,Sant Mateu de Bages,082299,2013,1.8000000000000007
715,Sant Miquel de Campmajor,171740,2013,0.2000000000000001
716,Sant Miquel de Fluvià,171753,2013,-0.7999999999999972
717,Sant Mori,171766,2013,-1.9000000000000004
718,Sant Pau de Segúries,171772,2013,3.0
719,Sant Pere de Ribes,082310,2013,-21.100000000000364
720,Sant Pere de Riudebitlles,082325,2013,4.199999999999989
721,Sant Pere de Torelló,082331,2013,-11.099999999999994
722,Sant Pere de Vilamajor,082346,2013,8.200000000000045
723,Sant Pere Pescador,171788,2013,-14.5
724,Sant Pere Sallavinera,081897,2013,-1.1000000000000003
725,Sant Pol de Mar,082359,2013,4.600000000000023
726,Sant Quintí de Mediona,082362,2013,-25.100000000000023
727,Sant Quirze de Besora,082378,2013,-10.399999999999975
728,Sant Quirze del Vallès,082384,2013,-3.900000000000091
729,Sant Quirze Safaja,082397,2013,4.699999999999996
730,Sant Ramon,251945,2013,-3.6000000000000014
731,Sant Sadurní d'Anoia,082401,2013,23.100000000000023
732,Sant Sadurní d'Osormort,082418,2013,1.7999999999999998
733,Sant Salvador de Guardiola,080983,2013,12.199999999999989
734,Sant Vicenç de Castellet,082628,2013,4.899999999999977
735,Sant Vicenç de Montalt,082649,2013,18.399999999999977
736,Sant Vicenç de Torelló,082652,2013,7.399999999999991
737,Sant Vicenç dels Horts,082634,2013,172.5
738,Santa Bàrbara,431384,2013,-10.800000000000011
739,Santa Cecília de Voltregà,082439,2013,-1.1999999999999993
740,Santa Coloma de Cervelló,082444,2013,5.300000000000011
741,Santa Coloma de Farners,171805,2013,16.399999999999977
742,Santa Coloma de Gramenet,082457,2013,-161.3000000000011
743,Santa Coloma de Queralt,431397,2013,15.300000000000011
744,Santa Cristina d'Aro,171812,2013,-0.6000000000000227
745,Santa Eugènia de Berga,082460,2013,-5.400000000000006
746,Santa Eulàlia de Riuprimer,082476,2013,3.1000000000000085
747,Santa Eulàlia de Ronçana,082482,2013,-2.599999999999909
748,Santa Fe del Penedès,082495,2013,-0.5
749,Santa Llogaia d'Àlguema,171827,2013,-0.5
750,Santa Margarida de Montbui,082508,2013,-33.299999999999955
751,Santa Margarida i els Monjos,082515,2013,34.89999999999998
752,Santa Maria d'Oló,082589,2013,1.4000000000000057
753,Santa Maria de Besora,082536,2013,0.0
754,Santa Maria de Martorelles,082567,2013,1.2000000000000028
755,Santa Maria de Merlès,082554,2013,0.7000000000000002
756,Santa Maria de Miralles,082573,2013,0.1999999999999993
757,Santa Maria de Palautordera,082592,2013,56.89999999999998
758,Santa Oliva,431401,2013,48.30000000000001
759,Santa Pau,171848,2013,2.700000000000003
760,Santa Perpètua de Mogoda,082606,2013,45.0
761,Santa Susanna,082613,2013,-1.3000000000000114
762,Santpedor,081923,2013,-5.7000000000000455
763,Sarral,431423,2013,-8.599999999999994
764,Sarrià de Ter,171864,2013,26.80000000000001
765,Sarroca de Bellera,252017,2013,1.2999999999999998
766,Sarroca de Lleida,252000,2013,3.0
767,"Saus, Camallera i Llampaies",171870,2013,2.3999999999999986
768,Savallà del Comtat,431439,2013,0.1999999999999999
769,"Secuita, la",431444,2013,-0.0999999999999943
770,"Selva de Mar, la",171886,2013,-1.1999999999999993
771,"Selva del Camp, la",431457,2013,14.600000000000025
772,Senan,431460,2013,-0.5
773,"Sénia, la",430445,2013,31.100000000000023
774,Senterada,252022,2013,-3.8000000000000007
775,"Sentiu de Sió, la",250352,2013,6.800000000000001
776,Sentmenat,082671,2013,11.899999999999975
777,Serinyà,171903,2013,-1.1000000000000014
778,Seròs,252043,2013,-9.900000000000006
779,Serra de Daró,171910,2013,2.4000000000000004
780,Setcases,171925,2013,2.1
781,"Seu d'Urgell, la",252038,2013,52.200000000000045
782,Seva,082690,2013,-29.5
783,Sidamon,252056,2013,-2.199999999999996
784,Sils,171931,2013,17.30000000000001
785,Sitges,082704,2013,27.0
786,Siurana,170524,2013,-0.0999999999999996
787,Sobremunt,082711,2013,0.0
788,"Soleràs, el",252069,2013,-2.8000000000000007
789,Solivella,431476,2013,3.899999999999999
790,Solsona,252075,2013,70.79999999999995
791,Sora,082726,2013,-2.6
792,Soriguera,252081,2013,-3.8000000000000007
793,Sort,252094,2013,-1.8000000000000114
794,Soses,252108,2013,-3.4000000000000057
795,Subirats,082732,2013,6.5
796,Sudanell,252115,2013,-4.100000000000001
797,Sunyer,252120,2013,2.1
798,Súria,082747,2013,-42.0
799,Susqueda,171946,2013,-2.6
800,Tagamanent,082763,2013,1.5
801,Talamanca,082779,2013,-0.5
802,Talarn,252154,2013,-1.6999999999999993
803,Talavera,252167,2013,-2.1000000000000005
804,"Tallada d'Empordà, la",171959,2013,-3.3999999999999986
805,Taradell,082785,2013,-14.5
806,Tarragona,431482,2013,-31.39999999999964
807,Tàrrega,252173,2013,-0.7000000000000455
808,Tarrés,252189,2013,1.0999999999999996
809,Tarroja de Segarra,252192,2013,-0.1000000000000005
810,Tavèrnoles,082750,2013,-0.200000000000001
811,Tavertet,082802,2013,-3.500000000000001
812,Teià,082819,2013,6.0
813,Térmens,252206,2013,-0.7999999999999972
814,Terrades,171962,2013,1.3000000000000007
815,Terrassa,082798,2013,697.2000000000007
816,Tiana,082824,2013,6.399999999999977
817,Tírvia,252213,2013,-0.5
818,Tiurana,252228,2013,0.0
819,Tivenys,431495,2013,-2.5999999999999943
820,Tivissa,431508,2013,-13.299999999999985
821,Tona,082830,2013,-24.5
822,Torà,252234,2013,3.200000000000003
823,Tordera,082845,2013,1.2999999999999543
824,Torelló,082858,2013,62.700000000000045
825,"Torms, els",252249,2013,2.9000000000000004
826,Tornabous,252252,2013,-5.5
827,"Torre de Cabdella, la",252271,2013,2.8000000000000007
828,"Torre de Claramunt, la",082861,2013,20.899999999999977
829,"Torre de Fontaubella, la",431515,2013,-1.9000000000000004
830,"Torre de l'Espanyol, la",431520,2013,9.699999999999996
831,Torrebesses,252265,2013,1.1999999999999993
832,Torredembarra,431536,2013,2.900000000000091
833,Torrefarrera,252287,2013,3.0999999999999943
834,Torrefeta i Florejacs,259078,2013,1.3000000000000007
835,Torregrossa,252304,2013,9.400000000000006
836,Torrelameu,252311,2013,-3.6000000000000014
837,Torrelavit,082877,2013,3.5
838,Torrelles de Foix,082883,2013,0.1999999999999886
839,Torrelles de Llobregat,082896,2013,-1.5
840,Torrent,171978,2013,-1.4000000000000004
841,Torres de Segre,252326,2013,23.40000000000001
842,Torre-serona,252332,2013,2.4000000000000004
843,Torroella de Fluvià,171984,2013,-9.200000000000005
844,Torroella de Montgrí,171997,2013,-0.4000000000000909
845,Torroja del Priorat,431541,2013,1.5
846,Tortellà,172001,2013,2.3999999999999986
847,Tortosa,431554,2013,25.199999999999815
848,Toses,172018,2013,2.9000000000000004
849,Tossa de Mar,172023,2013,-1.1000000000000227
850,Tremp,252347,2013,1.5
851,Ullà,172044,2013,-5.199999999999989
852,Ullastrell,082900,2013,20.700000000000017
853,Ullastret,172057,2013,2.700000000000001
854,Ulldecona,431567,2013,-6.2999999999999545
855,Ulldemolins,431573,2013,5.899999999999999
856,Ultramort,172039,2013,-1.3000000000000007
857,Urús,172060,2013,0.0
858,Vacarisses,082917,2013,24.600000000000023
859,"Vajol, la",170144,2013,0.2999999999999998
860,"Vall d'en Bas, la",172076,2013,10.800000000000011
861,"Vall de Bianya, la",172082,2013,4.0
862,"Vall de Boí, la",250432,2013,1.1999999999999993
863,Vall de Cardós,259010,2013,-0.8999999999999986
864,Vallbona d'Anoia,082922,2013,6.200000000000003
865,Vallbona de les Monges,252385,2013,1.0
866,Vallcebre,082938,2013,1.6999999999999993
867,Vallclara,431589,2013,1.0
868,Vallfogona de Balaguer,252402,2013,-15.199999999999989
869,Vallfogona de Ripollès,171707,2013,0.2999999999999989
870,Vallfogona de Riucorb,431592,2013,-2.1
871,Vallgorguina,082943,2013,16.5
872,Vallirana,082956,2013,-24.90000000000009
873,Vall-llobrega,172095,2013,-1.7999999999999972
874,Vallmoll,431606,2013,-7.199999999999989
875,Vallromanes,082969,2013,-0.5999999999999943
876,Valls,431613,2013,13.599999999999907
877,"Valls d'Aguilar, les",259062,2013,0.1000000000000005
878,"Valls de Valira, les",252398,2013,2.3000000000000007
879,Vandellòs i l'Hospitalet de l'Infant,431628,2013,8.799999999999955
880,"Vansa i Fórnols, la",259097,2013,5.0
881,Veciana,082975,2013,-2.6000000000000005
882,"Vendrell, el",431634,2013,112.69999999999982
883,Ventalló,172109,2013,3.5999999999999943
884,Verdú,252424,2013,-0.2999999999999971
885,Verges,172116,2013,3.3999999999999915
886,Vespella de Gaià,431649,2013,-7.799999999999997
887,Vic,082981,2013,96.69999999999982
888,Vidrà,172121,2013,-3.4000000000000004
889,Vidreres,172137,2013,59.69999999999993
890,Vielha e Mijaran,252430,2013,-16.900000000000034
891,Vilabella,431652,2013,14.199999999999996
892,Vilabertran,172142,2013,-0.8000000000000043
893,Vilablareix,172155,2013,15.899999999999991
894,Vilada,082994,2013,3.0
895,Viladamat,172174,2013,4.100000000000001
896,Viladasens,172168,2013,-1.6999999999999993
897,Viladecans,083015,2013,173.40000000000057
898,Viladecavalls,083008,2013,27.899999999999977
899,Vilademuls,172180,2013,1.4000000000000057
900,Viladrau,172207,2013,-5.199999999999996
901,Vilafant,172214,2013,-26.0
902,Vilafranca del Penedès,083054,2013,66.09999999999991
903,Vilagrassa,252445,2013,-2.6999999999999997
904,Vilajuïga,172235,2013,4.900000000000006
905,Vilalba dels Arcs,431750,2013,-0.1999999999999993
906,Vilalba Sasserra,083067,2013,-16.1
907,Vilaller,252458,2013,-1.0
908,Vilallonga de Ter,172240,2013,0.8000000000000007
909,Vilallonga del Camp,431665,2013,-27.599999999999994
910,Vilamacolum,172253,2013,-1.6000000000000014
911,Vilamalla,172266,2013,-7.799999999999997
912,Vilamaniscle,172272,2013,0.8999999999999995
913,Vilamòs,252477,2013,-2.4000000000000004
914,Vilanant,172288,2013,-1.3999999999999986
915,Vilanova d'Escornalbou,431671,2013,8.100000000000001
916,Vilanova de Bellpuig,252483,2013,-5.5
917,Vilanova de l'Aguda,252496,2013,2.7
918,Vilanova de la Barca,252542,2013,-5.799999999999997
919,Vilanova de Meià,252509,2013,0.5
920,Vilanova de Prades,431687,2013,0.7000000000000002
921,Vilanova de Sau,083036,2013,3.4000000000000004
922,Vilanova de Segrià,252516,2013,4.0
923,Vilanova del Camí,083020,2013,43.100000000000136
924,Vilanova del Vallès,089024,2013,17.0
925,Vilanova i la Geltrú,083073,2013,42.19999999999982
926,Vilaplana,431690,2013,-4.0
927,Vila-rodona,431704,2013,-4.400000000000006
928,Vila-sacra,172305,2013,-7.599999999999994
929,Vila-sana,252521,2013,0.7999999999999972
930,Vila-seca,431711,2013,1.5
931,Vilassar de Dalt,082140,2013,2.8999999999999773
932,Vilassar de Mar,082191,2013,15.5
933,Vilaür,172229,2013,1.700000000000001
934,Vilaverd,431726,2013,-2.699999999999996
935,"Vilella Alta, la",431732,2013,-1.4000000000000004
936,"Vilella Baixa, la",431747,2013,-1.700000000000001
937,Vilobí d'Onyar,172333,2013,9.300000000000011
938,Vilobí del Penedès,083041,2013,8.5
939,Vilopriu,172327,2013,1.0999999999999996
940,"Vilosell, el",252537,2013,-0.4000000000000003
941,Vimbodí i Poblet,431763,2013,-5.800000000000004
942,Vinaixa,252555,2013,1.1000000000000014
943,Vinebre,431779,2013,1.0
944,Vinyols i els Arcs,431785,2013,-6.0
945,Viver i Serrateix,083089,2013,1.4000000000000004
946,Xerta,430521,2013,4.200000000000003
948,Abella de la Conca,250019,2014,1.5
949,Abrera,080018,2014,-95.39999999999998
950,Àger,250024,2014,-1.3999999999999986
951,Agramunt,250030,2014,-37.599999999999966
952,Aguilar de Segarra,080023,2014,-4.199999999999999
953,Agullana,170010,2014,0.7000000000000028
954,Aiguafreda,080142,2014,-37.0
955,Aiguamúrcia,430017,2014,1.4000000000000057
956,Aiguaviva,170025,2014,-7.4999999999999964
957,Aitona,250387,2014,0.1999999999999886
958,"Alamús, els",250045,2014,-5.300000000000001
959,Alàs i Cerc,250058,2014,2.8000000000000007
960,"Albagés, l'",250061,2014,-6.300000000000001
961,Albanyà,170031,2014,0.6000000000000014
962,Albatàrrec,250077,2014,-13.800000000000011
963,Albesa,250083,2014,-18.099999999999994
964,"Albi, l'",250096,2014,-11.0
965,Albinyana,430022,2014,-3.1000000000000227
966,"Albiol, l'",430038,2014,-1.400000000000002
967,Albons,170046,2014,-1.3999999999999986
968,Alcanar,430043,2014,-46.39999999999998
969,Alcanó,250100,2014,-1.2000000000000002
970,Alcarràs,250117,2014,13.5
971,Alcoletge,250122,2014,-20.80000000000001
972,Alcover,430056,2014,1.8999999999999773
973,"Aldea, l'",439044,2014,-16.30000000000001
974,Aldover,430069,2014,-4.299999999999997
975,"Aleixar, l'",430075,2014,-7.199999999999996
976,Alella,080039,2014,-12.599999999999966
977,Alfara de Carles,430081,2014,-0.6999999999999993
978,Alfarràs,250138,2014,1.1999999999999886
979,Alfés,250143,2014,-2.6000000000000014
980,Alforja,430094,2014,-11.099999999999994
981,Algerri,250156,2014,-3.0
982,Alguaire,250169,2014,-23.5
983,Alins,250175,2014,-0.9000000000000004
984,Alió,430108,2014,-1.7999999999999972
985,Almacelles,250194,2014,-40.19999999999999
986,Almatret,250208,2014,-1.5999999999999996
987,Almenar,250215,2014,-22.799999999999983
988,Almoster,430115,2014,4.200000000000003
989,Alòs de Balaguer,250220,2014,-2.6999999999999997
990,Alp,170062,2014,-16.1
