,Any,Solar,Literal,Codi
659,2012,49.6555,Santa Coloma de Queralt,431397
660,2012,44.1531,Santa Bàrbara,431384
661,2012,18.7837,Tivissa,431508
662,2012,2.7699,"Vilella Baixa, la",431747
663,2012,0.0,Medinyà,171045
664,2012,0.0,"Canonja, la",439076
665,2012,86.7225,"Ampolla, l'",439060
666,2012,215.5918,Salou,439057
667,2012,57.1433,"Aldea, l'",439044
668,2012,44.1919,Camarles,439039
669,2012,41.9156,Sant Jaume d'Enveja,439023
670,2012,137.8277,Deltebre,439018
671,2012,18.2717,Vinyols i els Arcs,431785
672,2012,6.3231,Vinebre,431779
673,2012,109.6901,Valls,431613
674,2012,8.9899,Vilalba dels Arcs,431750
675,2012,157.6802,Vandellòs i l'Hospitalet de l'Infant,431628
676,2012,1.566,"Vilella Alta, la",431732
677,2012,7.0157,Vilaverd,431726
678,2012,147.724,Vila-seca,431711
679,2012,11.6638,Vila-rodona,431704
680,2012,3.6634,Vilaplana,431690
681,2012,5.4697,Vilanova de Prades,431687
682,2012,9.5624,Vilanova d'Escornalbou,431671
683,2012,13.3607,Vilallonga del Camp,431665
684,2012,11.3653,Vilabella,431652
685,2012,15.1064,Vespella de Gaià,431649
686,2012,11.3985,Salomó,431359
687,2012,13.419,Vimbodí i Poblet,431763
688,2012,8.107,"Nou de Gaià, la",430976
689,2012,39.6534,Sant Jaume dels Domenys,431378
690,2012,20.951,"Pla de Santa Maria, el",431080
691,2012,20.7158,Pira,431074
692,2012,9.2688,"Pinell de Brai, el",431068
693,2012,4.9256,"Piles, les",431055
694,2012,32.0947,"Perelló, el",431042
695,2012,30.7779,Perafort,431037
696,2012,5.1693,Paüls,431021
697,2012,5.164,Passanant i Belltall,431016
698,2012,61.7312,"Pallaresos, els",431009
699,2012,7.9295,"Pobla de Massaluca, la",431107
700,2012,6.1212,Nulles,430982
701,2012,61.2428,"Pobla de Montornès, la",431114
702,2012,2.7988,"Morera de Montsant, la",430960
703,2012,28.7903,"Morell, el",430957
704,2012,24.6203,Móra la Nova,430944
705,2012,55.1586,Móra d'Ebre,430939
706,2012,227.0032,Mont-roig del Camp,430923
707,2012,8.0486,Mont-ral,430918
708,2012,133.9942,"Montmell, el",430901
709,2012,3.6702,Montferri,430897
710,2012,23.8585,Montbrió del Camp,430884
711,2012,71.3292,Montblanc,430862
712,2012,3.9611,"Molar, el",430859
713,2012,5.1405,"Palma d'Ebre, la",430995
714,2012,352.8407,Reus,431233
715,2012,1.152,Vilamòs,252477
716,2012,3.3632,"Rourell, el",431346
717,2012,92.0367,Roquetes,431331
718,2012,11.8543,Rodonyà,431325
719,2012,146.1745,Roda de Berà,431310
720,2012,4.4028,Rocafort de Queralt,431303
721,2012,26.9874,Riudoms,431299
722,2012,9.805,Riudecols,431286
723,2012,21.6397,Riudecanyes,431270
724,2012,25.0157,"Riera de Gaià, la",431264
725,2012,26.1561,"Pobla de Mafumet, la",431093
726,2012,11.7197,"Riba, la",431248
727,2012,117.7541,Sant Carles de la Ràpita,431362
728,2012,2.4838,Renau,431227
729,2012,10.3462,Rasquera,431212
730,2012,50.2949,Querol,431205
731,2012,10.6813,Puigpelat,431191
732,2012,36.8638,Pratdip,431188
733,2012,3.4037,Prat de Comte,431172
734,2012,32.4334,Prades,431166
735,2012,1.1834,Pradell de la Teixeta,431153
736,2012,5.7532,Porrera,431140
737,2012,9.1413,"Pont d'Armentera, el",431135
738,2012,3.7844,Poboleda,431129
739,2012,20.6262,Riba-roja d'Ebre,431251
740,2012,2.6845,Ciutadilla,250740
741,2012,2.9847,Farrera,250899
742,2012,1.1095,Estamariu,250886
743,2012,1.5086,Esterri de Cardós,250870
744,2012,19.9975,Esterri d'Àneu,250864
745,2012,5.38,Estaràs,250851
746,2012,7.252,Espot,250827
747,2012,5.0613,"Espluga Calba, l'",250812
748,2012,12.1112,Cubells,250791
749,2012,11.156,Corbins,250788
750,2012,10.8578,Coll de Nargó,250772
751,2012,1.9729,Vilanova de l'Aguda,252496
752,2012,0.7337,Clariana de Cardener,250753
753,2012,5.3448,Foradada,250946
754,2012,7.7262,Cervià de les Garrigues,250735
755,2012,62.492,Cervera,250729
756,2012,2.1683,Cava,250714
757,2012,12.8903,Castellserà,250707
758,2012,4.6715,Castelló de Farfanya,250693
759,2012,10.1376,Castellnou de Seana,250680
760,2012,17.6987,Castelldans,250674
761,2012,0.0,Castellar de la Ribera,250642
762,2012,1.2345,Canejan,250637
763,2012,17.3082,Camarasa,250621
764,2012,2.506,"Cogul, el",250766
765,2012,7.2479,Guimerà,251095
766,2012,8.2645,Lladorre,251235
767,2012,26.0843,Linyola,251229
768,2012,9.0231,Les,251214
769,2012,867.1861,Lleida,251207
770,2012,28.4502,Juneda,251193
771,2012,5.0593,Juncosa,251180
772,2012,22.9053,Isona i Conca Dellà,251155
773,2012,1.8062,Ivorra,251142
774,2012,26.3359,Ivars d'Urgell,251137
775,2012,5.3042,Ivars de Noguera,251121
776,2012,4.4246,"Floresta, la",250925
777,2012,34.5353,Guissona,251109
778,2012,13.3259,Fondarella,250931
779,2012,2.7968,Granyena de les Garrigues,251057
780,2012,4.4114,Granyena de Segarra,251044
781,2012,5.7715,Granyanella,251039
782,2012,9.2213,"Granja d'Escarp, la",251023
783,2012,11.5665,"Granadella, la",251018
784,2012,5.8179,Gósol,251001
785,2012,39.8808,Golmés,250997
786,2012,5.338,Gavet de la Conca,250984
787,2012,2.7681,Fulleda,250978
788,2012,19.357,"Fuliola, la",250962
789,2012,12.6386,Bossòst,250595
790,2012,1.6504,Guixers,251116
791,2012,5.718,Algerri,250156
792,2012,3.1398,Cabó,250616
793,2012,30.0572,Arbeca,250292
794,2012,16.7594,Anglesola,250273
795,2012,42.0366,Naut Aran,250254
796,2012,9.4356,Alt Àneu,250241
797,2012,73.2303,Alpicat,250236
798,2012,2.378,Alòs de Balaguer,250220
799,2012,28.7049,Almenar,250215
800,2012,7.1989,Almatret,250208
801,2012,43.2028,Almacelles,250194
802,2012,1.1963,Arres,250313
803,2012,25.203,Alguaire,250169
804,2012,1.3377,Arsèguel,250328
805,2012,8.4309,Alfés,250143
806,2012,25.1018,Alfarràs,250138
807,2012,32.6819,Alcoletge,250122
808,2012,89.4529,Alcarràs,250117
809,2012,2.3903,Alcanó,250100
810,2012,13.9899,"Albi, l'",250096
811,2012,13.1272,Albesa,250083
812,2012,15.6164,Albatàrrec,250077
813,2012,7.441,"Albagés, l'",250061
814,2012,5.2036,Alàs i Cerc,250058
815,2012,9.8567,"Alamús, els",250045
816,2012,7.9261,Alins,250175
817,2012,7.2784,Belianes,250463
818,2012,6.7158,Llavorsí,251266
819,2012,46.8845,"Borges Blanques, les",250582
820,2012,3.7585,"Bòrdes, Es",250576
821,2012,3.2474,Bovera,250560
822,2012,4.4733,Biosca,250557
823,2012,11.0594,Benavent de Segrià,250539
824,2012,15.6709,Bellvís,250523
825,2012,40.3444,Bellver de Cerdanya,250518
826,2012,32.8126,Bellpuig,250501
827,2012,4.997,Bellmunt d'Urgell,250498
828,2012,4.9688,"Pont de Bar, el",250306
829,2012,15.8592,Bellcaire d'Urgell,250479
830,2012,2.8283,Cabanabona,250609
831,2012,3.3095,Bassella,250447
832,2012,5.8511,"Baronia de Rialb, la",250426
833,2012,10.8321,Barbens,250411
834,2012,133.6743,Balaguer,250404
835,2012,6.1326,Baix Pallars,250390
836,2012,15.2965,Aitona,250387
837,2012,8.2945,"Avellanes i Santa Linya, les",250371
838,2012,2.4978,Aspa,250365
839,2012,14.6794,"Sentiu de Sió, la",250352
840,2012,51.5014,Artesa de Segre,250349
841,2012,17.6647,Artesa de Lleida,250334
842,2012,25.3728,Bell-lloc d'Urgell,250485
843,2012,5.1223,Sarroca de Bellera,252017
844,2012,4.8718,Rialp,251832
845,2012,6.3134,Sunyer,252120
846,2012,10.8804,Sudanell,252115
847,2012,19.1051,Soses,252108
848,2012,29.8544,Sort,252094
849,2012,9.1265,Soriguera,252081
850,2012,88.7861,Solsona,252075
851,2012,1.8326,"Soleràs, el",252069
852,2012,21.1622,Sidamon,252056
853,2012,11.5265,Seròs,252043
854,2012,7.1065,Talavera,252167
855,2012,2.7051,Senterada,252022
856,2012,161.9392,Tàrrega,252173
857,2012,3.4435,Sarroca de Lleida,252000
858,2012,2.9395,Sant Guim de la Plana,251977
859,2012,3.4531,Sant Esteve de la Sarga,251961
860,2012,8.784,Sant Ramon,251945
861,2012,19.1172,Sant Llorenç de Morunys,251930
862,2012,23.9709,Sant Guim de Freixenet,251924
863,2012,11.5659,Sanaüja,251919
864,2012,4.2909,Salàs de Pallars,251902
865,2012,24.4588,Rosselló,251898
866,2012,2.8657,Riner,251863
867,2012,0.0,Lladurs,251240
868,2012,66.9438,"Seu d'Urgell, la",252038
869,2012,23.236,Torregrossa,252304
870,2012,48.1397,Agramunt,250030
871,2012,17.8399,Vilaller,252458
872,2012,12.0623,Vilagrassa,252445
873,2012,34.243,Vielha e Mijaran,252430
874,2012,10.4056,Verdú,252424
875,2012,26.9778,Vallfogona de Balaguer,252402
876,2012,11.5524,"Valls de Valira, les",252398
877,2012,6.2003,Vallbona de les Monges,252385
878,2012,63.5538,Tremp,252347
879,2012,9.2534,Torre-serona,252332
880,2012,116.9918,Talarn,252154
881,2012,6.8157,Torrelameu,252311
882,2012,13.6234,Puigverd de Lleida,251826
883,2012,20.9136,Torrefarrera,252287
884,2012,21.162,"Torre de Cabdella, la",252271
885,2012,3.5791,Torrebesses,252265
886,2012,18.7238,Tornabous,252252
887,2012,3.3549,"Torms, els",252249
888,2012,19.5013,Torà,252234
889,2012,2.8389,Tiurana,252228
890,2012,5.6046,Tírvia,252213
891,2012,15.2768,Térmens,252206
892,2012,2.6932,Tarroja de Segarra,252192
893,2012,3.6257,Tarrés,252189
894,2012,36.0061,Torres de Segre,252326
895,2012,100.0506,Mollerussa,251370
896,2012,11.9931,Ribera d'Urgellet,251850
897,2012,6.6619,Oliola,251500
898,2012,23.59,Oliana,251497
899,2012,2.6822,Odèn,251484
900,2012,4.3479,Navès,251462
901,2012,2.5025,Nalec,251459
902,2012,5.1524,Montornès de Segarra,251431
903,2012,10.9284,Montoliu de Lleida,251425
904,2012,5.145,Montoliu de Segarra,251410
905,2012,44.0326,Montferrer i Castellbò,251403
906,2012,3.2671,"Oluges, les",251522
907,2012,13.091,Montgai,251386
908,2012,5.8866,"Omellons, els",251538
909,2012,0.8925,"Molsosa, la",251364
910,2012,24.1867,Miralcamp,251351
911,2012,12.2733,Menàrguens,251348
912,2012,12.5542,Maials,251333
913,2012,4.5957,Massoteres,251327
914,2012,4.5925,Massalcoreig,251312
915,2012,4.1414,Maldà,251305
916,2012,1.7699,Llobera,251291
917,2012,6.2372,Llimiana,251288
918,2012,5.5295,Lles de Cerdanya,251272
919,2012,13.897,Vilanova de Bellpuig,252483
920,2012,12.9384,Montellà i Martinet,251399
921,2012,11.2263,"Poal, el",251689
922,2012,3.1341,Puigverd d'Agramunt,251811
923,2012,3.9642,Puiggròs,251804
924,2012,6.6579,Prullans,251790
925,2012,7.9143,Preixens,251771
926,2012,4.5516,Preixana,251765
927,2012,36.1143,Prats i Sansor,251752
928,2012,7.9623,"Portella, la",251749
929,2012,44.6394,"Pont de Suert, el",251734
930,2012,25.2408,Ponts,251728
931,2012,19.395,"Pobla de Segur, la",251713
932,2012,21.1218,Olius,251517
933,2012,3.9456,"Pobla de Cérvoles, la",251692
934,2012,8.6218,Llardecans,251253
935,2012,4.5604,Pinós,251673
936,2012,0.9986,Pinell de Solsonès,251667
937,2012,3.6621,Peramola,251654
938,2012,5.4881,Penelles,251641
939,2012,35.9836,"Coma i la Pedra, la",251636
940,2012,13.2326,Conca de Dalt,251615
941,2012,27.1887,"Palau d'Anglesola, el",251581
942,2012,4.0675,Ossó de Sió,251575
943,2012,15.2661,Os de Balaguer,251569
944,2012,11.815,Organyà,251556
945,2012,2.8337,"Omells de na Gaia, els",251543
946,2012,4.0538,Bellaguarda,251706
947,2013,10.3765,Capmany,170427
948,2013,3.9054,Queralbs,170433
949,2013,62.2131,Cassà de la Selva,170448
950,2013,6.6709,Castellfollit de la Roca,170464
951,2013,192.222,Castelló d'Empúries,170470
952,2013,311.5166,Castell-Platja d'Aro,170486
953,2013,7.39,Cantallops,170412
954,2013,16.4822,Cervià de Ter,170502
955,2013,9.0502,Campelles,170372
956,2013,39.0889,Celrà,170499
957,2013,3.8871,Canet d'Adri,170405
958,2013,6.1718,Cistella,170519
959,2013,17.0816,Campllong,170388
960,2013,12.7885,Fontcoberta,170715
961,2013,23.5411,Campdevànol,170366
962,2013,8.9077,Camós,170353
963,2013,215.0021,Calonge de Segarra,170340
964,2013,140.9963,Caldes de Malavella,170335
965,2013,45.4726,Cadaqués,170329
966,2013,2.0301,Cabanelles,170314
967,2013,4.1149,Cabanes,170307
968,2013,61.7226,Camprodon,170391
969,2013,4.6662,Espinelves,170638
970,2013,4.4164,Siurana,170524
971,2013,11.5984,Colera,170545
972,2013,2.3589,Colomers,170558
973,2013,28.3701,Cornellà del Terri,170561
974,2013,53.6539,Arbúcies,170097
975,2013,7.1569,Corçà,170577
976,2013,6.0458,Boadella i les Escaules,170293
977,2013,3.3798,Crespià,170583
978,2013,5.9821,Darnius,170600
979,2013,8.301,Fortià,170741
980,2013,193.3713,"Escala, l'",170622
981,2013,54.1318,Vallromanes,082969
982,2013,5.8985,Espolla,170643
983,2013,3.7334,Esponellà,170656
984,2013,178.94,Figueres,170669
985,2013,14.3996,Flaçà,170675
986,2013,8.9612,Foixà,170681
987,2013,24.3555,Fontanals de Cerdanya,170694
988,2013,4.6742,Fontanilles,170708
989,2013,29.8947,Fornells de la Selva,170736
990,2013,4.2102,Garrigàs,170754
991,2013,16.7688,Das,170617
992,2013,8.7284,Vilalba Sasserra,083067
993,2013,1.7538,Albanyà,170031
994,2013,7.3387,Aiguaviva,170025
995,2013,11.5044,Agullana,170010
996,2013,26.7493,"Palma de Cervelló, la",089058
997,2013,46.7092,Badia del Vallès,089045
998,2013,4.7833,Sant Julià de Cerdanyola,089030
999,2013,90.7592,Vilanova del Vallès,089024
1000,2013,2.1324,Rupit i Pruit,089019
1001,2013,12.1988,"Armentera, l'",170118
1002,2013,262.4617,Vilanova i la Geltrú,083073
1003,2013,77.0361,Alp,170062
1004,2013,193.3295,Vilafranca del Penedès,083054
1005,2013,15.2579,Vilobí del Penedès,083041
1006,2013,6.2206,Vilanova de Sau,083036
1007,2013,75.2296,Vilanova del Camí,083020
1008,2013,298.0121,Viladecans,083015
1009,2013,111.9365,Viladecavalls,083008
1010,2013,7.324,Vilada,082994
1011,2013,415.0688,Vic,082981
1012,2013,3.6374,Veciana,082975
1013,2013,1.3301,Viver i Serrateix,083089
1014,2013,102.796,Banyoles,170157
1015,2013,27.5483,Breda,170274
1016,2013,9.4096,Borrassà,170268
1017,2013,20.4566,Bordils,170255
1018,2013,31.7311,Bolvir,170242
1019,2013,211.0379,Blanes,170237
1020,2013,48.5249,"Bisbal d'Empordà, la",170221
1021,2013,0.5313,Beuda,170216
1022,2013,100.2996,Bescanó,170209
1023,2013,37.8396,Besalú,170195
1024,2013,10.8447,Albons,170046
1025,2013,18.7423,Bàscara,170160
1026,2013,4.6987,"Far d'Empordà, el",170059
1027,2013,4.0607,"Vajol, la",170144
1028,2013,202.6517,Begur,170139
1029,2013,26.5102,Avinyonet de Puigventós,170123
1030,2013,19.803,Garriguella,170773
1031,2013,5.2703,Argelaguer,170101
1032,2013,14.8529,Ger,170789
1033,2013,48.9961,Anglès,170084
1034,2013,28.649,Amer,170078
1035,2013,3.2381,Brunyola,170280
1036,2013,10.1414,Bellcaire d'Empordà,170182
1037,2013,4.1218,Sant Ferriol,171621
1038,2013,10.0016,Sant Pau de Segúries,171772
1039,2013,2.3781,Sant Mori,171766
1040,2013,7.2874,Sant Miquel de Fluvià,171753
1041,2013,1.9469,Sant Miquel de Campmajor,171740
1042,2013,3.2877,Sant Martí Vell,171735
1043,2013,7.4829,Sant Martí de Llémena,171729
1044,2013,0.3869,Sant Llorenç de la Muga,171714
1045,2013,4.29,Vallfogona de Ripollès,171707
1046,2013,100.3054,Sant Julià de Ramis,171693
1047,2013,5.4238,Sant Joan de Mollet,171680
1048,2013,34.5257,Sant Joan de les Abadesses,171674
1049,2013,10.5998,Sant Jordi Desvalls,171668
1050,2013,15.3316,Sant Jaume de Llierca,171655
1051,2013,120.4317,Ripoll,171479
1052,2013,94.9864,Salt,171557
1053,2013,2.1967,Garrigoles,170767
1054,2013,4.2082,Riudaura,171498
1055,2013,47.7647,Riudellots de la Selva,171501
1056,2013,2.6523,Riumors,171518
1057,2013,258.9441,Roses,171523
1058,2013,46.6257,Sant Hilari Sacalm,171642
1059,2013,3.8726,Sales de Llierca,171544
1060,2013,55.7633,Sant Gregori,171637
1061,2013,1.3819,Sant Andreu Salou,171576
1062,2013,7.8899,Sant Climent Sescebes,171582
1063,2013,66.8042,Sant Feliu de Buixalleu,171595
1064,2013,193.8414,Sant Feliu de Guíxols,171609
1065,2013,21.9116,Sant Feliu de Pallerols,171616
1066,2013,160.5149,Santa Cristina d'Aro,171812
1067,2013,2.6639,Rupià,171539
1068,2013,14.6949,Ullà,172044
1069,2013,32.5825,Sant Pere Pescador,171788
1070,2013,10.2072,Torroella de Fluvià,171984
1071,2013,196.7983,Torroella de Montgrí,171997
1072,2013,7.3077,Tortellà,172001
1073,2013,4.8954,Toses,172018
1074,2013,2.2414,Terrades,171962
1075,2013,3.2814,Ultramort,172039
1076,2013,15.606,"Tallada d'Empordà, la",171959
1077,2013,2.9609,Ullastret,172057
1078,2013,6.4777,Urús,172060
1079,2013,39.2128,"Vall d'en Bas, la",172076
1080,2013,13.7782,"Vall de Bianya, la",172082
1081,2013,5.0253,Vall-llobrega,172095
1082,2013,17.9143,Ventalló,172109
1083,2013,138.8919,Tossa de Mar,172023
1084,2013,3.9579,"Selva de Mar, la",171886
1085,2013,11.4922,Riells i Viabrea,171463
1086,2013,5.9397,Santa Llogaia d'Àlguema,171827
1087,2013,2.56,Sant Aniol de Finestres,171833
1088,2013,17.233,Santa Pau,171848
1089,2013,37.8446,Sant Joan les Fonts,171851
1090,2013,2.9162,Torrent,171978
1091,2013,10.306,"Saus, Camallera i Llampaies",171870
1092,2013,105.7466,Santa Coloma de Farners,171805
1093,2013,14.224,"Cellera de Ter, la",171899
1094,2013,9.0911,Serinyà,171903
1095,2013,6.7788,Serra de Daró,171910
1096,2013,3.8143,Setcases,171925
1097,2013,111.3539,Sils,171931
1098,2013,0.267,Susqueda,171946
1099,2013,47.1439,Sarrià de Ter,171864
1100,2013,114.7909,Llançà,170926
1101,2013,7.5737,Montagut i Oix,171096
1102,2013,10.2838,Molló,171077
1103,2013,2.3131,Mollet de Peralada,171061
1104,2013,5.4212,Mieres,171058
1105,2013,186.8978,Maçanet de la Selva,171030
1106,2013,20.8059,Maçanet de Cabrenys,171024
1107,2013,6.5782,Massanes,171019
1108,2013,4.1241,Masarac,171002
1109,2013,2.5987,Meranges,170998
1110,2013,12.4406,Maià de Montcal,170985
1111,2013,3.8244,Madremanya,170979
1112,2013,1.5448,"Llosses, les",170963
1113,2013,345.5373,Lloret de Mar,170950
1114,2013,137.825,Riudarenes,171485
1115,2013,77.4947,"Jonquera, la",170865
1116,2013,742.2318,Girona,170792
1117,2013,4.5993,Gombrèn,170806
1118,2013,3.1196,Gualta,170813
1119,2013,19.8249,Guils de Cerdanya,170828
1120,2013,36.0572,Hostalric,170834
1121,2013,19.6365,Llívia,170947
1122,2013,5.1913,Jafre,170852
1123,2013,19.3273,Llers,170932
1124,2013,3.5608,Juià,170871
1125,2013,8.0831,Lladó,170887
1126,2013,53.0891,Llagostera,170890
1127,2013,10.1141,Llambilles,170904
1128,2013,14.9439,Llanars,170911
1129,2013,9.5406,Ogassa,171122
1130,2013,6.5271,Isòvol,170849
1131,2013,24.0244,"Preses, les",171390
1132,2013,14.2719,Mont-ras,171100
1133,2013,23.6241,"Planes d'Hostoles, les",171334
1134,2013,12.1554,Planoles,171349
1135,2013,7.3899,Pont de Molins,171352
1136,2013,3.6885,Pontós,171365
1137,2013,4.9082,"Pera, la",171306
1138,2013,12.9226,Portbou,171387
1139,2013,2.0645,Pedret i Marzà,171292
1140,2013,43.3891,"Port de la Selva, el",171404
1141,2013,85.8403,Puigcerdà,171411
1142,2013,25.2241,Quart,171426
1143,2013,1.5166,Rabós,171432
1144,2013,4.71,Regencós,171447
1145,2013,22.1491,Ribes de Freser,171450
1146,2013,51.1112,Porqueres,171371
1147,2013,30.5891,Palau-saverdera,171208
1148,2013,8.5972,Tagamanent,082763
1149,2013,252.4468,Olot,171143
1150,2013,8.2853,Ordis,171156
1151,2013,6.2731,Osor,171169
1152,2013,224.3374,Palafrugell,171175
1153,2013,42.1048,Peralada,171328
1154,2013,1.6222,Palau de Santa Eulàlia,171194
1155,2013,11.8908,Navata,171117
1156,2013,6.7341,Palau-sator,171215
1157,2013,3.4545,Palol de Revardit,171236
1158,2013,123.987,Pals,171241
1159,2013,1.6117,Pardines,171254
1160,2013,8.6125,Parlavà,171267
1161,2013,10.6008,Pau,171289
1162,2013,142.9581,Palamós,171181
1163,2013,64.5332,Òdena,081430
1164,2013,10.6709,Montesquiu,081311
1165,2013,94.6251,Palafolls,081555
1166,2013,17.5177,Pacs del Penedès,081542
1167,2013,16.4171,Òrrius,081537
1168,2013,3.1026,Orpí,081521
1169,2013,10.7961,Oristà,081516
1170,2013,13.4474,Orís,081509
1171,2013,24.1149,Olost,081496
1172,2013,135.4328,Olivella,081483
1173,2013,69.7903,Olesa de Montserrat,081477
1174,2013,19.2708,Olesa de Bonesvalls,081461
1175,2013,121.6475,Pallejà,081574
1176,2013,16.3251,Olvan,081445
1177,2013,59.5251,"Papiol, el",081580
1178,2013,3.0823,"Nou de Berguedà, la",081424
1179,2013,41.8123,Navàs,081419
1180,2013,60.6289,Navarcles,081402
1181,2013,8.7608,Mura,081398
1182,2013,54.4366,Moià,081385
1183,2013,1.5558,Montseny,081379
1184,2013,66.8673,Montornès del Vallès,081363
1185,2013,91.8254,Montmeló,081350
1186,2013,14.1559,Figaró-Montmany,081347
1187,2013,9.1309,Montmaneu,081332
1188,2013,79.6084,Taradell,082785
1189,2013,115.1649,Olèrdola,081458
1190,2013,7.3001,"Prats de Rei, els",081705
1191,2013,324.5407,Rubí,081846
1192,2013,46.1673,Roda de Ter,081831
1193,2013,43.1891,"Pont de Vilomara i Rocafort, el",081825
1194,2013,89.0672,"Roca del Vallès, la",081810
1195,2013,189.2377,Ripollet,081803
1196,2013,32.7389,Rellinars,081799
1197,2013,7.5001,Rajadell,081786
1198,2013,0.6371,"Quar, la",081770
1199,2013,7.4594,Pujalt,081764
1200,2013,75.4075,Puig-reig,081751
1201,2013,5.8169,Puigdàlber,081748
1202,2013,76.0156,Palau-solità i Plegamans,081568
1203,2013,20.638,Prats de Lluçanès,081712
1204,2013,0.4855,Montclar,081304
