,Any,Literal,Codi,Connectivitat
635,2012,Alforja,430094,4.6533999999999995
636,2012,Alfara de Carles,430081,2.8222
637,2012,Barberà de la Conca,430213,5.3355
638,2012,Tarragona,431482,376.9293
639,2012,Vallmoll,431606,13.7699
640,2012,Vallfogona de Riucorb,431592,2.9557
641,2012,Vallclara,431589,1.0293999999999999
642,2012,Ulldemolins,431573,3.8136
643,2012,Ulldecona,431567,50.8718
644,2012,Tortosa,431554,180.29340000000002
645,2012,Torroja del Priorat,431541,1.5239
646,2012,Torredembarra,431536,78.73769999999999
647,2012,la Torre de l'Espanyol,431520,3.3163
648,2012,la Torre de Fontaubella,431515,1.5007
649,2012,el Masroig,430825,3.0814
650,2012,Tivenys,431495,4.6983999999999995
651,2012,el Vendrell,431634,217.5174
652,2012,Solivella,431476,5.884399999999999
653,2012,Senan,431460,0.5677
654,2012,la Selva del Camp,431457,20.8505
655,2012,la Secuita,431444,15.4993
656,2012,Savallà del Comtat,431439,2.2248
657,2012,Sarral,431423,14.5814
658,2012,Pontils,431418,2.4313
659,2012,Santa Oliva,431401,42.2374
660,2012,Santa Coloma de Queralt,431397,28.2078
661,2012,Santa Bàrbara,431384,30.503999999999998
662,2012,Tivissa,431508,8.1904
663,2012,la Vilella Baixa,431747,1.8243
664,2012,Medinyà,171045,0.0
665,2012,la Canonja,439076,0.0
666,2012,l'Ampolla,439060,52.1003
667,2012,Salou,439057,109.389
668,2012,l'Aldea,439044,39.8754
669,2012,Camarles,439039,20.0345
670,2012,Sant Jaume d'Enveja,439023,29.4532
671,2012,Deltebre,439018,91.9821
672,2012,Vinyols i els Arcs,431785,13.1603
673,2012,Vinebre,431779,3.0831
674,2012,Valls,431613,74.4091
675,2012,Vilalba dels Arcs,431750,6.147600000000001
676,2012,Vandellòs i l'Hospitalet de l'Infant,431628,76.6596
677,2012,la Vilella Alta,431732,1.2206000000000001
678,2012,Vilaverd,431726,3.3547000000000002
679,2012,Vila-seca,431711,77.7579
680,2012,Vila-rodona,431704,7.095700000000001
681,2012,Vilaplana,431690,2.2877
682,2012,Vilanova de Prades,431687,2.425
683,2012,Vilanova d'Escornalbou,431671,3.5511
684,2012,Vilallonga del Camp,431665,8.8119
685,2012,Vilabella,431652,7.485099999999999
686,2012,Vespella de Gaià,431649,6.686
687,2012,Salomó,431359,7.2966999999999995
688,2012,Vimbodí i Poblet,431763,7.0257
689,2012,la Nou de Gaià,430976,5.2516
690,2012,Sant Jaume dels Domenys,431378,27.343400000000003
691,2012,el Pla de Santa Maria,431080,10.9297
692,2012,Pira,431074,7.069
693,2012,el Pinell de Brai,431068,6.0735
694,2012,les Piles,431055,2.7235
695,2012,el Perelló,431042,14.7788
696,2012,Perafort,431037,13.1387
697,2012,Paüls,431021,3.5844000000000005
698,2012,Passanant i Belltall,431016,3.0351999999999997
699,2012,els Pallaresos,431009,29.5013
700,2012,la Pobla de Massaluca,431107,3.5146
701,2012,Nulles,430982,4.805400000000001
702,2012,la Pobla de Montornès,431114,26.5642
703,2012,la Morera de Montsant,430960,1.3037
704,2012,el Morell,430957,18.2804
705,2012,Móra la Nova,430944,15.1019
706,2012,Móra d'Ebre,430939,28.2006
707,2012,Mont-roig del Camp,430923,157.9404
708,2012,Mont-ral,430918,5.0508
709,2012,el Montmell,430901,53.3041
710,2012,Montferri,430897,1.9281000000000001
711,2012,Montbrió del Camp,430884,14.5957
712,2012,Montblanc,430862,43.3836
713,2012,el Molar,430859,2.2881
714,2012,la Palma d'Ebre,430995,3.3968
715,2012,Reus,431233,212.213
716,2012,Vilamòs,252477,0.9743999999999999
717,2012,el Rourell,431346,1.9485000000000001
718,2012,Roquetes,431331,54.581199999999995
719,2012,Rodonyà,431325,7.0722000000000005
720,2012,Roda de Berà,431310,83.0963
721,2012,Rocafort de Queralt,431303,2.0071
722,2012,Riudoms,431299,14.9438
723,2012,Riudecols,431286,6.5358
724,2012,Riudecanyes,431270,13.4061
725,2012,la Riera de Gaià,431264,11.7822
726,2012,la Pobla de Mafumet,431093,17.0407
727,2012,la Riba,431248,7.0587
728,2012,Sant Carles de la Ràpita,431362,58.0306
729,2012,Renau,431227,1.5409000000000002
730,2012,Rasquera,431212,5.3152
731,2012,Querol,431205,20.9551
732,2012,Puigpelat,431191,6.554
733,2012,Pratdip,431188,10.034
734,2012,Prat de Comte,431172,1.2391
735,2012,Prades,431166,19.6887
736,2012,Pradell de la Teixeta,431153,0.7967000000000001
737,2012,Porrera,431140,2.9082999999999997
738,2012,el Pont d'Armentera,431135,3.5599999999999996
739,2012,Poboleda,431129,1.8904999999999998
740,2012,Riba-roja d'Ebre,431251,10.4002
741,2012,Ciutadilla,250740,1.7509000000000001
742,2012,Farrera,250899,2.4414
743,2012,Estamariu,250886,0.9035
744,2012,Esterri de Cardós,250870,1.1995
745,2012,Esterri d'Àneu,250864,10.1903
746,2012,Estaràs,250851,3.3322
747,2012,Espot,250827,4.6633000000000004
748,2012,l'Espluga Calba,250812,3.2569999999999997
749,2012,Cubells,250791,8.4208
750,2012,Corbins,250788,8.5373
751,2012,Coll de Nargó,250772,6.5417
752,2012,Vilanova de l'Aguda,252496,1.5054
753,2012,Clariana de Cardener,250753,0.2931
754,2012,Foradada,250946,3.1767000000000003
755,2012,Cervià de les Garrigues,250735,4.8064
756,2012,Cervera,250729,43.845
757,2012,Cava,250714,1.8064
758,2012,Castellserà,250707,9.443200000000001
759,2012,Castelló de Farfanya,250693,3.2588
760,2012,Castellnou de Seana,250680,7.408799999999999
761,2012,Castelldans,250674,12.4192
762,2012,Castellar de la Ribera,250642,0.0
763,2012,Canejan,250637,0.9750000000000001
764,2012,Camarasa,250621,8.2003
765,2012,el Cogul,250766,1.8186
766,2012,Guimerà,251095,5.928100000000001
767,2012,Lladorre,251235,4.4536
768,2012,Linyola,251229,22.2583
769,2012,Les,251214,5.6338
770,2012,Lleida,251207,392.64709999999997
771,2012,Juneda,251193,21.2898
772,2012,Juncosa,251180,2.5534
773,2012,Isona i Conca Dellà,251155,15.1244
774,2012,Ivorra,251142,1.1345
775,2012,Ivars d'Urgell,251137,15.5991
776,2012,Ivars de Noguera,251121,3.7489999999999997
777,2012,la Floresta,250925,2.3749000000000002
778,2012,Guissona,251109,22.1188
779,2012,Fondarella,250931,10.348299999999998
780,2012,Granyena de les Garrigues,251057,1.6296
781,2012,Granyena de Segarra,251044,1.9689999999999999
782,2012,Granyanella,251039,3.3476999999999997
783,2012,la Granja d'Escarp,251023,4.0661000000000005
784,2012,la Granadella,251018,7.1878
785,2012,Gósol,251001,4.683
786,2012,Golmés,250997,28.7969
787,2012,Gavet de la Conca,250984,4.3206999999999995
788,2012,Fulleda,250978,0.9537
789,2012,la Fuliola,250962,15.0571
790,2012,Bossòst,250595,7.8506
791,2012,Guixers,251116,0.7757000000000001
792,2012,Algerri,250156,4.825900000000001
793,2012,Cabó,250616,2.2034000000000002
794,2012,Arbeca,250292,22.1695
795,2012,Anglesola,250273,11.8128
796,2012,Naut Aran,250254,26.0049
797,2012,Alt Àneu,250241,7.2213
798,2012,Alpicat,250236,39.3031
799,2012,Alòs de Balaguer,250220,1.5688
800,2012,Almenar,250215,17.9182
801,2012,Almatret,250208,3.5802
802,2012,Almacelles,250194,30.635800000000003
803,2012,Arres,250313,1.1164
804,2012,Alguaire,250169,17.346899999999998
805,2012,Arsèguel,250328,0.9493
806,2012,Alfés,250143,4.3262
807,2012,Alfarràs,250138,17.793599999999998
808,2012,Alcoletge,250122,20.8144
809,2012,Alcarràs,250117,60.8301
810,2012,Alcanó,250100,1.9949999999999999
811,2012,l'Albi,250096,8.0672
812,2012,Albesa,250083,10.5642
813,2012,Albatàrrec,250077,9.262799999999999
814,2012,l'Albagés,250061,3.9642999999999997
815,2012,Alàs i Cerc,250058,4.3019
816,2012,els Alamús,250045,7.2881
817,2012,Alins,250175,5.6297999999999995
818,2012,Belianes,250463,4.7896
819,2012,Llavorsí,251266,4.7221
820,2012,les Borges Blanques,250582,29.218000000000004
821,2012,Es Bòrdes,250576,3.2636000000000003
822,2012,Bovera,250560,2.1663
823,2012,Biosca,250557,2.3337
824,2012,Benavent de Segrià,250539,7.7417
825,2012,Bellvís,250523,11.417
826,2012,Bellver de Cerdanya,250518,28.0389
827,2012,Bellpuig,250501,28.1374
828,2012,Bellmunt d'Urgell,250498,3.5501
829,2012,el Pont de Bar,250306,3.2656
830,2012,Bellcaire d'Urgell,250479,11.182400000000001
831,2012,Cabanabona,250609,2.1292
832,2012,Bassella,250447,2.3643
833,2012,la Baronia de Rialb,250426,3.7132
834,2012,Barbens,250411,7.568300000000001
835,2012,Balaguer,250404,64.7581
836,2012,Baix Pallars,250390,4.7352
837,2012,Aitona,250387,10.3383
838,2012,les Avellanes i Santa Linya,250371,5.9813
839,2012,Aspa,250365,1.6926
840,2012,la Sentiu de Sió,250352,7.4008
841,2012,Artesa de Segre,250349,29.554000000000002
842,2012,Artesa de Lleida,250334,11.8495
843,2012,Bell-lloc d'Urgell,250485,21.055300000000003
844,2012,Sarroca de Bellera,252017,3.8472
845,2012,Rialp,251832,2.1136999999999997
846,2012,Sunyer,252120,2.9596
847,2012,Sudanell,252115,7.1404
848,2012,Soses,252108,14.6181
849,2012,Sort,252094,12.4552
850,2012,Soriguera,252081,7.1809
851,2012,Solsona,252075,47.517700000000005
852,2012,el Soleràs,252069,1.6604
853,2012,Sidamon,252056,11.2727
854,2012,Seròs,252043,8.066
855,2012,Talavera,252167,4.1157
856,2012,Senterada,252022,1.6970999999999998
857,2012,Tàrrega,252173,86.0574
858,2012,Sarroca de Lleida,252000,2.2913
859,2012,Sant Guim de la Plana,251977,1.8546
860,2012,Sant Esteve de la Sarga,251961,2.8898
861,2012,Sant Ramon,251945,5.3184000000000005
862,2012,Sant Llorenç de Morunys,251930,12.438600000000001
863,2012,Sant Guim de Freixenet,251924,18.6816
864,2012,Sanaüja,251919,6.1152999999999995
865,2012,Salàs de Pallars,251902,3.6978
866,2012,Rosselló,251898,15.1282
867,2012,Riner,251863,1.9054
868,2012,Lladurs,251240,0.0
869,2012,la Seu d'Urgell,252038,40.1446
870,2012,Torregrossa,252304,17.0766
871,2012,Agramunt,250030,27.243699999999997
872,2012,Vilaller,252458,6.6875
873,2012,Vilagrassa,252445,6.4281
874,2012,Vielha e Mijaran,252430,22.7195
875,2012,Verdú,252424,5.8777
876,2012,Vallfogona de Balaguer,252402,20.2568
877,2012,les Valls de Valira,252398,8.7477
878,2012,Vallbona de les Monges,252385,3.5031
879,2012,Tremp,252347,35.2549
880,2012,Torre-serona,252332,6.0199
881,2012,Talarn,252154,2.8532
882,2012,Torrelameu,252311,5.1327
883,2012,Puigverd de Lleida,251826,11.152999999999999
884,2012,Torrefarrera,252287,15.7219
885,2012,la Torre de Cabdella,252271,14.318
886,2012,Torrebesses,252265,2.5448
887,2012,Tornabous,252252,13.11
888,2012,els Torms,252249,1.8245
889,2012,Torà,252234,15.2353
890,2012,Tiurana,252228,0.5931
891,2012,Tírvia,252213,3.0465
892,2012,Térmens,252206,13.0644
893,2012,Tarroja de Segarra,252192,2.0928
894,2012,Tarrés,252189,1.3223
895,2012,Torres de Segre,252326,23.3298
896,2012,Mollerussa,251370,61.833
897,2012,Ribera d'Urgellet,251850,9.5024
898,2012,Oliola,251500,3.6195000000000004
899,2012,Oliana,251497,16.703
900,2012,Odèn,251484,1.4764
901,2012,Navès,251462,2.8466
902,2012,Nalec,251459,1.664
903,2012,Montornès de Segarra,251431,2.115
904,2012,Montoliu de Lleida,251425,6.2953
905,2012,Montoliu de Segarra,251410,3.5702
906,2012,Montferrer i Castellbò,251403,25.7195
907,2012,les Oluges,251522,2.1624
908,2012,Montgai,251386,7.9115
909,2012,els Omellons,251538,2.9981999999999998
910,2012,la Molsosa,251364,0.735
911,2012,Miralcamp,251351,12.730599999999999
912,2012,Menàrguens,251348,7.8429
913,2012,Maials,251333,7.5524000000000004
914,2012,Massoteres,251327,2.6153
915,2012,Massalcoreig,251312,3.2974
916,2012,Maldà,251305,2.5373
917,2012,Llobera,251291,0.7173
918,2012,Llimiana,251288,2.2194000000000003
919,2012,Lles de Cerdanya,251272,4.4021
920,2012,Vilanova de Bellpuig,252483,9.9357
921,2012,Montellà i Martinet,251399,7.7014
922,2012,el Poal,251689,8.4276
923,2012,Puigverd d'Agramunt,251811,1.7713
924,2012,Puiggròs,251804,2.6224
925,2012,Prullans,251790,4.8399
926,2012,Preixens,251771,5.282299999999999
927,2012,Preixana,251765,3.1287000000000003
928,2012,Prats i Sansor,251752,15.878
929,2012,la Portella,251749,6.015000000000001
930,2012,el Pont de Suert,251734,18.4055
931,2012,Ponts,251728,18.651699999999998
932,2012,la Pobla de Segur,251713,11.5413
933,2012,Olius,251517,10.4176
934,2012,la Pobla de Cérvoles,251692,2.4269
935,2012,Llardecans,251253,4.4907
936,2012,Pinós,251673,2.0119
937,2012,Pinell de Solsonès,251667,0.6667
938,2012,Peramola,251654,2.4398999999999997
939,2012,Penelles,251641,3.0293
940,2012,la Coma i la Pedra,251636,18.5655
941,2012,Conca de Dalt,251615,7.493
942,2012,el Palau d'Anglesola,251581,19.432299999999998
943,2012,Ossó de Sió,251575,3.3936
944,2012,Os de Balaguer,251569,6.431699999999999
945,2012,Organyà,251556,6.0842
946,2012,els Omells de na Gaia,251543,1.8414
947,2012,Bellaguarda,251706,2.7588
948,2013,Capmany,170427,5.8164
949,2013,Queralbs,170433,2.8837
950,2013,Cassà de la Selva,170448,39.059799999999996
951,2013,Castellfollit de la Roca,170464,3.6621
952,2013,Castelló d'Empúries,170470,94.19460000000001
953,2013,Castell-Platja d'Aro,170486,150.2149
954,2013,Cantallops,170412,4.868
955,2013,Cervià de Ter,170502,8.6375
956,2013,Campelles,170372,6.2054
957,2013,Celrà,170499,24.7656
958,2013,Canet d'Adri,170405,3.2077
959,2013,Cistella,170519,2.2485
960,2013,Campllong,170388,7.5828
961,2013,Fontcoberta,170715,8.838899999999999
962,2013,Campdevànol,170366,14.1767
963,2013,Camós,170353,5.2694
964,2013,Calonge i Sant Antoni,170340,115.8695
965,2013,Caldes de Malavella,170335,62.7204
966,2013,Cadaqués,170329,23.9647
967,2013,Cabanelles,170314,1.313
968,2013,Cabanes,170307,3.7081
969,2013,Camprodon,170391,24.2194
970,2013,Espinelves,170638,3.4284999999999997
971,2013,Siurana,170524,2.8937999999999997
972,2013,Colera,170545,6.9418
973,2013,Colomers,170558,1.9705000000000001
974,2013,Cornellà del Terri,170561,18.487499999999997
975,2013,Arbúcies,170097,20.1739
976,2013,Corçà,170577,5.457000000000001
977,2013,Boadella i les Escaules,170293,2.3805
978,2013,Crespià,170583,2.2075
979,2013,Darnius,170600,3.1942
980,2013,Fortià,170741,6.1336
981,2013,l'Escala,170622,123.1422
982,2013,Vallromanes,082969,27.1893
983,2013,Espolla,170643,3.4695
984,2013,Esponellà,170656,2.4923
985,2013,Figueres,170669,107.43090000000001
986,2013,Flaçà,170675,9.4939
987,2013,Foixà,170681,5.1508
988,2013,Fontanals de Cerdanya,170694,14.8613
989,2013,Fontanilles,170708,3.26
990,2013,Fornells de la Selva,170736,17.3021
991,2013,Garrigàs,170754,2.9988
992,2013,Das,170617,8.024799999999999
993,2013,Vilalba Sasserra,083067,5.2022
994,2013,Albanyà,170031,1.4628
995,2013,Aiguaviva,170025,4.5381
996,2013,Agullana,170010,6.0799
997,2013,la Palma de Cervelló,089058,7.738200000000001
998,2013,Badia del Vallès,089045,19.2177
999,2013,Sant Julià de Cerdanyola,089030,2.8841
1000,2013,Vilanova del Vallès,089024,35.2334
1001,2013,Rupit i Pruit,089019,1.3966
1002,2013,l'Armentera,170118,9.254999999999999
1003,2013,Vilanova i la Geltrú,083073,149.8594
1004,2013,Alp,170062,32.8423
1005,2013,Vilafranca del Penedès,083054,89.8561
1006,2013,Vilobí del Penedès,083041,9.1694
1007,2013,Vilanova de Sau,083036,2.6401000000000003
1008,2013,Vilanova del Camí,083020,36.679
1009,2013,Viladecans,083015,160.74540000000002
1010,2013,Viladecavalls,083008,42.838899999999995
1011,2013,Vilada,082994,4.9132
1012,2013,Vic,082981,202.8836
1013,2013,Veciana,082975,2.033
1014,2013,Viver i Serrateix,083089,0.4073
1015,2013,Banyoles,170157,56.7329
1016,2013,Breda,170274,18.061600000000002
1017,2013,Borrassà,170268,6.135400000000001
1018,2013,Bordils,170255,10.8137
1019,2013,Bolvir,170242,14.5775
1020,2013,Blanes,170237,111.8698
1021,2013,la Bisbal d'Empordà,170221,24.586299999999998
1022,2013,Beuda,170216,0.389
1023,2013,Bescanó,170209,45.9296
1024,2013,Besalú,170195,21.3327
1025,2013,Albons,170046,7.293699999999999
1026,2013,Bàscara,170160,8.860199999999999
1027,2013,el Far d'Empordà,170059,2.8376
1028,2013,la Vajol,170144,2.5622
1029,2013,Begur,170139,79.80279999999999
1030,2013,Avinyonet de Puigventós,170123,12.6506
1031,2013,Garriguella,170773,7.8848
1032,2013,Argelaguer,170101,3.4112
1033,2013,Ger,170789,9.2451
1034,2013,Anglès,170084,25.009700000000002
1035,2013,Amer,170078,15.436700000000002
1036,2013,Brunyola i Sant Martí Sapresa,170280,1.1479
1037,2013,Bellcaire d'Empordà,170182,7.1189
1038,2013,Sant Ferriol,171621,2.5693
1039,2013,Sant Pau de Segúries,171772,7.5136
1040,2013,Sant Mori,171766,1.3784
1041,2013,Sant Miquel de Fluvià,171753,6.7294
1042,2013,Sant Miquel de Campmajor,171740,0.3832
1043,2013,Sant Martí Vell,171735,2.1858
1044,2013,Sant Martí de Llémena,171729,3.7347
1045,2013,Sant Llorenç de la Muga,171714,0.3869
1046,2013,Vallfogona de Ripollès,171707,1.4955
1047,2013,Sant Julià de Ramis,171693,27.3722
1048,2013,Sant Joan de Mollet,171680,4.1754
1049,2013,Sant Joan de les Abadesses,171674,16.716700000000003
1050,2013,Sant Jordi Desvalls,171668,7.205
1051,2013,Sant Jaume de Llierca,171655,8.1713
1052,2013,Ripoll,171479,63.850699999999996
1053,2013,Salt,171557,41.6298
1054,2013,Garrigoles,170767,1.3144
1055,2013,Riudaura,171498,2.5494
1056,2013,Riudellots de la Selva,171501,24.7905
1057,2013,Riumors,171518,2.3491
1058,2013,Roses,171523,125.2718
1059,2013,Sant Hilari Sacalm,171642,26.3485
1060,2013,Sales de Llierca,171544,1.2199
1061,2013,Sant Gregori,171637,27.8052
1062,2013,Sant Andreu Salou,171576,0.5132
1063,2013,Sant Climent Sescebes,171582,5.2038
1064,2013,Sant Feliu de Buixalleu,171595,14.332799999999999
1065,2013,Sant Feliu de Guíxols,171609,86.8845
1066,2013,Sant Feliu de Pallerols,171616,12.567599999999999
1067,2013,Santa Cristina d'Aro,171812,61.9912
1068,2013,Rupià,171539,1.4489
1069,2013,Ullà,172044,10.5632
1070,2013,Sant Pere Pescador,171788,19.3549
1071,2013,Torroella de Fluvià,171984,7.2288
1072,2013,Torroella de Montgrí,171997,79.6309
1073,2013,Tortellà,172001,3.9130000000000003
1074,2013,Toses,172018,3.6692
1075,2013,Terrades,171962,1.5528
1076,2013,Ultramort,172039,2.5257
1077,2013,la Tallada d'Empordà,171959,10.2571
1078,2013,Ullastret,172057,2.5722
1079,2013,Urús,172060,4.238099999999999
1080,2013,la Vall d'en Bas,172076,22.3859
1081,2013,la Vall de Bianya,172082,8.1021
1082,2013,Vall-llobrega,172095,2.5579
1083,2013,Ventalló,172109,9.5448
1084,2013,Tossa de Mar,172023,53.6423
1085,2013,la Selva de Mar,171886,1.8071000000000002
1086,2013,Riells i Viabrea,171463,7.3486
1087,2013,Santa Llogaia d'Àlguema,171827,1.6974
1088,2013,Sant Aniol de Finestres,171833,1.8293
1089,2013,Santa Pau,171848,10.4626
1090,2013,Sant Joan les Fonts,171851,21.1874
1091,2013,Torrent,171978,1.6291
1092,2013,"Saus, Camallera i Llampaies",171870,8.030100000000001
1093,2013,Santa Coloma de Farners,171805,54.7248
1094,2013,la Cellera de Ter,171899,8.7675
1095,2013,Serinyà,171903,6.8225999999999996
1096,2013,Serra de Daró,171910,4.5998
1097,2013,Setcases,171925,2.736
1098,2013,Sils,171931,63.484899999999996
1099,2013,Susqueda,171946,0.1328
1100,2013,Sarrià de Ter,171864,28.3226
1101,2013,Llançà,170926,66.955
1102,2013,Montagut i Oix,171096,4.2795000000000005
1103,2013,Molló,171077,4.789
1104,2013,Mollet de Peralada,171061,1.5584
1105,2013,Mieres,171058,2.573
1106,2013,Maçanet de la Selva,171030,76.3813
1107,2013,Maçanet de Cabrenys,171024,9.0829
1108,2013,Massanes,171019,2.4757000000000002
1109,2013,Masarac,171002,3.1712
1110,2013,Meranges,170998,1.7513
1111,2013,Maià de Montcal,170985,4.9286
1112,2013,Madremanya,170979,1.2002000000000002
1113,2013,les Llosses,170963,0.38539999999999996
1114,2013,Lloret de Mar,170950,169.2226
1115,2013,Riudarenes,171485,31.7315
1116,2013,la Jonquera,170865,36.608000000000004
1117,2013,Girona,170792,292.194
1118,2013,Gombrèn,170806,2.7388000000000003
1119,2013,Gualta,170813,2.2256
1120,2013,Guils de Cerdanya,170828,12.422
1121,2013,Hostalric,170834,20.7903
1122,2013,Llívia,170947,11.2575
1123,2013,Jafre,170852,3.8704
1124,2013,Llers,170932,11.8416
1125,2013,Juià,170871,2.404
1126,2013,Lladó,170887,4.6345
1127,2013,Llagostera,170890,27.785500000000003
1128,2013,Llambilles,170904,4.5093
1129,2013,Llanars,170911,5.890499999999999
1130,2013,Ogassa,171122,2.976
1131,2013,Isòvol,170849,3.7083
1132,2013,les Preses,171390,13.7239
1133,2013,Mont-ras,171100,10.5983
1134,2013,les Planes d'Hostoles,171334,13.5129
1135,2013,Planoles,171349,7.9181
1136,2013,Pont de Molins,171352,4.0503
1137,2013,Pontós,171365,2.0771
1138,2013,la Pera,171306,3.4797000000000002
1139,2013,Portbou,171387,31.6924
1140,2013,Pedret i Marzà,171292,1.7108
1141,2013,el Port de la Selva,171404,19.9467
