,Any,Equipament,Literal,Codi
658,2012,60.6602,Santa Oliva,431401
659,2012,26.9589,Santa Coloma de Queralt,431397
660,2012,29.0117,Santa Bàrbara,431384
661,2012,49.5217,Tivissa,431508
662,2012,22.865,"Vilella Baixa, la",431747
663,2012,0.0,Medinyà,171045
664,2012,0.0,"Canonja, la",439076
665,2012,21.1143,"Ampolla, l'",439060
666,2012,10.8622,Salou,439057
667,2012,18.7782,"Aldea, l'",439044
668,2012,28.6455,Camarles,439039
669,2012,25.7473,Sant Jaume d'Enveja,439023
670,2012,28.174,Deltebre,439018
671,2012,13.195,Vinyols i els Arcs,431785
672,2012,53.9977,Vinebre,431779
673,2012,7.7263,Valls,431613
674,2012,34.0355,Vilalba dels Arcs,431750
675,2012,41.6394,Vandellòs i l'Hospitalet de l'Infant,431628
676,2012,20.0001,"Vilella Alta, la",431732
677,2012,21.8288,Vilaverd,431726
678,2012,13.5588,Vila-seca,431711
679,2012,20.9407,Vila-rodona,431704
680,2012,15.9925,Vilaplana,431690
681,2012,125.9825,Vilanova de Prades,431687
682,2012,39.101,Vilanova d'Escornalbou,431671
683,2012,9.9424,Vilallonga del Camp,431665
684,2012,31.1073,Vilabella,431652
685,2012,19.5167,Vespella de Gaià,431649
686,2012,18.4965,Salomó,431359
687,2012,41.0522,Vimbodí i Poblet,431763
688,2012,19.3967,"Nou de Gaià, la",430976
689,2012,20.5037,Sant Jaume dels Domenys,431378
690,2012,26.9415,"Pla de Santa Maria, el",431080
691,2012,68.4909,Pira,431074
692,2012,22.6312,"Pinell de Brai, el",431068
693,2012,67.7186,"Piles, les",431055
694,2012,25.4685,"Perelló, el",431042
695,2012,74.6619,Perafort,431037
696,2012,15.5377,Paüls,431021
697,2012,89.4016,Passanant i Belltall,431016
698,2012,24.2949,"Pallaresos, els",431009
699,2012,58.1151,"Pobla de Massaluca, la",431107
700,2012,17.5476,Nulles,430982
701,2012,56.6022,"Pobla de Montornès, la",431114
702,2012,44.7567,"Morera de Montsant, la",430960
703,2012,18.2567,"Morell, el",430957
704,2012,13.0328,Móra la Nova,430944
705,2012,22.961,Móra d'Ebre,430939
706,2012,14.675,Mont-roig del Camp,430923
707,2012,67.8609,Mont-ral,430918
708,2012,51.5723,"Montmell, el",430901
709,2012,24.1028,Montferri,430897
710,2012,18.0139,Montbrió del Camp,430884
711,2012,24.8306,Montblanc,430862
712,2012,41.5805,"Molar, el",430859
713,2012,27.0754,"Palma d'Ebre, la",430995
714,2012,7.4982,Reus,431233
715,2012,9.8674,Vilamòs,252477
716,2012,13.2949,"Rourell, el",431346
717,2012,28.1986,Roquetes,431331
718,2012,49.1387,Rodonyà,431325
719,2012,19.729,Roda de Berà,431310
720,2012,70.0816,Rocafort de Queralt,431303
721,2012,9.4527,Riudoms,431299
722,2012,16.2484,Riudecols,431286
723,2012,21.9291,Riudecanyes,431270
724,2012,33.9436,"Riera de Gaià, la",431264
725,2012,20.6756,"Pobla de Mafumet, la",431093
726,2012,14.4568,"Riba, la",431248
727,2012,13.9327,Sant Carles de la Ràpita,431362
728,2012,49.4893,Renau,431227
729,2012,16.5801,Rasquera,431212
730,2012,58.0246,Querol,431205
731,2012,12.8989,Puigpelat,431191
732,2012,68.4761,Pratdip,431188
733,2012,90.3575,Prat de Comte,431172
734,2012,53.8629,Prades,431166
735,2012,11.8156,Pradell de la Teixeta,431153
736,2012,32.3148,Porrera,431140
737,2012,52.6417,"Pont d'Armentera, el",431135
738,2012,33.2747,Poboleda,431129
739,2012,30.8377,Riba-roja d'Ebre,431251
740,2012,27.4936,Ciutadilla,250740
741,2012,10.849,Farrera,250899
742,2012,16.7674,Estamariu,250886
743,2012,36.1182,Esterri de Cardós,250870
744,2012,41.6935,Esterri d'Àneu,250864
745,2012,57.5734,Estaràs,250851
746,2012,21.7826,Espot,250827
747,2012,41.7103,"Espluga Calba, l'",250812
748,2012,35.6497,Cubells,250791
749,2012,12.5526,Corbins,250788
750,2012,36.109,Coll de Nargó,250772
751,2012,8.2602,Vilanova de l'Aguda,252496
752,2012,31.0254,Clariana de Cardener,250753
753,2012,56.8891,Foradada,250946
754,2012,35.1859,Cervià de les Garrigues,250735
755,2012,13.9275,Cervera,250729
756,2012,16.8147,Cava,250714
757,2012,22.8675,Castellserà,250707
758,2012,20.6563,Castelló de Farfanya,250693
759,2012,22.1762,Castellnou de Seana,250680
760,2012,5.198,Castelldans,250674
761,2012,0.0,Castellar de la Ribera,250642
762,2012,23.8074,Canejan,250637
763,2012,48.5929,Camarasa,250621
764,2012,26.6641,"Cogul, el",250766
765,2012,12.7478,Guimerà,251095
766,2012,44.3918,Lladorre,251235
767,2012,3.6872,Linyola,251229
768,2012,17.4082,Les,251214
769,2012,14.265,Lleida,251207
770,2012,11.4468,Juneda,251193
771,2012,37.9616,Juncosa,251180
772,2012,41.1616,Isona i Conca Dellà,251155
773,2012,44.1896,Ivorra,251142
774,2012,44.1351,Ivars d'Urgell,251137
775,2012,26.8097,Ivars de Noguera,251121
776,2012,58.3659,"Floresta, la",250925
777,2012,6.5005,Guissona,251109
778,2012,33.8441,Fondarella,250931
779,2012,33.8765,Granyena de les Garrigues,251057
780,2012,67.4123,Granyena de Segarra,251044
781,2012,13.9249,Granyanella,251039
782,2012,32.2302,"Granja d'Escarp, la",251023
783,2012,49.8709,"Granadella, la",251018
784,2012,29.4643,Gósol,251001
785,2012,31.754,Golmés,250997
786,2012,14.1637,Gavet de la Conca,250984
787,2012,84.4966,Fulleda,250978
788,2012,22.598,"Fuliola, la",250962
789,2012,10.9035,Bossòst,250595
790,2012,6.1369,Guixers,251116
791,2012,9.3421,Algerri,250156
792,2012,13.1917,Cabó,250616
793,2012,20.3656,Arbeca,250292
794,2012,20.8309,Anglesola,250273
795,2012,24.0659,Naut Aran,250254
796,2012,14.6882,Alt Àneu,250241
797,2012,26.2267,Alpicat,250236
798,2012,25.8003,Alòs de Balaguer,250220
799,2012,17.3172,Almenar,250215
800,2012,46.118,Almatret,250208
801,2012,13.7414,Almacelles,250194
802,2012,10.1254,Arres,250313
803,2012,17.8933,Alguaire,250169
804,2012,7.1397,Arsèguel,250328
805,2012,31.3813,Alfés,250143
806,2012,14.3857,Alfarràs,250138
807,2012,5.7367,Alcoletge,250122
808,2012,11.5342,Alcarràs,250117
809,2012,8.7207,Alcanó,250100
810,2012,26.3224,"Albi, l'",250096
811,2012,2.7533,Albesa,250083
812,2012,17.4242,Albatàrrec,250077
813,2012,43.5313,"Albagés, l'",250061
814,2012,13.1011,Alàs i Cerc,250058
815,2012,15.8041,"Alamús, els",250045
816,2012,31.1009,Alins,250175
817,2012,27.5679,Belianes,250463
818,2012,38.2988,Llavorsí,251266
819,2012,21.5376,"Borges Blanques, les",250582
820,2012,18.5072,"Bòrdes, Es",250576
821,2012,25.4559,Bovera,250560
822,2012,21.7094,Biosca,250557
823,2012,16.4193,Benavent de Segrià,250539
824,2012,10.9878,Bellvís,250523
825,2012,16.5256,Bellver de Cerdanya,250518
826,2012,1.9697,Bellpuig,250501
827,2012,51.01,Bellmunt d'Urgell,250498
828,2012,18.3583,"Pont de Bar, el",250306
829,2012,26.7479,Bellcaire d'Urgell,250479
830,2012,24.8168,Cabanabona,250609
831,2012,12.891,Bassella,250447
832,2012,36.6136,"Baronia de Rialb, la",250426
833,2012,17.2577,Barbens,250411
834,2012,20.2092,Balaguer,250404
835,2012,12.1976,Baix Pallars,250390
836,2012,16.8634,Aitona,250387
837,2012,23.4876,"Avellanes i Santa Linya, les",250371
838,2012,29.1677,Aspa,250365
839,2012,68.3945,"Sentiu de Sió, la",250352
840,2012,29.3218,Artesa de Segre,250349
841,2012,25.5572,Artesa de Lleida,250334
842,2012,12.0975,Bell-lloc d'Urgell,250485
843,2012,80.9938,Sarroca de Bellera,252017
844,2012,35.9726,Rialp,251832
845,2012,80.5182,Sunyer,252120
846,2012,23.7371,Sudanell,252115
847,2012,8.3367,Soses,252108
848,2012,17.7942,Sort,252094
849,2012,27.1254,Soriguera,252081
850,2012,17.4138,Solsona,252075
851,2012,4.5922,"Soleràs, el",252069
852,2012,59.806,Sidamon,252056
853,2012,17.6906,Seròs,252043
854,2012,24.8293,Talavera,252167
855,2012,25.3833,Senterada,252022
856,2012,25.2881,Tàrrega,252173
857,2012,19.5984,Sarroca de Lleida,252000
858,2012,33.8292,Sant Guim de la Plana,251977
859,2012,17.6183,Sant Esteve de la Sarga,251961
860,2012,40.1652,Sant Ramon,251945
861,2012,30.4166,Sant Llorenç de Morunys,251930
862,2012,32.5738,Sant Guim de Freixenet,251924
863,2012,40.7006,Sanaüja,251919
864,2012,12.399,Salàs de Pallars,251902
865,2012,10.4899,Rosselló,251898
866,2012,22.3702,Riner,251863
867,2012,0.0,Lladurs,251240
868,2012,12.9328,"Seu d'Urgell, la",252038
869,2012,19.639,Torregrossa,252304
870,2012,12.526,Agramunt,250030
871,2012,30.6151,Vilaller,252458
872,2012,33.1119,Vilagrassa,252445
873,2012,8.6341,Vielha e Mijaran,252430
874,2012,29.6532,Verdú,252424
875,2012,16.4973,Vallfogona de Balaguer,252402
876,2012,19.9131,"Valls de Valira, les",252398
877,2012,106.2007,Vallbona de les Monges,252385
878,2012,20.7361,Tremp,252347
879,2012,51.6044,Torre-serona,252332
880,2012,2021.5356,Talarn,252154
881,2012,5.2064,Torrelameu,252311
882,2012,6.582,Puigverd de Lleida,251826
883,2012,7.1518,Torrefarrera,252287
884,2012,25.4229,"Torre de Cabdella, la",252271
885,2012,21.522,Torrebesses,252265
886,2012,39.1203,Tornabous,252252
887,2012,71.5206,"Torms, els",252249
888,2012,12.3183,Torà,252234
889,2012,73.3299,Tiurana,252228
890,2012,72.3061,Tírvia,252213
891,2012,7.4746,Térmens,252206
892,2012,29.7093,Tarroja de Segarra,252192
893,2012,152.8926,Tarrés,252189
894,2012,10.1361,Torres de Segre,252326
895,2012,12.9624,Mollerussa,251370
896,2012,8.1375,Ribera d'Urgellet,251850
897,2012,70.4005,Oliola,251500
898,2012,23.8112,Oliana,251497
899,2012,23.5178,Odèn,251484
900,2012,17.5949,Navès,251462
901,2012,43.482,Nalec,251459
902,2012,77.1298,Montornès de Segarra,251431
903,2012,44.0417,Montoliu de Lleida,251425
904,2012,51.7845,Montoliu de Segarra,251410
905,2012,29.1728,Montferrer i Castellbò,251403
906,2012,15.581,"Oluges, les",251522
907,2012,45.4187,Montgai,251386
908,2012,57.0431,"Omellons, els",251538
909,2012,1.8526,"Molsosa, la",251364
910,2012,36.0603,Miralcamp,251351
911,2012,19.2856,Menàrguens,251348
912,2012,34.1811,Maials,251333
913,2012,18.0393,Massoteres,251327
914,2012,13.902,Massalcoreig,251312
915,2012,40.6489,Maldà,251305
916,2012,34.0319,Llobera,251291
917,2012,71.062,Llimiana,251288
918,2012,23.5373,Lles de Cerdanya,251272
919,2012,7.6648,Vilanova de Bellpuig,252483
920,2012,32.089,Montellà i Martinet,251399
921,2012,36.0522,"Poal, el",251689
922,2012,21.9237,Puigverd d'Agramunt,251811
923,2012,22.8243,Puiggròs,251804
924,2012,21.3716,Prullans,251790
925,2012,37.1191,Preixens,251771
926,2012,19.4117,Preixana,251765
927,2012,166.1013,Prats i Sansor,251752
928,2012,11.4855,"Portella, la",251749
929,2012,26.1875,"Pont de Suert, el",251734
930,2012,13.98,Ponts,251728
931,2012,8.8541,"Pobla de Segur, la",251713
932,2012,75.8094,Olius,251517
933,2012,9.7465,"Pobla de Cérvoles, la",251692
934,2012,46.419,Llardecans,251253
935,2012,40.3707,Pinós,251673
936,2012,14.678,Pinell de Solsonès,251667
937,2012,20.457,Peramola,251654
938,2012,20.2107,Penelles,251641
939,2012,73.553,"Coma i la Pedra, la",251636
940,2012,25.1235,Conca de Dalt,251615
941,2012,18.5636,"Palau d'Anglesola, el",251581
942,2012,27.5641,Ossó de Sió,251575
943,2012,15.9918,Os de Balaguer,251569
944,2012,53.5931,Organyà,251556
945,2012,20.1608,"Omells de na Gaia, els",251543
946,2012,20.995,Bellaguarda,251706
947,2013,43.1885,Capmany,170427
948,2013,13.9569,Queralbs,170433
949,2013,8.6731,Cassà de la Selva,170448
950,2013,19.89,Castellfollit de la Roca,170464
951,2013,15.7971,Castelló d'Empúries,170470
952,2013,36.5286,Castell-Platja d'Aro,170486
953,2013,22.1055,Cantallops,170412
954,2013,28.8848,Cervià de Ter,170502
955,2013,79.111,Campelles,170372
956,2013,18.0801,Celrà,170499
957,2013,5.9291,Canet d'Adri,170405
958,2013,58.8784,Cistella,170519
959,2013,72.1106,Campllong,170388
960,2013,13.2653,Fontcoberta,170715
961,2013,9.9537,Campdevànol,170366
962,2013,25.8231,Camós,170353
963,2013,20.4225,Calonge de Segarra,170340
964,2013,30.6716,Caldes de Malavella,170335
965,2013,30.2463,Cadaqués,170329
966,2013,10.5739,Cabanelles,170314
967,2013,4.3749,Cabanes,170307
968,2013,22.6706,Camprodon,170391
969,2013,46.7928,Espinelves,170638
970,2013,73.5053,Siurana,170524
971,2013,35.5183,Colera,170545
972,2013,6.8407,Colomers,170558
973,2013,21.8941,Cornellà del Terri,170561
974,2013,3.4674,Arbúcies,170097
975,2013,6.9291,Corçà,170577
976,2013,35.9866,Boadella i les Escaules,170293
977,2013,21.9281,Crespià,170583
978,2013,45.2392,Darnius,170600
979,2013,10.7438,Fortià,170741
980,2013,13.3174,"Escala, l'",170622
981,2013,24.0316,Vallromanes,082969
982,2013,53.7095,Espolla,170643
983,2013,19.497,Esponellà,170656
984,2013,8.7634,Figueres,170669
985,2013,32.9473,Flaçà,170675
986,2013,8.6187,Foixà,170681
987,2013,42.0797,Fontanals de Cerdanya,170694
988,2013,11.9027,Fontanilles,170708
989,2013,18.3767,Fornells de la Selva,170736
990,2013,17.3136,Garrigàs,170754
991,2013,167.6817,Das,170617
992,2013,26.7707,Vilalba Sasserra,083067
993,2013,17.7443,Albanyà,170031
994,2013,10.2372,Aiguaviva,170025
995,2013,40.0816,Agullana,170010
996,2013,8.2547,"Palma de Cervelló, la",089058
997,2013,8.8748,Badia del Vallès,089045
998,2013,67.4029,Sant Julià de Cerdanyola,089030
999,2013,43.6619,Vilanova del Vallès,089024
1000,2013,9.2759,Rupit i Pruit,089019
1001,2013,24.1835,"Armentera, l'",170118
1002,2013,10.2386,Vilanova i la Geltrú,083073
1003,2013,56.546,Alp,170062
1004,2013,9.7364,Vilafranca del Penedès,083054
1005,2013,21.6084,Vilobí del Penedès,083041
1006,2013,82.4792,Vilanova de Sau,083036
1007,2013,14.9944,Vilanova del Camí,083020
1008,2013,9.0783,Viladecans,083015
1009,2013,17.4904,Viladecavalls,083008
1010,2013,9.9537,Vilada,082994
1011,2013,22.035,Vic,082981
1012,2013,9.7511,Veciana,082975
1013,2013,45.5955,Viver i Serrateix,083089
1014,2013,9.9528,Banyoles,170157
1015,2013,8.8756,Breda,170274
1016,2013,34.124,Borrassà,170268
1017,2013,17.2177,Bordils,170255
1018,2013,122.6597,Bolvir,170242
1019,2013,10.5128,Blanes,170237
1020,2013,12.8486,"Bisbal d'Empordà, la",170221
1021,2013,5.7326,Beuda,170216
1022,2013,31.3901,Bescanó,170209
1023,2013,18.9865,Besalú,170195
1024,2013,30.8607,Albons,170046
1025,2013,37.2411,Bàscara,170160
1026,2013,19.4095,"Far d'Empordà, el",170059
1027,2013,101.344,"Vajol, la",170144
1028,2013,54.3594,Begur,170139
1029,2013,45.4491,Avinyonet de Puigventós,170123
1030,2013,94.7591,Garriguella,170773
1031,2013,33.9901,Argelaguer,170101
1032,2013,46.2454,Ger,170789
1033,2013,11.3572,Anglès,170084
1034,2013,35.2082,Amer,170078
1035,2013,37.7585,Brunyola,170280
1036,2013,27.7009,Bellcaire d'Empordà,170182
1037,2013,12.1337,Sant Ferriol,171621
1038,2013,8.8174,Sant Pau de Segúries,171772
1039,2013,14.795,Sant Mori,171766
1040,2013,6.3784,Sant Miquel de Fluvià,171753
1041,2013,65.0242,Sant Miquel de Campmajor,171740
1042,2013,8.3185,Sant Martí Vell,171735
1043,2013,18.0866,Sant Martí de Llémena,171729
1044,2013,0.0,Sant Llorenç de la Muga,171714
1045,2013,86.9161,Vallfogona de Ripollès,171707
1046,2013,166.7835,Sant Julià de Ramis,171693
1047,2013,12.3521,Sant Joan de Mollet,171680
1048,2013,15.4101,Sant Joan de les Abadesses,171674
1049,2013,34.4704,Sant Jordi Desvalls,171668
1050,2013,34.669,Sant Jaume de Llierca,171655
1051,2013,16.5664,Ripoll,171479
1052,2013,9.5123,Salt,171557
1053,2013,19.7637,Garrigoles,170767
1054,2013,21.9414,Riudaura,171498
1055,2013,30.9977,Riudellots de la Selva,171501
1056,2013,10.0164,Riumors,171518
1057,2013,11.0429,Roses,171523
1058,2013,19.133,Sant Hilari Sacalm,171642
1059,2013,96.8818,Sales de Llierca,171544
1060,2013,31.6634,Sant Gregori,171637
1061,2013,42.4048,Sant Andreu Salou,171576
1062,2013,33.1373,Sant Climent Sescebes,171582
1063,2013,172.8673,Sant Feliu de Buixalleu,171595
1064,2013,13.569,Sant Feliu de Guíxols,171609
1065,2013,27.7596,Sant Feliu de Pallerols,171616
1066,2013,38.3534,Santa Cristina d'Aro,171812
1067,2013,18.896,Rupià,171539
1068,2013,12.4511,Ullà,172044
1069,2013,15.4155,Sant Pere Pescador,171788
1070,2013,24.1294,Torroella de Fluvià,171984
1071,2013,19.968,Torroella de Montgrí,171997
1072,2013,37.2489,Tortellà,172001
1073,2013,32.761,Toses,172018
1074,2013,17.7422,Terrades,171962
1075,2013,29.5583,Ultramort,172039
1076,2013,56.5727,"Tallada d'Empordà, la",171959
1077,2013,4.5614,Ullastret,172057
1078,2013,22.1379,Urús,172060
1079,2013,23.8018,"Vall d'en Bas, la",172076
1080,2013,14.5175,"Vall de Bianya, la",172082
1081,2013,9.4689,Vall-llobrega,172095
1082,2013,46.7021,Ventalló,172109
1083,2013,10.1286,Tossa de Mar,172023
1084,2013,44.0262,"Selva de Mar, la",171886
1085,2013,5.0579,Riells i Viabrea,171463
1086,2013,115.5828,Santa Llogaia d'Àlguema,171827
1087,2013,12.3882,Sant Aniol de Finestres,171833
1088,2013,20.8248,Santa Pau,171848
1089,2013,22.8217,Sant Joan les Fonts,171851
1090,2013,8.4238,Torrent,171978
1091,2013,15.6449,"Saus, Camallera i Llampaies",171870
1092,2013,18.6227,Santa Coloma de Farners,171805
1093,2013,15.2357,"Cellera de Ter, la",171899
1094,2013,12.8823,Serinyà,171903
1095,2013,37.3813,Serra de Daró,171910
1096,2013,2.6,Setcases,171925
1097,2013,19.9475,Sils,171931
1098,2013,13.291,Susqueda,171946
1099,2013,13.256,Sarrià de Ter,171864
1100,2013,26.632,Llançà,170926
1101,2013,15.5539,Montagut i Oix,171096
1102,2013,27.8199,Molló,171077
1103,2013,23.2761,Mollet de Peralada,171061
1104,2013,26.2179,Mieres,171058
1105,2013,33.8183,Maçanet de la Selva,171030
1106,2013,40.9272,Maçanet de Cabrenys,171024
1107,2013,37.1053,Massanes,171019
1108,2013,10.1719,Masarac,171002
1109,2013,17.8774,Meranges,170998
1110,2013,56.6214,Maià de Montcal,170985
1111,2013,94.0547,Madremanya,170979
1112,2013,25.3542,"Llosses, les",170963
1113,2013,12.6132,Lloret de Mar,170950
1114,2013,84.7928,Riudarenes,171485
1115,2013,53.9734,"Jonquera, la",170865
1116,2013,17.2304,Girona,170792
1117,2013,44.879,Gombrèn,170806
1118,2013,6.8865,Gualta,170813
1119,2013,58.4401,Guils de Cerdanya,170828
1120,2013,10.8956,Hostalric,170834
1121,2013,20.1234,Llívia,170947
1122,2013,30.0474,Jafre,170852
1123,2013,25.5884,Llers,170932
1124,2013,13.1223,Juià,170871
1125,2013,31.0198,Lladó,170887
1126,2013,9.5005,Llagostera,170890
1127,2013,8.3644,Llambilles,170904
1128,2013,45.4167,Llanars,170911
1129,2013,68.1674,Ogassa,171122
1130,2013,28.168,Isòvol,170849
1131,2013,24.745,"Preses, les",171390
1132,2013,6.1669,Mont-ras,171100
1133,2013,29.6376,"Planes d'Hostoles, les",171334
1134,2013,48.6652,Planoles,171349
1135,2013,37.012,Pont de Molins,171352
1136,2013,31.7082,Pontós,171365
1137,2013,20.5727,"Pera, la",171306
1138,2013,9.6873,Portbou,171387
1139,2013,11.6835,Pedret i Marzà,171292
1140,2013,40.9998,"Port de la Selva, el",171404
1141,2013,20.3791,Puigcerdà,171411
1142,2013,13.9775,Quart,171426
1143,2013,5.8754,Rabós,171432
1144,2013,25.1141,Regencós,171447
1145,2013,19.3954,Ribes de Freser,171450
1146,2013,7.5424,Porqueres,171371
1147,2013,38.0306,Palau-saverdera,171208
1148,2013,12.1342,Tagamanent,082763
1149,2013,10.752,Olot,171143
1150,2013,16.3577,Ordis,171156
1151,2013,47.8751,Osor,171169
1152,2013,13.0315,Palafrugell,171175
1153,2013,48.0349,Peralada,171328
1154,2013,5.946,Palau de Santa Eulàlia,171194
1155,2013,45.3579,Navata,171117
1156,2013,22.2869,Palau-sator,171215
1157,2013,8.7868,Palol de Revardit,171236
1158,2013,204.0579,Pals,171241
1159,2013,11.2138,Pardines,171254
1160,2013,39.0895,Parlavà,171267
1161,2013,31.2827,Pau,171289
1162,2013,8.4721,Palamós,171181
1163,2013,27.5778,Òdena,081430
1164,2013,21.4189,Montesquiu,081311
1165,2013,13.8398,Palafolls,081555
1166,2013,35.6602,Pacs del Penedès,081542
1167,2013,38.1755,Òrrius,081537
1168,2013,27.5109,Orpí,081521
1169,2013,40.5432,Oristà,081516
1170,2013,38.8231,Orís,081509
1171,2013,44.6011,Olost,081496
1172,2013,54.4922,Olivella,081483
1173,2013,7.4028,Olesa de Montserrat,081477
1174,2013,2.2441,Olesa de Bonesvalls,081461
1175,2013,25.2616,Pallejà,081574
1176,2013,29.9902,Olvan,081445
1177,2013,12.6788,"Papiol, el",081580
1178,2013,45.9038,"Nou de Berguedà, la",081424
1179,2013,15.0584,Navàs,081419
1180,2013,12.9815,Navarcles,081402
1181,2013,57.4595,Mura,081398
1182,2013,13.9701,Moià,081385
1183,2013,14.2061,Montseny,081379
1184,2013,8.0348,Montornès del Vallès,081363
1185,2013,12.9119,Montmeló,081350
1186,2013,10.9952,Figaró-Montmany,081347
1187,2013,70.4393,Montmaneu,081332
1188,2013,18.2402,Taradell,082785
1189,2013,50.2761,Olèrdola,081458
1190,2013,37.5541,"Prats de Rei, els",081705
1191,2013,4.5365,Rubí,081846
1192,2013,13.8539,Roda de Ter,081831
1193,2013,13.2035,"Pont de Vilomara i Rocafort, el",081825
1194,2013,14.2876,"Roca del Vallès, la",081810
1195,2013,9.4316,Ripollet,081803
1196,2013,53.9721,Rellinars,081799
1197,2013,11.4478,Rajadell,081786
1198,2013,35.2156,"Quar, la",081770
1199,2013,87.9275,Pujalt,081764
1200,2013,52.6373,Puig-reig,081751
