Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
082824,Tiana,295,240,55,23,29,-6,33,15,18,67,
252213,Tírvia,1,4,-3,3,0,3,1,1,0,0,
252228,Tiurana,25,2,23,0,0,0,0,0,0,23,
431495,Tivenys,24,20,4,2,3,-1,22,0,22,25,
431508,Tivissa,77,68,9,7,6,1,57,2,55,65,
082830,Tona,362,227,135,22,36,-14,105,25,80,201,
252234,Torà,51,71,-20,12,16,-4,64,0,64,40,
082845,Tordera,1172,589,583,81,89,-8,175,63,112,687,
082858,Torelló,388,348,40,59,56,3,203,38,165,208,
252249,"Torms, els",3,6,-3,0,0,0,1,1,0,-3,
252252,Tornabous,33,33,0,1,5,-4,34,0,34,30,
252271,"Torre de Cabdella, la",43,27,16,1,2,-1,8,0,8,23,
082861,"Torre de Claramunt, la",266,179,87,3,23,-20,24,0,24,91,
431515,"Torre de Fontaubella, la",10,10,0,0,0,0,2,0,2,2,
431520,"Torre de l'Espanyol, la",17,37,-20,8,10,-2,22,0,22,0,
252265,Torrebesses,4,6,-2,0,0,0,0,1,-1,-3,
431536,Torredembarra,867,727,140,157,194,-37,444,102,342,445,
252287,Torrefarrera,384,131,253,47,35,12,73,3,70,335,
259078,Torrefeta i Florejacs,23,28,-5,0,2,-2,7,1,6,-1,
252304,Torregrossa,43,81,-38,4,13,-9,42,3,39,-8,
252311,Torrelameu,43,32,11,4,6,-2,11,0,11,20,
082877,Torrelavit,50,40,10,13,1,12,16,2,14,36,
082883,Torrelles de Foix,234,158,76,9,16,-7,24,5,19,88,
082896,Torrelles de Llobregat,304,187,117,18,26,-8,69,15,54,163,
171978,Torrent,4,8,-4,1,6,-5,10,8,2,-7,
252326,Torres de Segre,72,78,-6,26,48,-22,50,5,45,17,
252332,Torre-serona,13,9,4,1,3,-2,3,0,3,5,
171984,Torroella de Fluvià,88,33,55,5,8,-3,40,4,36,88,
171997,Torroella de Montgrí,468,398,70,72,127,-55,548,125,423,438,
431541,Torroja del Priorat,25,7,18,0,0,0,4,0,4,22,
172001,Tortellà,37,24,13,1,0,1,4,1,3,17,
431554,Tortosa,1051,1395,-344,453,572,-119,1708,16,1692,1229,
172018,Toses,6,13,-7,1,1,0,2,2,0,-7,
172023,Tossa de Mar,202,216,-14,78,69,9,194,15,179,174,
252347,Tremp,245,203,42,136,126,10,193,2,191,243,
172044,Ullà,67,90,-23,9,18,-9,88,23,65,33,
082900,Ullastrell,129,58,71,5,7,-2,7,2,5,74,
172057,Ullastret,13,6,7,1,1,0,1,3,-2,5,
431567,Ulldecona,173,161,12,192,156,36,431,14,417,465,
431573,Ulldemolins,14,29,-15,1,0,1,3,0,3,-11,
172039,Ultramort,10,12,-2,1,0,1,2,3,-1,-2,
172060,Urús,6,11,-5,1,1,0,0,0,0,-5,
082917,Vacarisses,559,246,313,12,40,-28,28,21,7,292,
170144,"Vajol, la",7,16,-9,0,1,-1,0,0,0,-10,
172076,"Vall d'en Bas, la",97,59,38,3,2,1,9,1,8,47,
172082,"Vall de Bianya, la",60,63,-3,1,8,-7,9,3,6,-4,
250432,"Vall de Boí, la",64,56,8,17,17,0,24,3,21,29,
259010,Vall de Cardós,17,28,-11,1,1,0,18,9,9,-2,
082922,Vallbona d'Anoia,81,52,29,10,11,-1,16,0,16,44,
252385,Vallbona de les Monges,17,13,4,0,1,-1,1,0,1,4,
082938,Vallcebre,15,13,2,1,1,0,1,0,1,3,
431589,Vallclara,14,8,6,1,0,1,0,0,0,7,
252402,Vallfogona de Balaguer,81,59,22,9,4,5,43,1,42,69,
171707,Vallfogona de Ripollès,12,5,7,3,0,3,0,0,0,10,
431592,Vallfogona de Riucorb,3,18,-15,1,0,1,0,1,-1,-15,
082943,Vallgorguina,240,108,132,13,16,-3,47,1,46,175,
082956,Vallirana,791,443,348,46,81,-35,108,46,62,375,
172095,Vall-llobrega,62,30,32,2,2,0,9,4,5,37,
431606,Vallmoll,109,73,36,5,8,-3,22,1,21,54,
082969,Vallromanes,103,142,-39,6,7,-1,25,7,18,-22,
431613,Valls,951,776,175,254,178,76,673,163,510,761,
259062,"Valls d'Aguilar, les",9,20,-11,1,0,1,1,0,1,-9,
252398,"Valls de Valira, les",43,56,-13,11,13,-2,34,18,16,1,
431628,Vandellòs i l'Hospitalet de l'Infant,283,208,75,70,55,15,167,18,149,239,
259097,"Vansa i Fórnols, la",7,12,-5,0,0,0,0,0,0,-5,
082975,Veciana,4,7,-3,0,2,-2,3,0,3,-2,
431634,"Vendrell, el",2501,1662,839,330,404,-74,658,191,467,1232,
172109,Ventalló,38,52,-14,1,16,-15,45,9,36,7,
252424,Verdú,50,38,12,3,1,2,14,5,9,23,
172116,Verges,59,60,-1,4,1,3,13,2,11,13,
431649,Vespella de Gaià,30,27,3,6,4,2,9,0,9,14,
082981,Vic,1359,1681,-322,417,335,82,929,464,465,225,
172121,Vidrà,6,8,-2,0,0,0,0,0,0,-2,
172137,Vidreres,538,392,146,49,50,-1,152,4,148,293,
252430,Vielha e Mijaran,164,212,-48,147,194,-47,326,55,271,176,
431652,Vilabella,24,26,-2,3,4,-1,18,2,16,13,
172142,Vilabertran,49,36,13,4,2,2,7,4,3,18,
172155,Vilablareix,86,78,8,2,14,-12,9,2,7,3,
082994,Vilada,22,13,9,0,1,-1,4,0,4,12,
172174,Viladamat,21,26,-5,1,1,0,8,3,5,0,
172168,Viladasens,11,12,-1,0,0,0,9,0,9,8,
083015,Viladecans,1991,2259,-268,440,667,-227,678,270,408,-87,
083008,Viladecavalls,325,283,42,26,46,-20,55,12,43,65,
172180,Vilademuls,38,40,-2,5,3,2,12,0,12,12,
172207,Viladrau,56,54,2,4,7,-3,33,1,32,31,
172214,Vilafant,321,233,88,25,27,-2,38,8,30,116,
083054,Vilafranca del Penedès,1563,1586,-23,293,300,-7,937,239,698,668,
252445,Vilagrassa,33,30,3,1,3,-2,3,1,2,3,
172235,Vilajuïga,60,54,6,6,12,-6,19,10,9,9,
431750,Vilalba dels Arcs,12,21,-9,0,2,-2,7,0,7,-4,
083067,Vilalba Sasserra,33,50,-17,1,4,-3,8,0,8,-12,
252458,Vilaller,29,41,-12,21,23,-2,42,1,41,27,
172240,Vilallonga de Ter,20,19,1,0,2,-2,16,0,16,15,
431665,Vilallonga del Camp,174,73,101,7,6,1,24,2,22,124,
172253,Vilamacolum,23,13,10,1,0,1,5,1,4,15,
172266,Vilamalla,61,65,-4,4,5,-1,7,4,3,-2,
172272,Vilamaniscle,10,5,5,0,0,0,2,0,2,7,
252477,Vilamòs,17,24,-7,10,2,8,1,0,1,2,
172288,Vilanant,18,16,2,1,0,1,6,0,6,9,
431671,Vilanova d'Escornalbou,33,27,6,1,1,0,6,2,4,10,
252483,Vilanova de Bellpuig,63,36,27,2,7,-5,16,0,16,38,
252496,Vilanova de l'Aguda,0,2,-2,0,0,0,0,0,0,-2,
252542,Vilanova de la Barca,75,76,-1,15,12,3,86,3,83,85,
252509,Vilanova de Meià,13,18,-5,2,1,1,5,0,5,1,
431687,Vilanova de Prades,15,6,9,0,0,0,0,0,0,9,
083036,Vilanova de Sau,16,15,1,0,3,-3,3,0,3,1,
252516,Vilanova de Segrià,19,45,-26,4,14,-10,38,2,36,0,
083020,Vilanova del Camí,605,560,45,69,76,-7,129,58,71,109,
089024,Vilanova del Vallès,379,141,238,13,22,-9,31,3,28,257,
083073,Vilanova i la Geltrú,2379,2090,289,528,604,-76,1421,471,950,1163,
431690,Vilaplana,19,26,-7,0,0,0,7,0,7,0,
431704,Vila-rodona,56,64,-8,9,3,6,35,2,33,31,
172305,Vila-sacra,65,27,38,0,4,-4,7,5,2,36,
252521,Vila-sana,57,26,31,0,3,-3,15,3,12,40,
431711,Vila-seca,1317,803,514,354,251,103,670,46,624,1241,
082140,Vilassar de Dalt,404,352,52,29,47,-18,64,3,61,95,
082191,Vilassar de Mar,763,869,-106,92,162,-70,245,110,135,-41,
172229,Vilaür,8,5,3,0,2,-2,1,0,1,2,
431726,Vilaverd,25,28,-3,7,1,6,18,1,17,20,
431732,"Vilella Alta, la",0,3,-3,0,0,0,0,0,0,-3,
431747,"Vilella Baixa, la",13,8,5,1,1,0,0,0,0,5,
172333,Vilobí d'Onyar,142,101,41,22,29,-7,76,9,67,101,
083041,Vilobí del Penedès,57,43,14,2,3,-1,18,2,16,29,
172327,Vilopriu,24,4,20,2,2,0,5,0,5,25,
252537,"Vilosell, el",10,14,-4,0,1,-1,4,0,4,-1,
431763,Vimbodí i Poblet,45,32,13,4,4,0,12,0,12,25,
252555,Vinaixa,18,11,7,4,4,0,12,5,7,14,
431779,Vinebre,28,24,4,13,2,11,7,2,5,20,
431785,Vinyols i els Arcs,195,105,90,14,18,-4,64,3,61,147,
083089,Viver i Serrateix,6,9,-3,0,0,0,1,0,1,-2,
430521,Xerta,39,23,16,4,8,-4,9,3,6,18,

