Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
171959,"Tallada d'Empordà, la",41,33,8,0,0,0,4,0,4,12,
082785,Taradell,196,152,44,21,27,-6,39,12,27,65,
431482,Tarragona,3484,4158,-674,1435,1585,-150,1959,1370,589,-235,
252173,Tàrrega,580,621,-41,116,164,-48,155,213,-58,-147,
252189,Tarrés,2,2,0,0,0,0,0,0,0,0,
252192,Tarroja de Segarra,5,2,3,4,0,4,0,0,0,7,
082750,Tavèrnoles,15,14,1,0,0,0,0,0,0,1,
082802,Tavertet,10,15,-5,0,0,0,0,0,0,-5,
082819,Teià,264,239,25,29,23,6,32,14,18,49,
252206,Térmens,61,49,12,9,16,-7,28,29,-1,4,
171962,Terrades,8,21,-13,4,0,4,5,0,5,-4,
082798,Terrassa,5465,5136,329,1539,1602,-63,2259,2469,-210,56,
082824,Tiana,402,232,170,25,26,-1,27,26,1,170,
252213,Tírvia,9,9,0,0,0,0,0,1,-1,-1,
252228,Tiurana,5,4,1,0,0,0,0,0,0,1,
431495,Tivenys,16,16,0,2,1,1,6,1,5,6,
431508,Tivissa,37,62,-25,8,5,3,32,21,11,-11,
082830,Tona,341,242,99,50,32,18,42,70,-28,89,
252234,Torà,57,54,3,8,6,2,7,22,-15,-10,
082845,Tordera,944,684,260,117,87,30,122,94,28,318,
082858,Torelló,450,423,27,43,51,-8,90,141,-51,-32,
252249,"Torms, els",3,3,0,0,1,-1,0,0,0,-1,
252252,Tornabous,25,16,9,3,0,3,36,34,2,14,
252271,"Torre de Cabdella, la",18,35,-17,1,1,0,3,8,-5,-22,
082861,"Torre de Claramunt, la",215,170,45,10,36,-26,10,15,-5,14,
431515,"Torre de Fontaubella, la",5,7,-2,0,0,0,0,0,0,-2,
431520,"Torre de l'Espanyol, la",26,37,-11,1,0,1,18,24,-6,-16,
252265,Torrebesses,8,4,4,1,1,0,0,0,0,4,
431536,Torredembarra,817,708,109,147,197,-50,214,222,-8,51,
252287,Torrefarrera,284,185,99,25,27,-2,49,36,13,110,
259078,Torrefeta i Florejacs,35,16,19,1,0,1,1,0,1,21,
252304,Torregrossa,56,60,-4,10,4,6,23,7,16,18,
252311,Torrelameu,30,21,9,8,8,0,9,0,9,18,
082877,Torrelavit,66,48,18,5,4,1,4,3,1,20,
082883,Torrelles de Foix,152,209,-57,11,24,-13,6,17,-11,-81,
082896,Torrelles de Llobregat,273,178,95,26,38,-12,30,36,-6,77,
171978,Torrent,9,9,0,0,0,0,0,0,0,0,
252326,Torres de Segre,66,60,6,36,12,24,79,30,49,79,
252332,Torre-serona,11,16,-5,2,1,1,2,0,2,-2,
171984,Torroella de Fluvià,61,58,3,8,7,1,7,19,-12,-8,
171997,Torroella de Montgrí,400,416,-16,78,76,2,230,392,-162,-176,
431541,Torroja del Priorat,12,3,9,0,0,0,0,3,-3,6,
172001,Tortellà,28,34,-6,3,0,3,3,1,2,-1,
431554,Tortosa,684,928,-244,266,350,-84,603,367,236,-92,
172018,Toses,8,5,3,1,0,1,0,0,0,4,
172023,Tossa de Mar,153,179,-26,54,85,-31,87,20,67,10,
252347,Tremp,246,254,-8,455,144,311,82,24,58,361,
172044,Ullà,81,82,-1,9,3,6,53,16,37,42,
082900,Ullastrell,100,82,18,4,9,-5,2,1,1,14,
172057,Ullastret,26,16,10,1,0,1,3,0,3,14,
431567,Ulldecona,172,162,10,139,151,-12,170,172,-2,-4,
431573,Ulldemolins,22,29,-7,2,5,-3,1,4,-3,-13,
172039,Ultramort,14,8,6,0,1,-1,1,1,0,5,
172060,Urús,13,13,0,0,1,-1,0,0,0,-1,
082917,Vacarisses,341,242,99,33,28,5,26,11,15,119,
170144,"Vajol, la",9,5,4,0,0,0,1,1,0,4,
172076,"Vall d'en Bas, la",124,77,47,11,6,5,0,1,-1,51,
172082,"Vall de Bianya, la",69,74,-5,2,10,-8,6,0,6,-7,
250432,"Vall de Boí, la",37,47,-10,11,10,1,13,0,13,4,
259010,Vall de Cardós,10,24,-14,1,7,-6,7,4,3,-17,
082922,Vallbona d'Anoia,53,55,-2,6,4,2,14,6,8,8,
252385,Vallbona de les Monges,20,6,14,2,0,2,2,0,2,18,
082938,Vallcebre,14,15,-1,4,1,3,0,0,0,2,
431589,Vallclara,9,3,6,1,0,1,0,0,0,7,
252402,Vallfogona de Balaguer,101,76,25,6,3,3,18,0,18,46,
171707,Vallfogona de Ripollès,7,16,-9,0,0,0,0,0,0,-9,
431592,Vallfogona de Riucorb,7,4,3,1,1,0,0,0,0,3,
082943,Vallgorguina,162,187,-25,16,5,11,18,7,11,-3,
082956,Vallirana,670,520,150,84,78,6,64,76,-12,144,
172095,Vall-llobrega,42,39,3,0,3,-3,3,0,3,3,
431606,Vallmoll,101,91,10,7,7,0,7,3,4,14,
082969,Vallromanes,113,104,9,11,2,9,9,8,1,19,
431613,Valls,659,807,-148,167,172,-5,206,274,-68,-221,
259062,"Valls d'Aguilar, les",17,9,8,0,2,-2,1,2,-1,5,
252398,"Valls de Valira, les",57,27,30,10,6,4,37,8,29,63,
431628,Vandellòs i l'Hospitalet de l'Infant,295,270,25,86,63,23,92,86,6,54,
259097,"Vansa i Fórnols, la",6,11,-5,0,0,0,2,0,2,-3,
082975,Veciana,8,9,-1,0,0,0,1,0,1,0,
431634,"Vendrell, el",1967,1835,132,328,378,-50,288,201,87,169,
172109,Ventalló,38,41,-3,3,2,1,11,3,8,6,
252424,Verdú,43,39,4,3,0,3,6,0,6,13,
172116,Verges,77,45,32,6,8,-2,13,3,10,40,
431649,Vespella de Gaià,24,30,-6,6,5,1,0,2,-2,-7,
082981,Vic,1537,1346,191,295,251,44,653,589,64,299,
172121,Vidrà,6,8,-2,1,1,0,3,3,0,-2,
172137,Vidreres,421,385,36,58,66,-8,91,66,25,53,
252430,Vielha e Mijaran,193,208,-15,168,184,-16,98,108,-10,-41,
431652,Vilabella,26,19,7,1,2,-1,7,7,0,6,
172142,Vilabertran,55,61,-6,2,6,-4,5,2,3,-7,
172155,Vilablareix,145,50,95,4,5,-1,5,1,4,98,
082994,Vilada,11,16,-5,0,0,0,0,0,0,-5,
172174,Viladamat,22,20,2,0,1,-1,0,0,0,1,
172168,Viladasens,9,18,-9,0,0,0,4,1,3,-6,
083015,Viladecans,2366,2054,312,463,467,-4,342,445,-103,205,
083008,Viladecavalls,353,329,24,38,35,3,25,28,-3,24,
172180,Vilademuls,55,36,19,2,2,0,2,7,-5,14,
172207,Viladrau,40,41,-1,2,7,-5,8,6,2,-4,
172214,Vilafant,242,245,-3,21,17,4,29,4,25,26,
083054,Vilafranca del Penedès,1499,1424,75,265,242,23,488,240,248,346,
252445,Vilagrassa,50,32,18,3,0,3,2,1,1,22,
172235,Vilajuïga,47,48,-1,4,5,-1,3,4,-1,-3,
431750,Vilalba dels Arcs,3,10,-7,1,2,-1,1,0,1,-7,
083067,Vilalba Sasserra,58,72,-14,2,3,-1,5,15,-10,-25,
252458,Vilaller,23,24,-1,4,8,-4,6,1,5,0,
172240,Vilallonga de Ter,12,17,-5,1,0,1,4,0,4,0,
431665,Vilallonga del Camp,175,89,86,13,15,-2,25,0,25,109,
172253,Vilamacolum,12,39,-27,0,3,-3,7,4,3,-27,
172266,Vilamalla,62,58,4,8,8,0,3,1,2,6,
172272,Vilamaniscle,10,12,-2,2,3,-1,0,0,0,-3,
252477,Vilamòs,14,16,-2,2,10,-8,1,1,0,-10,
172288,Vilanant,29,33,-4,1,3,-2,3,1,2,-4,
431671,Vilanova d'Escornalbou,29,21,8,2,7,-5,3,14,-11,-8,
252483,Vilanova de Bellpuig,33,32,1,3,1,2,11,5,6,9,
252496,Vilanova de l'Aguda,12,9,3,0,0,0,1,0,1,4,
252542,Vilanova de la Barca,30,60,-30,13,13,0,17,36,-19,-49,
252509,Vilanova de Meià,22,16,6,0,1,-1,5,1,4,9,
431687,Vilanova de Prades,10,20,-10,0,0,0,1,1,0,-10,
083036,Vilanova de Sau,25,18,7,1,1,0,1,0,1,8,
252516,Vilanova de Segrià,52,32,20,10,13,-3,12,15,-3,14,
083020,Vilanova del Camí,470,551,-81,43,81,-38,67,119,-52,-171,
089024,Vilanova del Vallès,309,174,135,18,17,1,15,10,5,141,
083073,Vilanova i la Geltrú,2323,2175,148,503,511,-8,598,569,29,169,
431690,Vilaplana,25,18,7,1,1,0,3,0,3,10,
431704,Vila-rodona,57,52,5,10,5,5,10,43,-33,-23,
172305,Vila-sacra,69,45,24,3,2,1,6,4,2,27,
252521,Vila-sana,26,20,6,1,1,0,3,5,-2,4,
431711,Vila-seca,1115,1050,65,265,319,-54,332,187,145,156,
082140,Vilassar de Dalt,331,287,44,38,44,-6,43,45,-2,36,
082191,Vilassar de Mar,820,726,94,92,110,-18,174,135,39,115,
172229,Vilaür,12,9,3,0,1,-1,1,0,1,3,
431726,Vilaverd,22,18,4,2,6,-4,5,2,3,3,
431732,"Vilella Alta, la",6,1,5,0,2,-2,1,0,1,4,
431747,"Vilella Baixa, la",8,8,0,0,0,0,0,1,-1,-1,
172333,Vilobí d'Onyar,114,130,-16,9,22,-13,12,6,6,-23,
083041,Vilobí del Penedès,17,49,-32,1,2,-1,2,5,-3,-36,
172327,Vilopriu,19,14,5,0,2,-2,2,0,2,5,
252537,"Vilosell, el",15,10,5,0,0,0,0,0,0,5,
431763,Vimbodí i Poblet,33,47,-14,0,3,-3,4,7,-3,-20,
252555,Vinaixa,13,35,-22,0,2,-2,1,1,0,-24,
431779,Vinebre,14,27,-13,2,2,0,10,0,10,-3,
431785,Vinyols i els Arcs,139,120,19,14,16,-2,14,8,6,23,
083089,Viver i Serrateix,3,15,-12,0,1,-1,1,0,1,-12,
430521,Xerta,44,41,3,3,4,-1,7,6,1,3,

