Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
431554,Tortosa,1012,816,196,515,320,195,1157,9,1148,1539
172018,Toses,9,9,0,0,0,0,1,0,1,1
172023,Tossa de Mar,208,166,42,82,63,19,165,2,163,224
252347,Tremp,0,133,-133,0,104,-104,0,0,0,-237
172044,Ullà,47,72,-25,8,21,-13,34,6,28,-10
082900,Ullastrell,105,66,39,1,4,-3,4,0,4,40
172057,Ullastret,7,6,1,0,0,0,5,0,5,6
431567,Ulldecona,120,124,-4,153,102,51,232,10,222,269
431573,Ulldemolins,14,12,2,0,0,0,1,0,1,3
172039,Ultramort,8,2,6,0,0,0,0,0,0,6
172060,Urús,7,8,-1,1,0,1,0,0,0,0
082917,Vacarisses,691,214,477,26,18,8,41,9,32,517
170144,"Vajol, la",3,17,-14,3,0,3,5,4,1,-10
172076,"Vall d'en Bas, la",93,56,37,0,6,-6,3,0,3,34
172082,"Vall de Bianya, la",69,50,19,2,6,-4,6,1,5,20
250432,"Vall de Boí, la",41,30,11,18,15,3,22,1,21,35
259010,Vall de Cardós,24,27,-3,4,7,-3,17,0,17,11
082922,Vallbona d'Anoia,81,45,36,8,5,3,25,0,25,64
252385,Vallbona de les Monges,6,9,-3,0,0,0,0,1,-1,-4
082938,Vallcebre,20,14,6,0,0,0,0,0,0,6
431589,Vallclara,4,8,-4,1,0,1,0,0,0,-3
252402,Vallfogona de Balaguer,57,32,25,7,9,-2,25,0,25,48
171707,Vallfogona de Ripollès,9,13,-4,0,0,0,0,0,0,-4
431592,Vallfogona de Riucorb,33,15,18,0,0,0,10,0,10,28
082943,Vallgorguina,241,93,148,5,8,-3,20,2,18,163
082956,Vallirana,920,462,458,42,60,-18,108,2,106,546
172095,Vall-llobrega,43,43,0,0,3,-3,10,0,10,7
431606,Vallmoll,92,53,39,9,11,-2,3,0,3,40
082969,Vallromanes,173,104,69,7,11,-4,13,1,12,77
431613,Valls,833,582,251,162,144,18,307,10,297,566
259062,"Valls d'Aguilar, les",6,10,-4,0,1,-1,1,3,-2,-7
252398,"Valls de Valira, les",34,37,-3,12,5,7,31,11,20,24
431628,Vandellòs i l'Hospitalet de l'Infant,237,161,76,76,55,21,79,9,70,167
259097,"Vansa i Fórnols, la",5,3,2,0,0,0,0,0,0,2
082975,Veciana,5,6,-1,0,0,0,0,0,0,-1
431634,"Vendrell, el",2680,1376,1304,262,250,12,546,14,532,1848
172109,Ventalló,52,45,7,5,0,5,21,0,21,33
252424,Verdú,45,79,-34,2,3,-1,25,1,24,-11
172116,Verges,38,33,5,4,3,1,5,2,3,9
431649,Vespella de Gaià,50,8,42,6,1,5,5,0,5,52
082981,Vic,1350,1383,-33,442,239,203,981,14,967,1137
172121,Vidrà,14,1,13,0,0,0,2,0,2,15
172137,Vidreres,541,252,289,34,42,-8,136,9,127,408
252430,Vielha e Mijaran,153,198,-45,156,149,7,187,14,173,135
431652,Vilabella,12,27,-15,2,3,-1,19,0,19,3
172142,Vilabertran,56,40,16,1,7,-6,4,0,4,14
172155,Vilablareix,97,64,33,3,6,-3,7,1,6,36
082994,Vilada,15,17,-2,0,0,0,0,0,0,-2
172174,Viladamat,23,18,5,2,0,2,9,0,9,16
172168,Viladasens,8,4,4,0,0,0,6,0,6,10
083015,Viladecans,2586,2536,50,371,499,-128,495,6,489,411
083008,Viladecavalls,379,398,-19,35,26,9,23,11,12,2
172180,Vilademuls,26,30,-4,6,2,4,16,0,16,16
172207,Viladrau,48,36,12,5,0,5,12,0,12,29
172214,Vilafant,277,151,126,16,21,-5,40,1,39,160
083054,Vilafranca del Penedès,1606,1349,257,293,271,22,826,43,783,1062
252445,Vilagrassa,23,12,11,2,7,-5,2,0,2,8
172235,Vilajuïga,37,38,-1,3,7,-4,24,0,24,19
431750,Vilalba dels Arcs,9,9,0,2,1,1,7,0,7,8
083067,Vilalba Sasserra,64,57,7,0,6,-6,6,4,2,3
252458,Vilaller,29,32,-3,13,17,-4,70,2,68,61
172240,Vilallonga de Ter,24,20,4,2,2,0,14,0,14,18
431665,Vilallonga del Camp,94,43,51,5,15,-10,22,3,19,60
172253,Vilamacolum,10,23,-13,0,0,0,6,0,6,-7
172266,Vilamalla,35,47,-12,6,3,3,11,0,11,2
172272,Vilamaniscle,3,3,0,0,0,0,8,0,8,8
252477,Vilamòs,19,8,11,1,1,0,6,0,6,17
172288,Vilanant,12,19,-7,0,2,-2,12,0,12,3
431671,Vilanova d'Escornalbou,20,22,-2,1,1,0,9,0,9,7
252483,Vilanova de Bellpuig,13,21,-8,8,6,2,16,0,16,10
252496,Vilanova de l'Aguda,0,2,-2,0,1,-1,0,0,0,-3
252542,Vilanova de la Barca,38,44,-6,10,18,-8,61,2,59,45
252509,Vilanova de Meià,21,22,-1,0,0,0,5,1,4,3
431687,Vilanova de Prades,8,14,-6,2,0,2,2,1,1,-3
083036,Vilanova de Sau,7,11,-4,0,0,0,0,1,-1,-5
252516,Vilanova de Segrià,41,28,13,7,7,0,22,0,22,35
083020,Vilanova del Camí,613,351,262,56,96,-40,86,2,84,306
089024,Vilanova del Vallès,430,140,290,6,12,-6,35,0,35,319
083073,Vilanova i la Geltrú,2492,2056,436,510,520,-10,1175,58,1117,1543
431690,Vilaplana,13,21,-8,1,0,1,18,0,18,11
431704,Vila-rodona,53,44,9,11,6,5,43,0,43,57
172305,Vila-sacra,42,34,8,2,1,1,5,0,5,14
252521,Vila-sana,30,21,9,1,5,-4,10,0,10,15
431711,Vila-seca,862,551,311,283,200,83,383,23,360,754
082140,Vilassar de Dalt,330,303,27,14,40,-26,42,0,42,43
082191,Vilassar de Mar,906,1062,-156,103,120,-17,275,26,249,76
172229,Vilaür,7,4,3,1,0,1,2,0,2,6
431726,Vilaverd,18,23,-5,4,2,2,19,0,19,16
431732,"Vilella Alta, la",1,6,-5,0,2,-2,0,0,0,-7
431747,"Vilella Baixa, la",7,6,1,1,0,1,0,0,0,2
172333,Vilobí d'Onyar,193,106,87,22,3,19,44,0,44,150
083041,Vilobí del Penedès,79,48,31,0,2,-2,9,1,8,37
172327,Vilopriu,5,13,-8,0,0,0,1,0,1,-7
252537,"Vilosell, el",1,27,-26,0,1,-1,6,0,6,-21
431763,Vimbodí i Poblet,35,40,-5,13,0,13,14,0,14,22
252555,Vinaixa,12,33,-21,5,4,1,8,0,8,-12
431779,Vinebre,11,18,-7,0,4,-4,16,0,16,5
431785,Vinyols i els Arcs,118,99,19,10,13,-3,34,1,33,49
083089,Viver i Serrateix,9,8,1,0,0,0,1,0,1,2
430521,Xerta,37,21,16,5,11,-6,18,1,17,27

