Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
431482,Tarragona,3278,3994,-716,1301,1370,-69,1817,923,894,109,
252173,Tàrrega,504,598,-94,93,138,-45,180,486,-306,-445,
252189,Tarrés,5,6,-1,0,0,0,0,1,-1,-2,
252192,Tarroja de Segarra,7,3,4,0,3,-3,0,0,0,1,
082750,Tavèrnoles,16,11,5,0,0,0,0,1,-1,4,
082802,Tavertet,3,7,-4,0,1,-1,0,0,0,-5,
082819,Teià,273,256,17,30,23,7,22,11,11,35,
252206,Térmens,63,68,-5,16,16,0,96,36,60,55,
171962,Terrades,13,8,5,0,4,-4,0,1,-1,0,
082798,Terrassa,5716,5118,598,1430,1420,10,2147,1824,323,931,
082824,Tiana,391,250,141,35,27,8,32,24,8,157,
252213,Tírvia,11,7,4,1,7,-6,0,0,0,-2,
252228,Tiurana,4,6,-2,0,0,0,0,0,0,-2,
431495,Tivenys,20,21,-1,2,3,-1,11,3,8,6,
431508,Tivissa,41,52,-11,9,10,-1,28,16,12,0,
082830,Tona,279,276,3,38,50,-12,57,76,-19,-28,
252234,Torà,40,47,-7,9,3,6,14,11,3,2,
082845,Tordera,1025,758,267,113,96,17,110,104,6,290,
082858,Torelló,317,390,-73,43,41,2,100,95,5,-66,
252249,"Torms, els",2,3,-1,0,0,0,0,0,0,-1,
252252,Tornabous,39,28,11,8,2,6,47,12,35,52,
252271,"Torre de Cabdella, la",27,35,-8,1,1,0,3,0,3,-5,
082861,"Torre de Claramunt, la",248,184,64,11,18,-7,11,9,2,59,
431515,"Torre de Fontaubella, la",11,15,-4,0,2,-2,0,0,0,-6,
431520,"Torre de l'Espanyol, la",21,33,-12,4,0,4,7,1,6,-2,
252265,Torrebesses,6,5,1,1,1,0,1,1,0,1,
431536,Torredembarra,719,693,26,144,161,-17,176,337,-161,-152,
252287,Torrefarrera,214,187,27,37,32,5,51,51,0,32,
259078,Torrefeta i Florejacs,16,30,-14,0,0,0,0,0,0,-14,
252304,Torregrossa,49,48,1,8,9,-1,27,4,23,23,
252311,Torrelameu,32,17,15,9,5,4,13,0,13,32,
082877,Torrelavit,53,49,4,3,0,3,6,16,-10,-3,
082883,Torrelles de Foix,138,162,-24,19,19,0,22,39,-17,-41,
082896,Torrelles de Llobregat,245,221,24,28,32,-4,25,24,1,21,
171978,Torrent,4,5,-1,0,0,0,2,0,2,1,
252326,Torres de Segre,72,84,-12,28,16,12,67,30,37,37,
252332,Torre-serona,17,9,8,2,1,1,0,0,0,9,
171984,Torroella de Fluvià,56,56,0,1,0,1,8,3,5,6,
171997,Torroella de Montgrí,426,350,76,95,85,10,248,263,-15,71,
431541,Torroja del Priorat,5,6,-1,0,0,0,4,1,3,2,
172001,Tortellà,43,18,25,1,1,0,14,1,13,38,
431554,Tortosa,700,805,-105,228,325,-97,530,372,158,-44,
172018,Toses,10,15,-5,0,0,0,0,0,0,-5,
172023,Tossa de Mar,150,162,-12,45,42,3,85,22,63,54,
252347,Tremp,223,199,24,287,404,-117,49,108,-59,-152,
172044,Ullà,58,104,-46,3,3,0,33,37,-4,-50,
082900,Ullastrell,113,55,58,5,4,1,1,2,-1,58,
172057,Ullastret,18,2,16,0,4,-4,2,1,1,13,
431567,Ulldecona,148,157,-9,164,159,5,162,166,-4,-8,
431573,Ulldemolins,16,21,-5,0,2,-2,1,1,0,-7,
172039,Ultramort,8,11,-3,0,0,0,0,0,0,-3,
172060,Urús,9,12,-3,1,0,1,1,0,1,-1,
082917,Vacarisses,320,302,18,22,26,-4,17,29,-12,2,
170144,"Vajol, la",4,14,-10,0,0,0,2,0,2,-8,
172076,"Vall d'en Bas, la",135,96,39,2,3,-1,3,2,1,39,
172082,"Vall de Bianya, la",64,51,13,4,6,-2,4,0,4,15,
250432,"Vall de Boí, la",38,67,-29,12,19,-7,11,0,11,-25,
259010,Vall de Cardós,11,9,2,3,1,2,2,1,1,5,
082922,Vallbona d'Anoia,51,61,-10,6,7,-1,7,12,-5,-16,
252385,Vallbona de les Monges,5,12,-7,0,0,0,2,3,-1,-8,
082938,Vallcebre,17,11,6,1,1,0,0,0,0,6,
431589,Vallclara,5,6,-1,0,0,0,0,0,0,-1,
252402,Vallfogona de Balaguer,89,91,-2,6,6,0,12,17,-5,-7,
171707,Vallfogona de Ripollès,8,8,0,0,0,0,0,0,0,0,
431592,Vallfogona de Riucorb,19,12,7,0,1,-1,1,0,1,7,
082943,Vallgorguina,188,172,16,10,12,-2,10,6,4,18,
082956,Vallirana,617,544,73,96,107,-11,84,49,35,97,
172095,Vall-llobrega,53,41,12,1,1,0,4,0,4,16,
431606,Vallmoll,104,72,32,5,12,-7,4,3,1,26,
082969,Vallromanes,130,72,58,10,2,8,9,4,5,71,
431613,Valls,751,732,19,154,183,-29,256,179,77,67,
259062,"Valls d'Aguilar, les",10,13,-3,1,0,1,2,1,1,-1,
252398,"Valls de Valira, les",57,34,23,7,14,-7,23,23,0,16,
431628,Vandellòs i l'Hospitalet de l'Infant,273,230,43,73,39,34,88,126,-38,39,
259097,"Vansa i Fórnols, la",9,14,-5,0,2,-2,1,2,-1,-8,
082975,Veciana,2,7,-5,0,0,0,0,0,0,-5,
431634,"Vendrell, el",1811,1847,-36,294,344,-50,317,155,162,76,
172109,Ventalló,55,47,8,6,7,-1,10,0,10,17,
252424,Verdú,30,33,-3,8,2,6,8,0,8,11,
172116,Verges,33,70,-37,9,4,5,13,1,12,-20,
431649,Vespella de Gaià,21,43,-22,3,9,-6,3,0,3,-25,
082981,Vic,1538,1295,243,317,283,34,677,729,-52,225,
172121,Vidrà,5,8,-3,0,0,0,0,0,0,-3,
172137,Vidreres,406,440,-34,36,56,-20,87,7,80,26,
252430,Vielha e Mijaran,166,203,-37,138,177,-39,68,168,-100,-176,
431652,Vilabella,22,20,2,2,5,-3,5,3,2,1,
172142,Vilabertran,49,34,15,4,4,0,2,6,-4,11,
172155,Vilablareix,104,81,23,9,9,0,3,5,-2,21,
082994,Vilada,13,31,-18,0,0,0,0,0,0,-18,
172174,Viladamat,17,24,-7,0,1,-1,3,4,-1,-9,
172168,Viladasens,11,10,1,0,0,0,2,7,-5,-4,
083015,Viladecans,1985,1892,93,412,450,-38,385,414,-29,26,
083008,Viladecavalls,319,300,19,30,29,1,13,25,-12,8,
172180,Vilademuls,43,40,3,6,5,1,4,1,3,7,
172207,Viladrau,34,50,-16,6,4,2,1,5,-4,-18,
172214,Vilafant,297,246,51,19,26,-7,27,8,19,63,
083054,Vilafranca del Penedès,1465,1434,31,230,236,-6,378,445,-67,-42,
252445,Vilagrassa,58,36,22,2,1,1,6,2,4,27,
172235,Vilajuïga,58,58,0,2,0,2,12,8,4,6,
431750,Vilalba dels Arcs,16,5,11,4,0,4,1,0,1,16,
083067,Vilalba Sasserra,83,53,30,1,2,-1,6,4,2,31,
252458,Vilaller,13,12,1,10,13,-3,5,24,-19,-21,
172240,Vilallonga de Ter,18,22,-4,0,0,0,0,0,0,-4,
431665,Vilallonga del Camp,114,138,-24,16,11,5,10,3,7,-12,
172253,Vilamacolum,18,28,-10,2,2,0,6,14,-8,-18,
172266,Vilamalla,62,69,-7,7,1,6,2,8,-6,-7,
172272,Vilamaniscle,10,11,-1,0,0,0,2,0,2,1,
252477,Vilamòs,16,24,-8,6,10,-4,4,0,4,-8,
172288,Vilanant,29,21,8,1,4,-3,0,12,-12,-7,
431671,Vilanova d'Escornalbou,42,40,2,2,1,1,4,6,-2,1,
252483,Vilanova de Bellpuig,41,29,12,5,1,4,10,10,0,16,
252496,Vilanova de l'Aguda,4,2,2,0,0,0,2,0,2,4,
252542,Vilanova de la Barca,46,63,-17,2,17,-15,19,4,15,-17,
252509,Vilanova de Meià,10,9,1,2,2,0,5,2,3,4,
431687,Vilanova de Prades,2,3,-1,0,3,-3,0,1,-1,-5,
083036,Vilanova de Sau,14,27,-13,5,0,5,0,1,-1,-9,
252516,Vilanova de Segrià,50,21,29,6,5,1,7,11,-4,26,
083020,Vilanova del Camí,421,493,-72,74,55,19,68,98,-30,-83,
089024,Vilanova del Vallès,271,227,44,16,20,-4,13,12,1,41,
083073,Vilanova i la Geltrú,2005,2172,-167,399,467,-68,529,514,15,-220,
431690,Vilaplana,23,25,-2,0,1,-1,2,1,1,-2,
431704,Vila-rodona,65,70,-5,5,7,-2,7,4,3,-4,
172305,Vila-sacra,41,33,8,2,5,-3,5,0,5,10,
252521,Vila-sana,26,20,6,0,1,-1,3,6,-3,2,
431711,Vila-seca,1087,980,107,267,307,-40,319,325,-6,61,
082140,Vilassar de Dalt,369,291,78,20,23,-3,47,61,-14,61,
082191,Vilassar de Mar,744,675,69,94,97,-3,159,149,10,76,
172229,Vilaür,4,13,-9,1,0,1,2,2,0,-8,
431726,Vilaverd,29,39,-10,2,4,-2,6,9,-3,-15,
431732,"Vilella Alta, la",3,1,2,0,1,-1,1,0,1,2,
431747,"Vilella Baixa, la",16,3,13,0,0,0,1,1,0,13,
172333,Vilobí d'Onyar,141,121,20,13,15,-2,25,42,-17,1,
083041,Vilobí del Penedès,36,37,-1,10,3,7,6,6,0,6,
172327,Vilopriu,21,10,11,0,1,-1,1,2,-1,9,
252537,"Vilosell, el",6,9,-3,0,0,0,2,0,2,-1,
431763,Vimbodí i Poblet,26,33,-7,1,2,-1,1,2,-1,-9,
252555,Vinaixa,20,20,0,0,2,-2,2,2,0,-2,
431779,Vinebre,47,23,24,4,2,2,2,0,2,28,
431785,Vinyols i els Arcs,123,125,-2,15,7,8,15,2,13,19,
083089,Viver i Serrateix,5,1,4,0,0,0,0,0,0,4,
430521,Xerta,31,26,5,3,2,1,8,24,-16,-10,

