Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
431508,Tivissa,53,48,5,10,1,9,13,6,7,21
082830,Tona,274,301,-27,20,46,-26,34,63,-29,-82
252234,Torà,27,62,-35,7,6,1,3,6,-3,-37
082845,Tordera,882,827,55,119,138,-19,110,156,-46,-10
082858,Torelló,383,358,25,53,58,-5,65,96,-31,-11
252249,"Torms, els",0,0,0,0,0,0,0,0,0,0
252252,Tornabous,14,24,-10,6,3,3,7,26,-19,-26
252271,"Torre de Cabdella, la",40,28,12,3,1,2,2,2,0,14
082861,"Torre de Claramunt, la",181,199,-18,13,9,4,8,5,3,-11
431515,"Torre de Fontaubella, la",10,8,2,2,1,1,0,4,-4,-1
431520,"Torre de l'Espanyol, la",14,24,-10,3,1,2,9,9,0,-8
252265,Torrebesses,6,12,-6,1,0,1,0,1,-1,-6
431536,Torredembarra,836,671,165,128,120,8,111,178,-67,106
252287,Torrefarrera,254,167,87,46,40,6,34,47,-13,80
259078,Torrefeta i Florejacs,14,23,-9,3,0,3,1,0,1,-5
252304,Torregrossa,40,45,-5,15,10,5,17,8,9,9
252311,Torrelameu,24,39,-15,5,3,2,5,0,5,-8
082877,Torrelavit,60,65,-5,2,1,1,4,7,-3,-7
082883,Torrelles de Foix,179,183,-4,6,28,-22,17,15,2,-24
082896,Torrelles de Llobregat,278,206,72,32,31,1,25,43,-18,55
171978,Torrent,3,14,-11,1,1,0,0,0,0,-11
252326,Torres de Segre,69,59,10,44,31,13,128,88,40,63
252332,Torre-serona,21,10,11,5,1,4,4,1,3,18
171984,Torroella de Fluvià,42,51,-9,5,7,-2,16,18,-2,-13
171997,Torroella de Montgrí,377,386,-9,77,64,13,205,299,-94,-90
431541,Torroja del Priorat,0,11,-11,0,0,0,3,0,3,-8
172001,Tortellà,24,20,4,3,0,3,1,0,1,8
431554,Tortosa,680,818,-138,248,253,-5,457,374,83,-60
172018,Toses,14,9,5,0,0,0,0,2,-2,3
172023,Tossa de Mar,144,210,-66,53,35,18,54,15,39,-9
252347,Tremp,192,200,-8,172,103,69,32,236,-204,-143
172044,Ullà,97,81,16,3,9,-6,27,37,-10,0
082900,Ullastrell,77,69,8,14,13,1,1,1,0,9
172057,Ullastret,16,15,1,3,0,3,1,2,-1,3
431567,Ulldecona,107,136,-29,55,82,-27,56,88,-32,-88
431573,Ulldemolins,11,17,-6,0,1,-1,1,4,-3,-10
172039,Ultramort,13,14,-1,0,0,0,1,0,1,0
172060,Urús,19,14,5,0,1,-1,2,0,2,6
082917,Vacarisses,307,339,-32,19,41,-22,18,12,6,-48
170144,"Vajol, la",4,2,2,0,0,0,1,12,-11,-9
172076,"Vall d'en Bas, la",97,103,-6,5,11,-6,5,5,0,-12
172082,"Vall de Bianya, la",84,78,6,3,2,1,0,4,-4,3
250432,"Vall de Boí, la",28,57,-29,10,11,-1,7,10,-3,-33
259010,Vall de Cardós,8,13,-5,3,2,1,2,4,-2,-6
082922,Vallbona d'Anoia,44,43,1,2,6,-4,2,2,0,-3
252385,Vallbona de les Monges,6,3,3,0,0,0,0,1,-1,2
082938,Vallcebre,17,18,-1,0,4,-4,0,0,0,-5
431589,Vallclara,10,8,2,0,0,0,0,0,0,2
252402,Vallfogona de Balaguer,80,69,11,3,1,2,10,14,-4,9
171707,Vallfogona de Ripollès,4,8,-4,0,1,-1,0,1,-1,-6
431592,Vallfogona de Riucorb,3,9,-6,0,1,-1,1,6,-5,-12
082943,Vallgorguina,138,191,-53,10,14,-4,10,10,0,-57
082956,Vallirana,639,629,10,100,77,23,68,91,-23,10
172095,Vall-llobrega,42,48,-6,1,2,-1,4,0,4,-3
431606,Vallmoll,119,120,-1,12,9,3,6,6,0,2
082969,Vallromanes,131,145,-14,12,14,-2,8,8,0,-16
431613,Valls,760,678,82,136,174,-38,145,153,-8,36
259062,"Valls d'Aguilar, les",4,18,-14,1,0,1,1,1,0,-13
252398,"Valls de Valira, les",39,55,-16,14,5,9,19,42,-23,-30
431628,Vandellòs i l'Hospitalet de l'Infant,336,224,112,62,67,-5,66,112,-46,61
259097,"Vansa i Fórnols, la",17,8,9,3,1,2,1,0,1,12
082975,Veciana,3,4,-1,0,0,0,0,1,-1,-2
431634,"Vendrell, el",1852,1784,68,283,347,-64,241,388,-147,-143
172109,Ventalló,66,67,-1,4,1,3,8,0,8,10
252424,Verdú,30,56,-26,4,7,-3,5,1,4,-25
172116,Verges,40,50,-10,3,1,2,4,8,-4,-12
431649,Vespella de Gaià,26,24,2,5,5,0,5,0,5,7
082981,Vic,1432,1274,158,271,266,5,660,553,107,270
172121,Vidrà,12,6,6,0,0,0,0,1,-1,5
172137,Vidreres,436,422,14,51,36,15,52,43,9,38
252430,Vielha e Mijaran,202,160,42,144,151,-7,58,159,-101,-66
431652,Vilabella,9,17,-8,7,3,4,2,2,0,-4
172142,Vilabertran,53,48,5,2,1,1,2,1,1,7
172155,Vilablareix,104,80,24,6,6,0,3,7,-4,20
082994,Vilada,10,14,-4,0,0,0,0,0,0,-4
172174,Viladamat,8,23,-15,3,2,1,4,6,-2,-16
172168,Viladasens,10,9,1,0,0,0,1,6,-5,-4
083015,Viladecans,1884,1947,-63,389,418,-29,305,501,-196,-288
083008,Viladecavalls,280,301,-21,38,26,12,15,15,0,-9
172180,Vilademuls,54,55,-1,3,2,1,3,2,1,1
172207,Viladrau,20,35,-15,5,4,1,0,1,-1,-15
172214,Vilafant,238,264,-26,24,15,9,13,12,1,-16
083054,Vilafranca del Penedès,1552,1169,383,183,225,-42,305,352,-47,294
252445,Vilagrassa,30,32,-2,6,1,5,1,2,-1,2
172235,Vilajuïga,81,89,-8,10,7,3,6,5,1,-4
431750,Vilalba dels Arcs,5,10,-5,0,2,-2,2,4,-2,-9
083067,Vilalba Sasserra,67,50,17,2,0,2,0,2,-2,17
252458,Vilaller,10,12,-2,9,8,1,4,26,-22,-23
172240,Vilallonga de Ter,11,25,-14,2,1,1,0,1,-1,-14
431665,Vilallonga del Camp,139,148,-9,10,21,-11,9,14,-5,-25
172253,Vilamacolum,22,18,4,2,0,2,2,3,-1,5
172266,Vilamalla,65,51,14,1,3,-2,0,7,-7,5
172272,Vilamaniscle,16,8,8,0,0,0,1,1,0,8
252477,Vilamòs,4,8,-4,5,6,-1,0,2,-2,-7
172288,Vilanant,33,17,16,0,0,0,1,4,-3,13
431671,Vilanova d'Escornalbou,18,37,-19,3,0,3,3,8,-5,-21
252483,Vilanova de Bellpuig,54,25,29,5,5,0,4,8,-4,25
252496,Vilanova de l'Aguda,2,8,-6,0,0,0,0,0,0,-6
252542,Vilanova de la Barca,33,50,-17,11,12,-1,8,11,-3,-21
252509,Vilanova de Meià,15,4,11,0,0,0,1,2,-1,10
431687,Vilanova de Prades,4,7,-3,0,2,-2,0,0,0,-5
083036,Vilanova de Sau,9,30,-21,0,0,0,4,0,4,-17
252516,Vilanova de Segrià,60,42,18,16,8,8,10,6,4,30
083020,Vilanova del Camí,448,514,-66,64,64,0,36,44,-8,-74
089024,Vilanova del Vallès,331,246,85,25,19,6,8,17,-9,82
083073,Vilanova i la Geltrú,2106,1886,220,390,400,-10,405,833,-428,-218
431690,Vilaplana,17,8,9,0,1,-1,3,7,-4,4
431704,Vila-rodona,44,55,-11,5,2,3,15,2,13,5
172305,Vila-sacra,59,46,13,5,1,4,3,3,0,17
252521,Vila-sana,23,34,-11,4,4,0,6,7,-1,-12
431711,Vila-seca,965,867,98,270,225,45,207,216,-9,134
082140,Vilassar de Dalt,357,360,-3,31,36,-5,33,27,6,-2
082191,Vilassar de Mar,893,736,157,90,118,-28,112,127,-15,114
172229,Vilaür,11,8,3,1,0,1,0,0,0,4
431726,Vilaverd,26,35,-9,0,2,-2,0,4,-4,-15
431732,"Vilella Alta, la",1,4,-3,0,0,0,1,0,1,-2
431747,"Vilella Baixa, la",2,13,-11,2,0,2,0,0,0,-9
172333,Vilobí d'Onyar,104,128,-24,38,10,28,18,9,9,13
083041,Vilobí del Penedès,36,55,-19,0,2,-2,8,4,4,-17
172327,Vilopriu,15,10,5,3,0,3,0,0,0,8
252537,"Vilosell, el",11,8,3,0,3,-3,1,1,0,0
431763,Vimbodí i Poblet,33,25,8,1,3,-2,3,8,-5,1
252555,Vinaixa,10,20,-10,6,1,5,5,9,-4,-9
431779,Vinebre,8,33,-25,0,3,-3,6,0,6,-22
431785,Vinyols i els Arcs,117,115,2,20,11,9,8,109,-101,-90
083089,Viver i Serrateix,4,7,-3,0,0,0,0,0,0,-3
430521,Xerta,30,33,-3,5,6,-1,1,8,-7,-11

