Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
259078,Torrefeta i Florejacs,22,14,8,3,2,1,1,0,1,10
252304,Torregrossa,51,60,-9,4,6,-2,33,8,25,14
252311,Torrelameu,20,13,7,11,3,8,13,1,12,27
082877,Torrelavit,46,70,-24,5,5,0,8,4,4,-20
082883,Torrelles de Foix,144,139,5,18,5,13,36,12,24,42
082896,Torrelles de Llobregat,253,252,1,20,24,-4,30,34,-4,-7
171978,Torrent,6,8,-2,1,0,1,0,0,0,-1
252326,Torres de Segre,34,76,-42,34,22,12,162,152,10,-20
252332,Torre-serona,14,23,-9,3,2,1,1,0,1,-7
171984,Torroella de Fluvià,33,60,-27,5,2,3,12,0,12,-12
171997,Torroella de Montgrí,328,406,-78,66,73,-7,254,156,98,13
431541,Torroja del Priorat,2,4,-2,0,0,0,0,1,-1,-3
172001,Tortellà,25,29,-4,8,0,8,8,3,5,9
431554,Tortosa,701,749,-48,239,268,-29,445,527,-82,-159
172018,Toses,5,3,2,0,0,0,1,0,1,3
172023,Tossa de Mar,148,132,16,54,38,16,112,379,-267,-235
252347,Tremp,148,220,-72,68,88,-20,95,33,62,-30
172044,Ullà,111,73,38,9,5,4,40,23,17,59
082900,Ullastrell,111,94,17,9,2,7,2,5,-3,21
172057,Ullastret,17,12,5,0,0,0,3,0,3,8
431567,Ulldecona,111,128,-17,135,123,12,87,104,-17,-22
431573,Ulldemolins,10,9,1,1,3,-2,1,1,0,-1
172039,Ultramort,13,8,5,2,0,2,0,0,0,7
172060,Urús,7,14,-7,1,0,1,2,3,-1,-7
082917,Vacarisses,385,257,128,20,27,-7,31,21,10,131
170144,"Vajol, la",10,8,2,1,0,1,0,0,0,3
172076,"Vall d'en Bas, la",116,89,27,4,5,-1,14,11,3,29
172082,"Vall de Bianya, la",52,40,12,0,6,-6,5,2,3,9
250432,"Vall de Boí, la",34,49,-15,22,15,7,10,9,1,-7
259010,Vall de Cardós,12,12,0,2,1,1,4,0,4,5
082922,Vallbona d'Anoia,56,60,-4,5,2,3,13,13,0,-1
252385,Vallbona de les Monges,2,15,-13,0,2,-2,0,1,-1,-16
082938,Vallcebre,8,7,1,1,0,1,2,1,1,3
431589,Vallclara,4,8,-4,0,0,0,1,2,-1,-5
252402,Vallfogona de Balaguer,59,75,-16,7,6,1,14,2,12,-3
171707,Vallfogona de Ripollès,12,7,5,0,0,0,0,0,0,5
431592,Vallfogona de Riucorb,3,3,0,0,1,-1,0,3,-3,-4
082943,Vallgorguina,178,170,8,16,13,3,18,11,7,18
082956,Vallirana,619,563,56,82,66,16,122,80,42,114
172095,Vall-llobrega,53,58,-5,2,1,1,12,1,11,7
431606,Vallmoll,118,71,47,5,1,4,7,7,0,51
082969,Vallromanes,106,128,-22,9,18,-9,33,12,21,-10
431613,Valls,580,755,-175,133,117,16,209,112,97,-62
259062,"Valls d'Aguilar, les",5,14,-9,0,0,0,2,4,-2,-11
252398,"Valls de Valira, les",58,60,-2,11,3,8,28,11,17,23
431628,Vandellòs i l'Hospitalet de l'Infant,263,161,102,57,55,2,81,39,42,146
259097,"Vansa i Fórnols, la",5,5,0,0,0,0,0,18,-18,-18
082975,Veciana,1,8,-7,1,3,-2,1,0,1,-8
431634,"Vendrell, el",1689,1627,62,272,331,-59,408,279,129,132
172109,Ventalló,31,31,0,1,2,-1,4,0,4,3
252424,Verdú,36,20,16,1,3,-2,11,14,-3,11
172116,Verges,60,46,14,1,1,0,9,2,7,21
431649,Vespella de Gaià,27,23,4,3,1,2,0,0,0,6
082981,Vic,1477,1371,106,403,249,154,1182,635,547,807
172121,Vidrà,5,4,1,0,0,0,0,0,0,1
172137,Vidreres,347,326,21,68,57,11,81,66,15,47
252430,Vielha e Mijaran,200,202,-2,168,122,46,90,94,-4,40
431652,Vilabella,20,22,-2,1,0,1,4,4,0,-1
172142,Vilabertran,49,48,1,2,0,2,3,11,-8,-5
172155,Vilablareix,110,73,37,6,9,-3,6,8,-2,32
082994,Vilada,19,24,-5,0,0,0,1,0,1,-4
172174,Viladamat,19,18,1,1,0,1,7,4,3,5
172168,Viladasens,13,21,-8,0,0,0,1,0,1,-7
083015,Viladecans,1863,1907,-44,406,391,15,501,345,156,127
083008,Viladecavalls,342,316,26,28,20,8,31,17,14,48
172180,Vilademuls,33,51,-18,5,2,3,6,3,3,-12
172207,Viladrau,42,33,9,7,9,-2,7,3,4,11
172214,Vilafant,238,236,2,13,12,1,26,63,-37,-34
083054,Vilafranca del Penedès,1238,1170,68,198,190,8,391,410,-19,57
252445,Vilagrassa,42,32,10,5,1,4,6,3,3,17
172235,Vilajuïga,53,65,-12,7,9,-2,6,1,5,-9
431750,Vilalba dels Arcs,9,13,-4,4,2,2,2,0,2,0
083067,Vilalba Sasserra,75,63,12,3,1,2,4,2,2,16
252458,Vilaller,9,10,-1,3,3,0,9,3,6,5
172240,Vilallonga de Ter,13,12,1,2,0,2,9,9,0,3
431665,Vilallonga del Camp,117,85,32,17,11,6,21,1,20,58
172253,Vilamacolum,24,20,4,9,2,7,2,8,-6,5
172266,Vilamalla,59,39,20,4,0,4,3,2,1,25
172272,Vilamaniscle,21,22,-1,1,1,0,4,4,0,-1
252477,Vilamòs,12,14,-2,18,13,5,1,1,0,3
172288,Vilanant,25,27,-2,1,2,-1,3,4,-1,-4
431671,Vilanova d'Escornalbou,17,24,-7,1,3,-2,0,11,-11,-20
252483,Vilanova de Bellpuig,47,40,7,2,7,-5,13,8,5,7
252496,Vilanova de l'Aguda,5,8,-3,0,0,0,0,0,0,-3
252542,Vilanova de la Barca,22,25,-3,12,4,8,21,4,17,22
252509,Vilanova de Meià,4,11,-7,1,1,0,3,3,0,-7
431687,Vilanova de Prades,12,11,1,0,0,0,2,0,2,3
083036,Vilanova de Sau,21,18,3,1,1,0,1,0,1,4
252516,Vilanova de Segrià,49,43,6,8,13,-5,9,4,5,6
083020,Vilanova del Camí,407,492,-85,78,46,32,62,72,-10,-63
089024,Vilanova del Vallès,290,239,51,15,27,-12,23,5,18,57
083073,Vilanova i la Geltrú,2021,1848,173,382,437,-55,597,505,92,210
431690,Vilaplana,17,23,-6,1,0,1,1,6,-5,-10
431704,Vila-rodona,59,63,-4,3,2,1,16,5,11,8
172305,Vila-sacra,37,51,-14,9,4,5,8,0,8,-1
252521,Vila-sana,24,24,0,5,1,4,1,11,-10,-6
431711,Vila-seca,753,820,-67,212,228,-16,233,172,61,-22
082140,Vilassar de Dalt,353,268,85,23,36,-13,48,40,8,80
082191,Vilassar de Mar,742,707,35,74,115,-41,130,123,7,1
172229,Vilaür,10,21,-11,0,0,0,2,0,2,-9
431726,Vilaverd,10,12,-2,3,1,2,1,4,-3,-3
431732,"Vilella Alta, la",4,7,-3,1,0,1,0,0,0,-2
431747,"Vilella Baixa, la",6,5,1,2,0,2,4,0,4,7
172333,Vilobí d'Onyar,118,143,-25,10,17,-7,44,22,22,-10
083041,Vilobí del Penedès,42,47,-5,0,2,-2,2,7,-5,-12
172327,Vilopriu,5,12,-7,2,0,2,6,1,5,0
252537,"Vilosell, el",9,14,-5,2,1,1,0,0,0,-4
431763,Vimbodí i Poblet,14,32,-18,0,2,-2,5,5,0,-20
252555,Vinaixa,8,23,-15,2,3,-1,6,3,3,-13
431779,Vinebre,14,17,-3,4,2,2,2,0,2,1
431785,Vinyols i els Arcs,103,97,6,9,5,4,11,4,7,17
083089,Viver i Serrateix,11,2,9,0,0,0,1,0,1,10
430521,Xerta,31,32,-1,4,4,0,13,7,6,5

