Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
082845,Tordera,1004,862,142,117,107,10,93,123,-30,122
082858,Torelló,411,305,106,48,46,2,58,152,-94,14
252249,"Torms, els",0,7,-7,0,0,0,0,0,0,-7
252252,Tornabous,37,25,12,3,2,1,5,4,1,14
252271,"Torre de Cabdella, la",28,26,2,2,3,-1,6,1,5,6
082861,"Torre de Claramunt, la",191,194,-3,17,28,-11,5,19,-14,-28
431515,"Torre de Fontaubella, la",5,7,-2,0,0,0,0,1,-1,-3
431520,"Torre de l'Espanyol, la",24,21,3,8,4,4,6,4,2,9
252265,Torrebesses,10,7,3,0,1,-1,0,0,0,2
431536,Torredembarra,859,652,207,155,130,25,134,286,-152,80
252287,Torrefarrera,207,178,29,36,41,-5,39,19,20,44
259078,Torrefeta i Florejacs,18,25,-7,2,0,2,3,0,3,-2
252304,Torregrossa,74,63,11,9,11,-2,14,27,-13,-4
252311,Torrelameu,19,20,-1,7,3,4,13,2,11,14
082877,Torrelavit,67,57,10,2,6,-4,9,27,-18,-12
082883,Torrelles de Foix,138,188,-50,14,22,-8,21,2,19,-39
082896,Torrelles de Llobregat,268,244,24,37,41,-4,20,29,-9,11
171978,Torrent,3,12,-9,1,1,0,1,0,1,-8
252326,Torres de Segre,61,46,15,25,9,16,86,30,56,87
252332,Torre-serona,35,19,16,8,1,7,0,2,-2,21
171984,Torroella de Fluvià,41,28,13,0,0,0,6,0,6,19
171997,Torroella de Montgrí,354,362,-8,60,73,-13,212,224,-12,-33
431541,Torroja del Priorat,8,13,-5,0,2,-2,1,0,1,-6
172001,Tortellà,17,38,-21,0,2,-2,7,1,6,-17
431554,Tortosa,703,817,-114,244,293,-49,411,980,-569,-732
172018,Toses,1,7,-6,1,1,0,1,0,1,-5
172023,Tossa de Mar,144,202,-58,39,41,-2,70,21,49,-11
252347,Tremp,203,180,23,89,321,-232,32,18,14,-195
172044,Ullà,94,95,-1,6,13,-7,42,20,22,14
082900,Ullastrell,94,57,37,6,3,3,2,0,2,42
172057,Ullastret,16,11,5,0,2,-2,0,0,0,3
431567,Ulldecona,129,151,-22,90,155,-65,74,89,-15,-102
431573,Ulldemolins,15,17,-2,7,2,5,1,1,0,3
172039,Ultramort,14,12,2,4,2,2,0,0,0,4
172060,Urús,5,21,-16,1,0,1,0,3,-3,-18
082917,Vacarisses,318,339,-21,39,35,4,27,34,-7,-24
170144,"Vajol, la",9,8,1,0,0,0,0,1,-1,0
172076,"Vall d'en Bas, la",114,88,26,6,2,4,4,3,1,31
172082,"Vall de Bianya, la",56,75,-19,2,3,-1,1,2,-1,-21
250432,"Vall de Boí, la",22,36,-14,16,26,-10,4,15,-11,-35
259010,Vall de Cardós,11,13,-2,0,1,-1,3,4,-1,-4
082922,Vallbona d'Anoia,42,40,2,6,4,2,6,2,4,8
252385,Vallbona de les Monges,20,9,11,0,0,0,1,0,1,12
082938,Vallcebre,7,17,-10,0,0,0,0,0,0,-10
431589,Vallclara,3,12,-9,0,0,0,0,0,0,-9
252402,Vallfogona de Balaguer,75,56,19,8,10,-2,4,10,-6,11
171707,Vallfogona de Ripollès,12,6,6,0,0,0,0,0,0,6
431592,Vallfogona de Riucorb,3,2,1,0,2,-2,1,1,0,-1
082943,Vallgorguina,168,120,48,9,4,5,22,9,13,66
082956,Vallirana,626,558,68,67,90,-23,73,59,14,59
172095,Vall-llobrega,47,36,11,1,1,0,2,9,-7,4
431606,Vallmoll,65,71,-6,14,5,9,3,12,-9,-6
082969,Vallromanes,154,93,61,7,15,-8,10,8,2,55
431613,Valls,658,693,-35,124,156,-32,167,170,-3,-70
259062,"Valls d'Aguilar, les",28,8,20,1,1,0,2,1,1,21
252398,"Valls de Valira, les",47,42,5,6,4,2,25,7,18,25
431628,Vandellòs i l'Hospitalet de l'Infant,285,239,46,63,52,11,68,107,-39,18
259097,"Vansa i Fórnols, la",9,10,-1,4,0,4,1,0,1,4
082975,Veciana,12,3,9,1,0,1,0,0,0,10
431634,"Vendrell, el",1760,1750,10,323,365,-42,197,178,19,-13
172109,Ventalló,60,41,19,3,6,-3,8,4,4,20
252424,Verdú,42,34,8,1,8,-7,0,2,-2,-1
172116,Verges,47,39,8,3,3,0,11,2,9,17
431649,Vespella de Gaià,30,24,6,7,2,5,0,0,0,11
082981,Vic,1465,1219,246,340,280,60,686,584,102,408
172121,Vidrà,6,1,5,1,0,1,0,0,0,6
172137,Vidreres,413,385,28,43,49,-6,44,19,25,47
252430,Vielha e Mijaran,215,197,18,165,154,11,64,109,-45,-16
431652,Vilabella,18,24,-6,0,5,-5,0,8,-8,-19
172142,Vilabertran,33,30,3,1,4,-3,7,5,2,2
172155,Vilablareix,119,73,46,4,5,-1,7,2,5,50
082994,Vilada,6,22,-16,0,1,-1,0,0,0,-17
172174,Viladamat,33,25,8,0,1,-1,0,0,0,7
172168,Viladasens,13,3,10,0,2,-2,3,1,2,10
083015,Viladecans,2107,1962,145,383,374,9,347,524,-177,-23
083008,Viladecavalls,307,312,-5,14,41,-27,19,18,1,-31
172180,Vilademuls,52,28,24,4,1,3,7,6,1,28
172207,Viladrau,30,49,-19,4,4,0,0,11,-11,-30
172214,Vilafant,289,269,20,14,17,-3,24,6,18,35
083054,Vilafranca del Penedès,1431,1104,327,235,220,15,280,828,-548,-206
252445,Vilagrassa,53,32,21,0,1,-1,2,1,1,21
172235,Vilajuïga,88,54,34,8,2,6,11,4,7,47
431750,Vilalba dels Arcs,3,7,-4,2,0,2,0,0,0,-2
083067,Vilalba Sasserra,46,72,-26,2,4,-2,5,1,4,-24
252458,Vilaller,10,22,-12,11,6,5,1,26,-25,-32
172240,Vilallonga de Ter,19,28,-9,0,3,-3,1,0,1,-11
431665,Vilallonga del Camp,176,155,21,14,27,-13,8,7,1,9
172253,Vilamacolum,18,13,5,5,0,5,3,2,1,11
172266,Vilamalla,64,70,-6,1,1,0,4,3,1,-5
172272,Vilamaniscle,12,7,5,3,0,3,0,1,-1,7
252477,Vilamòs,18,17,1,1,1,0,0,2,-2,-1
172288,Vilanant,34,25,9,2,0,2,1,3,-2,9
431671,Vilanova d'Escornalbou,19,21,-2,0,1,-1,5,7,-2,-5
252483,Vilanova de Bellpuig,24,38,-14,1,5,-4,0,2,-2,-20
252496,Vilanova de l'Aguda,4,9,-5,0,0,0,1,1,0,-5
252542,Vilanova de la Barca,38,59,-21,1,5,-4,19,6,13,-12
252509,Vilanova de Meià,13,10,3,0,1,-1,0,3,-3,-1
431687,Vilanova de Prades,10,5,5,0,1,-1,0,2,-2,2
083036,Vilanova de Sau,10,4,6,0,1,-1,0,2,-2,3
252516,Vilanova de Segrià,76,60,16,6,6,0,8,16,-8,8
083020,Vilanova del Camí,447,465,-18,62,61,1,23,98,-75,-92
089024,Vilanova del Vallès,236,184,52,36,26,10,16,20,-4,58
083073,Vilanova i la Geltrú,2028,1895,133,428,439,-11,424,742,-318,-196
431690,Vilaplana,13,15,-2,4,0,4,1,1,0,2
431704,Vila-rodona,49,60,-11,2,7,-5,5,4,1,-15
172305,Vila-sacra,43,49,-6,6,12,-6,2,6,-4,-16
252521,Vila-sana,27,19,8,1,1,0,4,2,2,10
431711,Vila-seca,1046,977,69,248,293,-45,230,165,65,89
082140,Vilassar de Dalt,371,323,48,28,35,-7,29,44,-15,26
082191,Vilassar de Mar,893,735,158,116,114,2,89,126,-37,123
172229,Vilaür,12,4,8,1,2,-1,0,0,0,7
431726,Vilaverd,46,27,19,2,1,1,0,3,-3,17
431732,"Vilella Alta, la",2,9,-7,0,0,0,0,0,0,-7
431747,"Vilella Baixa, la",8,10,-2,0,0,0,0,5,-5,-7
172333,Vilobí d'Onyar,133,109,24,24,17,7,23,27,-4,27
083041,Vilobí del Penedès,32,36,-4,3,0,3,7,12,-5,-6
172327,Vilopriu,14,27,-13,1,0,1,0,0,0,-12
252537,"Vilosell, el",11,8,3,0,1,-1,0,0,0,2
431763,Vimbodí i Poblet,13,31,-18,0,2,-2,0,6,-6,-26
252555,Vinaixa,9,18,-9,0,0,0,3,0,3,-6
431779,Vinebre,28,36,-8,7,5,2,2,10,-8,-14
431785,Vinyols i els Arcs,123,130,-7,16,7,9,6,2,4,6
083089,Viver i Serrateix,3,6,-3,0,0,0,0,0,0,-3
430521,Xerta,23,26,-3,4,7,-3,5,6,-1,-7

