Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
082798,Terrassa,5742,5432,310,1313,1301,12,4184,1424,2760,3082,
082824,Tiana,386,324,62,21,35,-14,79,16,63,111,
252213,Tírvia,11,5,6,0,1,-1,0,0,0,5,
252228,Tiurana,8,2,6,0,1,-1,0,0,0,5,
431495,Tivenys,23,36,-13,4,1,3,15,4,11,1,
431508,Tivissa,44,42,2,5,4,1,34,0,34,37,
082830,Tona,318,280,38,36,30,6,115,31,84,128,
252234,Torà,77,98,-21,14,3,11,28,12,16,6,
082845,Tordera,926,800,126,102,95,7,271,69,202,335,
082858,Torelló,411,420,-9,67,71,-4,196,107,89,76,
252249,"Torms, els",2,3,-1,0,1,-1,2,1,1,-1,
252252,Tornabous,42,46,-4,10,2,8,28,59,-31,-27,
252271,"Torre de Cabdella, la",34,27,7,2,0,2,4,1,3,12,
082861,"Torre de Claramunt, la",215,194,21,6,13,-7,9,4,5,19,
431515,"Torre de Fontaubella, la",4,7,-3,1,1,0,0,0,0,-3,
431520,"Torre de l'Espanyol, la",17,26,-9,4,2,2,9,2,7,0,
252265,Torrebesses,7,13,-6,1,0,1,0,2,-2,-7,
431536,Torredembarra,905,805,100,176,135,41,411,128,283,424,
252287,Torrefarrera,189,167,22,37,30,7,56,8,48,77,
259078,Torrefeta i Florejacs,30,28,2,0,1,-1,6,0,6,7,
252304,Torregrossa,23,68,-45,9,6,3,50,5,45,3,
252311,Torrelameu,15,33,-18,8,7,1,37,6,31,14,
082877,Torrelavit,57,51,6,6,7,-1,8,18,-10,-5,
082883,Torrelles de Foix,152,142,10,18,11,7,45,23,22,39,
082896,Torrelles de Llobregat,306,250,56,16,31,-15,45,27,18,59,
171978,Torrent,8,13,-5,0,1,-1,1,0,1,-5,
252326,Torres de Segre,56,65,-9,41,30,11,249,119,130,132,
252332,Torre-serona,24,14,10,2,3,-1,7,11,-4,5,
171984,Torroella de Fluvià,51,57,-6,6,2,4,17,3,14,12,
171997,Torroella de Montgrí,397,390,7,79,74,5,336,158,178,190,
431541,Torroja del Priorat,5,4,1,0,0,0,3,0,3,4,
172001,Tortellà,41,41,0,6,3,3,9,1,8,11,
431554,Tortosa,834,919,-85,278,281,-3,874,372,502,414,
172018,Toses,11,14,-3,1,1,0,0,0,0,-3,
172023,Tossa de Mar,168,158,10,40,49,-9,186,26,160,161,
252347,Tremp,248,209,39,58,99,-41,158,35,123,121,
172044,Ullà,62,53,9,8,10,-2,40,17,23,30,
082900,Ullastrell,117,114,3,2,12,-10,8,4,4,-3,
172057,Ullastret,15,28,-13,0,4,-4,2,0,2,-15,
431567,Ulldecona,152,143,9,337,221,116,225,99,126,251,
431573,Ulldemolins,10,6,4,0,0,0,1,0,1,5,
172039,Ultramort,19,16,3,0,0,0,1,1,0,3,
172060,Urús,14,9,5,1,1,0,2,0,2,7,
082917,Vacarisses,484,343,141,26,40,-14,46,21,25,152,
170144,"Vajol, la",3,8,-5,0,0,0,4,0,4,-1,
172076,"Vall d'en Bas, la",117,93,24,6,5,1,13,12,1,26,
172082,"Vall de Bianya, la",55,62,-7,8,3,5,17,1,16,14,
250432,"Vall de Boí, la",42,39,3,10,17,-7,15,0,15,11,
259010,Vall de Cardós,21,19,2,0,3,-3,1,2,-1,-2,
082922,Vallbona d'Anoia,63,74,-11,3,5,-2,3,1,2,-11,
252385,Vallbona de les Monges,14,0,14,1,0,1,1,2,-1,14,
082938,Vallcebre,5,4,1,0,1,-1,1,0,1,1,
431589,Vallclara,1,9,-8,0,0,0,0,0,0,-8,
252402,Vallfogona de Balaguer,97,96,1,15,2,13,29,6,23,37,
171707,Vallfogona de Ripollès,8,20,-12,0,0,0,0,0,0,-12,
431592,Vallfogona de Riucorb,0,6,-6,0,0,0,1,0,1,-5,
082943,Vallgorguina,229,149,80,12,6,6,29,10,19,105,
082956,Vallirana,792,549,243,77,64,13,132,63,69,325,
172095,Vall-llobrega,41,46,-5,0,13,-13,10,4,6,-12,
431606,Vallmoll,95,87,8,5,6,-1,20,4,16,23,
082969,Vallromanes,104,123,-19,9,20,-11,20,5,15,-15,
431613,Valls,714,709,5,105,118,-13,391,93,298,290,
259062,"Valls d'Aguilar, les",2,11,-9,0,0,0,3,2,1,-8,
252398,"Valls de Valira, les",50,55,-5,15,9,6,28,219,-191,-190,
431628,Vandellòs i l'Hospitalet de l'Infant,285,246,39,46,53,-7,151,67,84,116,
259097,"Vansa i Fórnols, la",3,7,-4,0,0,0,0,0,0,-4,
082975,Veciana,7,17,-10,0,0,0,3,0,3,-7,
431634,"Vendrell, el",1946,1663,283,226,286,-60,753,167,586,809,
172109,Ventalló,45,53,-8,3,3,0,10,3,7,-1,
252424,Verdú,40,35,5,3,5,-2,11,9,2,5,
172116,Verges,50,50,0,2,6,-4,17,7,10,6,
431649,Vespella de Gaià,41,27,14,0,7,-7,3,0,3,10,
082981,Vic,1547,1742,-195,487,328,159,1957,598,1359,1323,
172121,Vidrà,13,8,5,1,1,0,0,0,0,5,
172137,Vidreres,452,380,72,38,45,-7,200,32,168,233,
252430,Vielha e Mijaran,164,201,-37,145,144,1,165,97,68,32,
431652,Vilabella,22,20,2,0,3,-3,5,2,3,2,
172142,Vilabertran,48,39,9,4,1,3,6,4,2,14,
172155,Vilablareix,254,99,155,2,8,-6,7,1,6,155,
082994,Vilada,19,19,0,5,0,5,3,0,3,8,
172174,Viladamat,12,18,-6,0,0,0,2,5,-3,-9,
172168,Viladasens,17,10,7,1,2,-1,1,0,1,7,
083015,Viladecans,2140,2126,14,354,475,-121,872,177,695,588,
083008,Viladecavalls,345,325,20,11,19,-8,30,21,9,21,
172180,Vilademuls,76,48,28,0,1,-1,10,13,-3,24,
172207,Viladrau,55,47,8,1,0,1,7,12,-5,4,
172214,Vilafant,275,268,7,20,19,1,66,42,24,32,
083054,Vilafranca del Penedès,1344,1203,141,200,161,39,670,305,365,545,
252445,Vilagrassa,44,27,17,2,2,0,6,0,6,23,
172235,Vilajuïga,84,61,23,6,4,2,8,11,-3,22,
431750,Vilalba dels Arcs,10,5,5,0,1,-1,3,0,3,7,
083067,Vilalba Sasserra,87,54,33,8,1,7,7,0,7,47,
252458,Vilaller,16,24,-8,10,13,-3,5,1,4,-7,
172240,Vilallonga de Ter,23,22,1,0,2,-2,1,0,1,0,
431665,Vilallonga del Camp,111,132,-21,13,11,2,30,9,21,2,
172253,Vilamacolum,35,19,16,4,5,-1,26,8,18,33,
172266,Vilamalla,55,80,-25,4,1,3,10,0,10,-12,
172272,Vilamaniscle,16,11,5,1,0,1,5,17,-12,-6,
252477,Vilamòs,11,18,-7,3,4,-1,2,2,0,-8,
172288,Vilanant,20,28,-8,0,1,-1,2,0,2,-7,
431671,Vilanova d'Escornalbou,40,15,25,3,1,2,0,4,-4,23,
252483,Vilanova de Bellpuig,52,28,24,1,0,1,11,0,11,36,
252496,Vilanova de l'Aguda,4,3,1,0,0,0,0,0,0,1,
252542,Vilanova de la Barca,31,29,2,6,10,-4,100,26,74,72,
252509,Vilanova de Meià,21,21,0,4,0,4,27,2,25,29,
431687,Vilanova de Prades,9,15,-6,0,0,0,6,0,6,0,
083036,Vilanova de Sau,17,6,11,0,0,0,1,1,0,11,
252516,Vilanova de Segrià,48,44,4,5,4,1,10,2,8,13,
083020,Vilanova del Camí,494,470,24,51,55,-4,109,25,84,104,
089024,Vilanova del Vallès,279,249,30,20,19,1,47,24,23,54,
083073,Vilanova i la Geltrú,2356,2015,341,376,402,-26,1022,525,497,812,
431690,Vilaplana,13,17,-4,0,1,-1,0,0,0,-5,
431704,Vila-rodona,79,70,9,1,6,-5,35,6,29,33,
172305,Vila-sacra,43,50,-7,7,3,4,7,7,0,-3,
252521,Vila-sana,30,39,-9,1,1,0,4,15,-11,-20,
431711,Vila-seca,997,890,107,199,209,-10,440,172,268,365,
082140,Vilassar de Dalt,412,434,-22,34,39,-5,77,23,54,27,
082191,Vilassar de Mar,896,756,140,79,96,-17,217,101,116,239,
172229,Vilaür,4,6,-2,0,0,0,1,0,1,-1,
431726,Vilaverd,18,27,-9,0,2,-2,7,0,7,-4,
431732,"Vilella Alta, la",3,4,-1,0,1,-1,2,0,2,0,
431747,"Vilella Baixa, la",11,4,7,1,2,-1,1,2,-1,5,
172333,Vilobí d'Onyar,157,143,14,12,4,8,48,23,25,47,
083041,Vilobí del Penedès,49,57,-8,8,5,3,2,6,-4,-9,
172327,Vilopriu,17,12,5,0,0,0,1,0,1,6,
252537,"Vilosell, el",10,6,4,0,0,0,0,3,-3,1,
431763,Vimbodí i Poblet,23,21,2,2,6,-4,9,0,9,7,
252555,Vinaixa,16,20,-4,0,5,-5,0,3,-3,-12,
431779,Vinebre,16,21,-5,0,4,-4,11,0,11,2,
431785,Vinyols i els Arcs,209,151,58,10,20,-10,36,8,28,76,
083089,Viver i Serrateix,13,9,4,0,0,0,0,0,0,4,
430521,Xerta,27,51,-24,6,5,1,23,13,10,-13,

