Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
431541,Torroja del Priorat,12,3,9,2,0,2,0,0,0,11
172001,Tortellà,19,23,-4,0,0,0,5,1,4,0
431554,Tortosa,683,625,58,281,226,55,849,19,830,943
172018,Toses,20,12,8,0,0,0,2,0,2,10
172023,Tossa de Mar,134,110,24,51,59,-8,3,4,-1,15
252347,Tremp,153,135,18,86,48,38,66,2,64,120
172044,Ullà,92,67,25,23,11,12,19,1,18,55
082900,Ullastrell,120,50,70,7,21,-14,5,0,5,61
172057,Ullastret,4,7,-3,0,0,0,0,0,0,-3
431567,Ulldecona,71,145,-74,93,114,-21,1,2,-1,-96
431573,Ulldemolins,27,13,14,0,0,0,0,1,-1,13
172039,Ultramort,3,8,-5,0,0,0,1,0,1,-4
172060,Urús,8,3,5,0,1,-1,3,0,3,7
082917,Vacarisses,448,191,257,17,21,-4,27,3,24,277
170144,"Vajol, la",2,7,-5,1,0,1,1,0,1,-3
172076,"Vall d'en Bas, la",98,65,33,4,5,-1,5,3,2,34
172082,"Vall de Bianya, la",68,62,6,2,5,-3,5,3,2,5
250432,"Vall de Boí, la",54,28,26,13,2,11,3,0,3,40
259010,Vall de Cardós,9,18,-9,2,4,-2,5,0,5,-6
082922,Vallbona d'Anoia,64,33,31,4,9,-5,15,0,15,41
252385,Vallbona de les Monges,8,8,0,0,0,0,0,0,0,0
082938,Vallcebre,21,6,15,0,4,-4,1,0,1,12
431589,Vallclara,6,5,1,0,0,0,1,1,0,1
252402,Vallfogona de Balaguer,41,42,-1,0,0,0,10,2,8,7
171707,Vallfogona de Ripollès,10,10,0,0,0,0,0,0,0,0
431592,Vallfogona de Riucorb,24,10,14,2,0,2,3,0,3,19
082943,Vallgorguina,172,74,98,5,8,-3,14,0,14,109
082956,Vallirana,890,393,497,53,79,-26,88,7,81,552
172095,Vall-llobrega,121,28,93,0,0,0,5,0,5,98
431606,Vallmoll,79,50,29,4,5,-1,10,1,9,37
082969,Vallromanes,126,68,58,4,2,2,14,3,11,71
431613,Valls,667,578,89,146,126,20,322,6,316,425
259062,"Valls d'Aguilar, les",25,12,13,0,0,0,2,0,2,15
252398,"Valls de Valira, les",28,25,3,6,4,2,13,8,5,10
431628,Vandellòs i l'Hospitalet de l'Infant,115,176,-61,55,33,22,0,3,-3,-42
259097,"Vansa i Fórnols, la",17,2,15,0,0,0,1,1,0,15
082975,Veciana,15,6,9,0,0,0,0,0,0,9
431634,"Vendrell, el",1909,1098,811,256,190,66,504,20,484,1361
172109,Ventalló,37,41,-4,4,2,2,5,0,5,3
252424,Verdú,108,44,64,3,8,-5,13,1,12,71
172116,Verges,35,35,0,1,2,-1,0,1,-1,-2
431649,Vespella de Gaià,37,25,12,0,0,0,9,1,8,20
082981,Vic,1213,1083,130,321,174,147,11,39,-28,249
172121,Vidrà,2,11,-9,0,0,0,3,0,3,-6
172137,Vidreres,398,222,176,39,35,4,89,11,78,258
252430,Vielha e Mijaran,205,159,46,161,153,8,133,5,128,182
431652,Vilabella,15,27,-12,4,1,3,0,0,0,-9
172142,Vilabertran,25,37,-12,2,2,0,4,1,3,-9
172155,Vilablareix,73,81,-8,11,6,5,8,1,7,4
082994,Vilada,4,11,-7,0,2,-2,0,0,0,-9
172174,Viladamat,11,14,-3,6,1,5,5,0,5,7
172168,Viladasens,0,4,-4,0,0,0,0,0,0,-4
083015,Viladecans,2365,2238,127,312,426,-114,11,23,-12,1
083008,Viladecavalls,402,266,136,8,16,-8,24,4,20,148
172180,Vilademuls,56,36,20,1,1,0,0,0,0,20
172207,Viladrau,58,45,13,7,0,7,21,0,21,41
172214,Vilafant,266,220,46,25,10,15,0,7,-7,54
083054,Vilafranca del Penedès,1405,1016,389,245,207,38,769,22,747,1174
252445,Vilagrassa,27,20,7,4,1,3,2,0,2,12
172235,Vilajuïga,64,60,4,0,3,-3,12,0,12,13
431750,Vilalba dels Arcs,11,10,1,0,1,-1,5,0,5,5
083067,Vilalba Sasserra,56,39,17,9,7,2,9,0,9,28
252458,Vilaller,7,15,-8,13,15,-2,7,1,6,-4
172240,Vilallonga de Ter,26,10,16,0,0,0,5,0,5,21
431665,Vilallonga del Camp,53,50,3,6,1,5,32,0,32,40
172253,Vilamacolum,17,13,4,1,1,0,4,0,4,8
172266,Vilamalla,55,59,-4,1,1,0,13,0,13,9
172272,Vilamaniscle,8,4,4,0,0,0,5,1,4,8
252477,Vilamòs,15,9,6,4,2,2,0,0,0,8
172288,Vilanant,28,11,17,0,0,0,7,0,7,24
431671,Vilanova d'Escornalbou,19,9,10,1,1,0,0,0,0,10
252483,Vilanova de Bellpuig,33,16,17,1,3,-2,0,0,0,15
252496,Vilanova de l'Aguda,1,5,-4,0,0,0,0,1,-1,-5
252542,Vilanova de la Barca,31,23,8,1,3,-2,0,1,-1,5
252509,Vilanova de Meià,6,16,-10,1,5,-4,6,0,6,-8
431687,Vilanova de Prades,11,4,7,0,0,0,0,0,0,7
083036,Vilanova de Sau,15,7,8,0,0,0,0,1,-1,7
252516,Vilanova de Segrià,15,24,-9,1,6,-5,0,2,-2,-16
083020,Vilanova del Camí,440,320,120,56,63,-7,15,4,11,124
089024,Vilanova del Vallès,311,127,184,5,6,-1,17,2,15,198
083073,Vilanova i la Geltrú,2135,1541,594,423,386,37,70,69,1,632
431690,Vilaplana,7,46,-39,1,1,0,22,0,22,-17
431704,Vila-rodona,55,40,15,3,3,0,13,1,12,27
172305,Vila-sacra,47,30,17,5,3,2,7,0,7,26
252521,Vila-sana,21,12,9,11,5,6,10,0,10,25
431711,Vila-seca,662,486,176,310,137,173,326,22,304,653
082140,Vilassar de Dalt,326,258,68,23,51,-28,43,8,35,75
082191,Vilassar de Mar,915,862,53,94,93,1,141,27,114,168
172229,Vilaür,13,3,10,2,3,-1,4,0,4,13
431726,Vilaverd,18,13,5,3,0,3,9,0,9,17
431732,"Vilella Alta, la",0,2,-2,0,0,0,0,0,0,-2
431747,"Vilella Baixa, la",17,5,12,0,0,0,10,0,10,22
172333,Vilobí d'Onyar,138,87,51,9,4,5,54,3,51,107
083041,Vilobí del Penedès,47,28,19,4,1,3,6,0,6,28
172327,Vilopriu,3,5,-2,1,0,1,2,0,2,1
252537,"Vilosell, el",47,11,36,1,1,0,1,1,0,36
431763,Vimbodí i Poblet,32,22,10,5,0,5,6,0,6,21
252555,Vinaixa,16,16,0,2,1,1,2,1,1,2
431779,Vinebre,23,6,17,4,0,4,4,0,4,25
431785,Vinyols i els Arcs,76,115,-39,26,14,12,48,0,48,21
083089,Viver i Serrateix,7,12,-5,0,0,0,2,0,2,-3
430521,Xerta,26,29,-3,9,8,1,30,0,30,28

