ine5,ine6,municipiNom,comarca,provincia,serveiTerritorial,risc,nivell,altura,cens,superficie,,ine5,Codi_ine_6_txt
25197,251977,Sant Guim de la Plana,Segarra,Lleida,Lleida,nevades,Obligat,556,174,12.32,,,
25197,251977,Sant Guim de la Plana,Segarra,Lleida,Lleida,sísmic,Recomanat,556,174,12.32,,,
17164,171642,Sant Hilari Sacalm,Selva,Girona,Girona,incendi forestal,Obligat,803,5608,83.7,,,
17164,171642,Sant Hilari Sacalm,Selva,Girona,Girona,nevades,Obligat,803,5608,83.7,,,
17164,171642,Sant Hilari Sacalm,Selva,Girona,Girona,sísmic,Obligat,803,5608,83.7,,,
8215,82153,Sant Hipòlit de Voltregà,Osona,Barcelona,Catalunya Central,nevades,Obligat,536,3429,0.9,,,
8215,82153,Sant Hipòlit de Voltregà,Osona,Barcelona,Catalunya Central,sísmic,Obligat,536,3429,0.9,,,
8193,81939,Sant Iscle de Vallalta,Maresme,Barcelona,Barcelona,sísmic,Recomanat,129,1308,17.7,,,
8193,81939,Sant Iscle de Vallalta,Maresme,Barcelona,Barcelona,incendi forestal,Obligat,129,1308,17.7,,,
8193,81939,Sant Iscle de Vallalta,Maresme,Barcelona,Barcelona,inundacions,Obligat,129,1308,17.7,,,
8193,81939,Sant Iscle de Vallalta,Maresme,Barcelona,Barcelona,nevades,Recomanat,129,1308,17.7,,,
8216,82166,Sant Jaume de Frontanyà,Berguedà,Barcelona,Catalunya Central,nevades,Obligat,1072,26,21.37,,,
8216,82166,Sant Jaume de Frontanyà,Berguedà,Barcelona,Catalunya Central,incendi forestal,Recomanat,1072,26,21.37,,,
8216,82166,Sant Jaume de Frontanyà,Berguedà,Barcelona,Catalunya Central,sísmic,Obligat,1072,26,21.37,,,
17165,171655,Sant Jaume de Llierca,Garrotxa,Girona,Girona,nevades,Recomanat,203,841,7.11,,,
17165,171655,Sant Jaume de Llierca,Garrotxa,Girona,Girona,inundacions,Recomanat,203,841,7.11,,,
17165,171655,Sant Jaume de Llierca,Garrotxa,Girona,Girona,sísmic,Obligat,203,841,7.11,,,
43137,431378,Sant Jaume dels Domenys,Baix Penedès,Tarragona,Tarragona,nevades,Recomanat,213,2521,23.25,,,
43137,431378,Sant Jaume dels Domenys,Baix Penedès,Tarragona,Tarragona,sísmic,Recomanat,213,2521,23.25,,,
43137,431378,Sant Jaume dels Domenys,Baix Penedès,Tarragona,Tarragona,incendi forestal,Obligat,213,2521,23.25,,,
43137,431378,Sant Jaume dels Domenys,Baix Penedès,Tarragona,Tarragona,inundacions,Obligat,213,2521,23.25,,,
43137,431378,Sant Jaume dels Domenys,Baix Penedès,Tarragona,Tarragona,transport de mercaderies perilloses,Obligat,213,2521,23.25,,,
43137,431378,Sant Jaume dels Domenys,Baix Penedès,Tarragona,Tarragona,contaminació Ebre (Flix),Obligat,213,2521,23.25,,,
43902,439023,Sant Jaume d'Enveja,Montsià,Tarragona,Terres de l'Ebre,nevades,Recomanat,7,3538,60.94,,,
43902,439023,Sant Jaume d'Enveja,Montsià,Tarragona,Terres de l'Ebre,contaminació marina,Obligat,7,3538,60.94,,,
43902,439023,Sant Jaume d'Enveja,Montsià,Tarragona,Terres de l'Ebre,sísmic,Recomanat,7,3538,60.94,,,
43902,439023,Sant Jaume d'Enveja,Montsià,Tarragona,Terres de l'Ebre,nuclear,Obligat,7,3538,60.94,,,
43902,439023,Sant Jaume d'Enveja,Montsià,Tarragona,Terres de l'Ebre,contaminació Ebre (Flix),Obligat,7,3538,60.94,,,
43902,439023,Sant Jaume d'Enveja,Montsià,Tarragona,Terres de l'Ebre,inundacions,Obligat,7,3538,60.94,,,
17167,171674,Sant Joan de les Abadesses,Ripollès,Girona,Girona,inundacions,Obligat,773,3383,53.19,,,
17167,171674,Sant Joan de les Abadesses,Ripollès,Girona,Girona,territori,Obligat,773,3383,53.19,,,
17167,171674,Sant Joan de les Abadesses,Ripollès,Girona,Girona,incendi forestal,Recomanat,773,3383,53.19,,,
17167,171674,Sant Joan de les Abadesses,Ripollès,Girona,Girona,nevades,Obligat,773,3383,53.19,,,
17167,171674,Sant Joan de les Abadesses,Ripollès,Girona,Girona,sísmic,Obligat,773,3383,53.19,,,
17168,171680,Sant Joan de Mollet,Gironès,Girona,Girona,sísmic,Obligat,54,497,3.12,,,
17168,171680,Sant Joan de Mollet,Gironès,Girona,Girona,nevades,Recomanat,54,497,3.12,,,
17168,171680,Sant Joan de Mollet,Gironès,Girona,Girona,transport de mercaderies perilloses,Recomanat,54,497,3.12,,,
17168,171680,Sant Joan de Mollet,Gironès,Girona,Girona,inundacions,Recomanat,54,497,3.12,,,
8218,82188,Sant Joan de Vilatorrada,Bages,Barcelona,Catalunya Central,sísmic,Obligat,277,10768,16.43,,,
8218,82188,Sant Joan de Vilatorrada,Bages,Barcelona,Catalunya Central,inundacions,Obligat,277,10768,16.43,,,
8218,82188,Sant Joan de Vilatorrada,Bages,Barcelona,Catalunya Central,nevades,Recomanat,277,10768,16.43,,,
8218,82188,Sant Joan de Vilatorrada,Bages,Barcelona,Catalunya Central,incendi forestal,Obligat,277,10768,16.43,,,
8218,82188,Sant Joan de Vilatorrada,Bages,Barcelona,Catalunya Central,aeroport,Recomanat,277,10768,16.43,,,
8217,82172,Sant Joan Despí,Baix Llobregat,Barcelona,Barcelona,transport de mercaderies perilloses,Obligat,10,33264,5.58,,,
8217,82172,Sant Joan Despí,Baix Llobregat,Barcelona,Barcelona,nevades,Obligat,10,33264,5.58,,,
8217,82172,Sant Joan Despí,Baix Llobregat,Barcelona,Barcelona,sísmic,Obligat,10,33264,5.58,,,
8217,82172,Sant Joan Despí,Baix Llobregat,Barcelona,Barcelona,aeroport,Obligat,10,33264,5.58,,,
8217,82172,Sant Joan Despí,Baix Llobregat,Barcelona,Barcelona,químic,Obligat,10,33264,5.58,,,
8217,82172,Sant Joan Despí,Baix Llobregat,Barcelona,Barcelona,territori,Obligat,10,33264,5.58,,,
8217,82172,Sant Joan Despí,Baix Llobregat,Barcelona,Barcelona,inundacions,Obligat,10,33264,5.58,,,
17185,171851,Sant Joan les Fonts,Garrotxa,Girona,Girona,sísmic,Obligat,342,2937,31.88,,,
17185,171851,Sant Joan les Fonts,Garrotxa,Girona,Girona,incendi forestal,Obligat,342,2937,31.88,,,
17185,171851,Sant Joan les Fonts,Garrotxa,Girona,Girona,nevades,Recomanat,342,2937,31.88,,,
17185,171851,Sant Joan les Fonts,Garrotxa,Girona,Girona,inundacions,Obligat,342,2937,31.88,,,
17166,171668,Sant Jordi Desvalls,Gironès,Girona,Girona,sísmic,Obligat,57,720,11.86,,,
17166,171668,Sant Jordi Desvalls,Gironès,Girona,Girona,transport de mercaderies perilloses,Recomanat,57,720,11.86,,,
17166,171668,Sant Jordi Desvalls,Gironès,Girona,Girona,nevades,Recomanat,57,720,11.86,,,
17166,171668,Sant Jordi Desvalls,Gironès,Girona,Girona,inundacions,Obligat,57,720,11.86,,,
17166,171668,Sant Jordi Desvalls,Gironès,Girona,Girona,incendi forestal,Obligat,57,720,11.86,,,
8903,89030,Sant Julià de Cerdanyola,Berguedà,Barcelona,Catalunya Central,nevades,Obligat,954,242,11.62,,,
8903,89030,Sant Julià de Cerdanyola,Berguedà,Barcelona,Catalunya Central,sísmic,Recomanat,954,242,11.62,,,
8903,89030,Sant Julià de Cerdanyola,Berguedà,Barcelona,Catalunya Central,incendi forestal,Recomanat,954,242,11.62,,,
8903,89030,Sant Julià de Cerdanyola,Berguedà,Barcelona,Catalunya Central,inundacions,Obligat,954,242,11.62,,,
17169,171693,Sant Julià de Ramis,Gironès,Girona,Girona,sísmic,Obligat,128,3415,18.35,,,
17169,171693,Sant Julià de Ramis,Gironès,Girona,Girona,transport de mercaderies perilloses,Obligat,128,3415,18.35,,,
17169,171693,Sant Julià de Ramis,Gironès,Girona,Girona,incendi forestal,Obligat,128,3415,18.35,,,
17169,171693,Sant Julià de Ramis,Gironès,Girona,Girona,inundacions,Obligat,128,3415,18.35,,,
17169,171693,Sant Julià de Ramis,Gironès,Girona,Girona,nevades,Recomanat,128,3415,18.35,,,
8220,82205,Sant Julià de Vilatorta,Osona,Barcelona,Catalunya Central,nevades,Obligat,600,3104,16.41,,,
8220,82205,Sant Julià de Vilatorta,Osona,Barcelona,Catalunya Central,sísmic,Obligat,600,3104,16.41,,,
8220,82205,Sant Julià de Vilatorta,Osona,Barcelona,Catalunya Central,inundacions,Recomanat,600,3104,16.41,,,
8220,82205,Sant Julià de Vilatorta,Osona,Barcelona,Catalunya Central,incendi forestal,Obligat,600,3104,16.41,,,
17903,179032,Sant Julià del Llor i Bonmatí,Selva,Girona,Girona,inundacions,Obligat,160,1272,9.12,,,
17903,179032,Sant Julià del Llor i Bonmatí,Selva,Girona,Girona,sísmic,Obligat,160,1272,9.12,,,
17903,179032,Sant Julià del Llor i Bonmatí,Selva,Girona,Girona,nevades,Recomanat,160,1272,9.12,,,
17903,179032,Sant Julià del Llor i Bonmatí,Selva,Girona,Girona,incendi forestal,Obligat,160,1272,9.12,,,
8221,82212,Sant Just Desvern,Baix Llobregat,Barcelona,Barcelona,radiològic,Obligat,122,16631,7.78,,,
8221,82212,Sant Just Desvern,Baix Llobregat,Barcelona,Barcelona,incendi forestal,Obligat,122,16631,7.78,,,
8221,82212,Sant Just Desvern,Baix Llobregat,Barcelona,Barcelona,sísmic,Recomanat,122,16631,7.78,,,
8221,82212,Sant Just Desvern,Baix Llobregat,Barcelona,Barcelona,nevades,Recomanat,122,16631,7.78,,,
8221,82212,Sant Just Desvern,Baix Llobregat,Barcelona,Barcelona,inundacions,Obligat,122,16631,7.78,,,
8221,82212,Sant Just Desvern,Baix Llobregat,Barcelona,Barcelona,químic,Recomanat,122,16631,7.78,,,
17171,171714,Sant Llorenç de la Muga,Alt Empordà,Girona,Girona,incendi forestal,Obligat,173,255,31.88,,,
17171,171714,Sant Llorenç de la Muga,Alt Empordà,Girona,Girona,inundacions,Obligat,173,255,31.88,,,
17171,171714,Sant Llorenç de la Muga,Alt Empordà,Girona,Girona,sísmic,Obligat,173,255,31.88,,,
17171,171714,Sant Llorenç de la Muga,Alt Empordà,Girona,Girona,nevades,Recomanat,173,255,31.88,,,
25193,251930,Sant Llorenç de Morunys,Solsonès,Lleida,Catalunya Central,sísmic,Obligat,925,977,4.17,,,
25193,251930,Sant Llorenç de Morunys,Solsonès,Lleida,Catalunya Central,incendi forestal,Recomanat,925,977,4.17,,,
25193,251930,Sant Llorenç de Morunys,Solsonès,Lleida,Catalunya Central,inundacions,Obligat,925,977,4.17,,,
25193,251930,Sant Llorenç de Morunys,Solsonès,Lleida,Catalunya Central,nevades,Obligat,925,977,4.17,,,
8222,82227,Sant Llorenç d'Hortons,Alt Penedès,Barcelona,Barcelona,transport de mercaderies perilloses,Obligat,196,2557,19.7,,,
8222,82227,Sant Llorenç d'Hortons,Alt Penedès,Barcelona,Barcelona,incendi forestal,Obligat,196,2557,19.7,,,
8222,82227,Sant Llorenç d'Hortons,Alt Penedès,Barcelona,Barcelona,nevades,Recomanat,196,2557,19.7,,,
8222,82227,Sant Llorenç d'Hortons,Alt Penedès,Barcelona,Barcelona,químic,Recomanat,196,2557,19.7,,,
8222,82227,Sant Llorenç d'Hortons,Alt Penedès,Barcelona,Barcelona,inundacions,Recomanat,196,2557,19.7,,,
8222,82227,Sant Llorenç d'Hortons,Alt Penedès,Barcelona,Barcelona,sísmic,Recomanat,196,2557,19.7,,,
8223,82233,Sant Llorenç Savall,Vallès Occidental,Barcelona,Barcelona,inundacions,Obligat,466,2380,41.19,,,
8223,82233,Sant Llorenç Savall,Vallès Occidental,Barcelona,Barcelona,territori,Obligat,466,2380,41.19,,,
8223,82233,Sant Llorenç Savall,Vallès Occidental,Barcelona,Barcelona,incendi forestal,Obligat,466,2380,41.19,,,
8223,82233,Sant Llorenç Savall,Vallès Occidental,Barcelona,Barcelona,sísmic,Obligat,466,2380,41.19,,,
8223,82233,Sant Llorenç Savall,Vallès Occidental,Barcelona,Barcelona,nevades,Obligat,466,2380,41.19,,,
8225,82251,Sant Martí d'Albars,Osona,Barcelona,Catalunya Central,sísmic,Obligat,629,110,14.76,,,
8225,82251,Sant Martí d'Albars,Osona,Barcelona,Catalunya Central,nevades,Obligat,629,110,14.76,,,
8225,82251,Sant Martí d'Albars,Osona,Barcelona,Catalunya Central,incendi forestal,Recomanat,629,110,14.76,,,
8224,82248,Sant Martí de Centelles,Osona,Barcelona,Catalunya Central,sísmic,Obligat,406,1103,25.67,,,
8224,82248,Sant Martí de Centelles,Osona,Barcelona,Catalunya Central,nevades,Obligat,406,1103,25.67,,,
8224,82248,Sant Martí de Centelles,Osona,Barcelona,Catalunya Central,transport de mercaderies perilloses,Recomanat,406,1103,25.67,,,
8224,82248,Sant Martí de Centelles,Osona,Barcelona,Catalunya Central,incendi forestal,Obligat,406,1103,25.67,,,
8224,82248,Sant Martí de Centelles,Osona,Barcelona,Catalunya Central,inundacions,Recomanat,406,1103,25.67,,,
17172,171729,Sant Martí de Llémena,Gironès,Girona,Girona,sísmic,Obligat,256,605,43.62,,,
17172,171729,Sant Martí de Llémena,Gironès,Girona,Girona,inundacions,Recomanat,256,605,43.62,,,
17172,171729,Sant Martí de Llémena,Gironès,Girona,Girona,nevades,Recomanat,256,605,43.62,,,
17172,171729,Sant Martí de Llémena,Gironès,Girona,Girona,incendi forestal,Obligat,256,605,43.62,,,
25902,259025,Sant Martí de Riucorb,Urgell,Lleida,Lleida,nevades,Obligat,409,689,34.86,,,
25902,259025,Sant Martí de Riucorb,Urgell,Lleida,Lleida,inundacions,Obligat,409,689,34.86,,,
25902,259025,Sant Martí de Riucorb,Urgell,Lleida,Lleida,sísmic,Recomanat,409,689,34.86,,,
8226,82264,Sant Martí de Tous,Anoia,Barcelona,Catalunya Central,nevades,Obligat,465,1186,39.01,,,
8226,82264,Sant Martí de Tous,Anoia,Barcelona,Catalunya Central,sísmic,Recomanat,465,1186,39.01,,,
8226,82264,Sant Martí de Tous,Anoia,Barcelona,Catalunya Central,incendi forestal,Obligat,465,1186,39.01,,,
8227,82270,Sant Martí Sarroca,Alt Penedès,Barcelona,Barcelona,nevades,Recomanat,291,3092,35.31,,,
8227,82270,Sant Martí Sarroca,Alt Penedès,Barcelona,Barcelona,inundacions,Obligat,291,3092,35.31,,,
8227,82270,Sant Martí Sarroca,Alt Penedès,Barcelona,Barcelona,transport de mercaderies perilloses,Obligat,291,3092,35.31,,,
8227,82270,Sant Martí Sarroca,Alt Penedès,Barcelona,Barcelona,sísmic,Recomanat,291,3092,35.31,,,
8227,82270,Sant Martí Sarroca,Alt Penedès,Barcelona,Barcelona,incendi forestal,Obligat,291,3092,35.31,,,
8228,82286,Sant Martí Sesgueioles,Anoia,Barcelona,Catalunya Central,sísmic,Recomanat,646,378,3.8,,,
8228,82286,Sant Martí Sesgueioles,Anoia,Barcelona,Catalunya Central,nevades,Obligat,646,378,3.8,,,
8228,82286,Sant Martí Sesgueioles,Anoia,Barcelona,Catalunya Central,químic,Obligat,646,378,3.8,,,
17173,171735,Sant Martí Vell,Gironès,Girona,Girona,transport de mercaderies perilloses,Recomanat,65,248,16.77,,,
17173,171735,Sant Martí Vell,Gironès,Girona,Girona,inundacions,Obligat,65,248,16.77,,,
17173,171735,Sant Martí Vell,Gironès,Girona,Girona,incendi forestal,Obligat,65,248,16.77,,,
17173,171735,Sant Martí Vell,Gironès,Girona,Girona,sísmic,Obligat,65,248,16.77,,,
17173,171735,Sant Martí Vell,Gironès,Girona,Girona,nevades,Recomanat,65,248,16.77,,,
8229,82299,Sant Mateu de Bages,Bages,Barcelona,Catalunya Central,inundacions,Obligat,569,620,101.5,,,
8229,82299,Sant Mateu de Bages,Bages,Barcelona,Catalunya Central,sísmic,Recomanat,569,620,101.5,,,
8229,82299,Sant Mateu de Bages,Bages,Barcelona,Catalunya Central,incendi forestal,Obligat,569,620,101.5,,,
8229,82299,Sant Mateu de Bages,Bages,Barcelona,Catalunya Central,nevades,Obligat,569,620,101.5,,,
17174,171740,Sant Miquel de Campmajor,Pla de l'Estany,Girona,Girona,incendi forestal,Recomanat,217,219,33.43,,,
17174,171740,Sant Miquel de Campmajor,Pla de l'Estany,Girona,Girona,nevades,Recomanat,217,219,33.43,,,
17174,171740,Sant Miquel de Campmajor,Pla de l'Estany,Girona,Girona,sísmic,Obligat,217,219,33.43,,,
17175,171753,Sant Miquel de Fluvià,Alt Empordà,Girona,Girona,transport de mercaderies perilloses,Recomanat,28,756,3.56,,,
17175,171753,Sant Miquel de Fluvià,Alt Empordà,Girona,Girona,sísmic,Obligat,28,756,3.56,,,
17175,171753,Sant Miquel de Fluvià,Alt Empordà,Girona,Girona,nevades,Recomanat,28,756,3.56,,,
17175,171753,Sant Miquel de Fluvià,Alt Empordà,Girona,Girona,inundacions,Recomanat,28,756,3.56,,,
17176,171766,Sant Mori,Alt Empordà,Girona,Girona,nevades,Recomanat,51,176,7.39,,,
17176,171766,Sant Mori,Alt Empordà,Girona,Girona,sísmic,Obligat,51,176,7.39,,,
17176,171766,Sant Mori,Alt Empordà,Girona,Girona,transport de mercaderies perilloses,Recomanat,51,176,7.39,,,
17176,171766,Sant Mori,Alt Empordà,Girona,Girona,incendi forestal,Obligat,51,176,7.39,,,
17177,171772,Sant Pau de Segúries,Ripollès,Girona,Girona,sísmic,Obligat,867,682,8.91,,,
17177,171772,Sant Pau de Segúries,Ripollès,Girona,Girona,nevades,Obligat,867,682,8.91,,,
17177,171772,Sant Pau de Segúries,Ripollès,Girona,Girona,inundacions,Obligat,867,682,8.91,,,
17177,171772,Sant Pau de Segúries,Ripollès,Girona,Girona,territori,Obligat,867,682,8.91,,,
8231,82310,Sant Pere de Ribes,Garraf,Barcelona,Barcelona,territori,Obligat,44,29666,40.88,,,
8231,82310,Sant Pere de Ribes,Garraf,Barcelona,Barcelona,nevades,Obligat,44,29666,40.88,,,
8231,82310,Sant Pere de Ribes,Garraf,Barcelona,Barcelona,contaminació marina,Obligat,44,29666,40.88,,,
8231,82310,Sant Pere de Ribes,Garraf,Barcelona,Barcelona,sísmic,Obligat,44,29666,40.88,,,
8231,82310,Sant Pere de Ribes,Garraf,Barcelona,Barcelona,incendi forestal,Obligat,44,29666,40.88,,,
8231,82310,Sant Pere de Ribes,Garraf,Barcelona,Barcelona,inundacions,Obligat,44,29666,40.88,,,
8232,82325,Sant Pere de Riudebitlles,Alt Penedès,Barcelona,Barcelona,nevades,Recomanat,246,2374,5.29,,,
8232,82325,Sant Pere de Riudebitlles,Alt Penedès,Barcelona,Barcelona,inundacions,Recomanat,246,2374,5.29,,,
8232,82325,Sant Pere de Riudebitlles,Alt Penedès,Barcelona,Barcelona,incendi forestal,Obligat,246,2374,5.29,,,
8232,82325,Sant Pere de Riudebitlles,Alt Penedès,Barcelona,Barcelona,sísmic,Recomanat,246,2374,5.29,,,
8233,82331,Sant Pere de Torelló,Osona,Barcelona,Catalunya Central,incendi forestal,Recomanat,621,2433,57.5,,,
8233,82331,Sant Pere de Torelló,Osona,Barcelona,Catalunya Central,inundacions,Recomanat,621,2433,57.5,,,
8233,82331,Sant Pere de Torelló,Osona,Barcelona,Catalunya Central,nevades,Obligat,621,2433,57.5,,,
8233,82331,Sant Pere de Torelló,Osona,Barcelona,Catalunya Central,sísmic,Obligat,621,2433,57.5,,,
8234,82346,Sant Pere de Vilamajor,Vallès Oriental,Barcelona,Barcelona,incendi forestal,Obligat,305,4281,34.74,,,
8234,82346,Sant Pere de Vilamajor,Vallès Oriental,Barcelona,Barcelona,sísmic,Obligat,305,4281,34.74,,,
8234,82346,Sant Pere de Vilamajor,Vallès Oriental,Barcelona,Barcelona,inundacions,Obligat,305,4281,34.74,,,
8234,82346,Sant Pere de Vilamajor,Vallès Oriental,Barcelona,Barcelona,nevades,Recomanat,305,4281,34.74,,,
17178,171788,Sant Pere Pescador,Alt Empordà,Girona,Girona,contaminació marina,Obligat,5,2143,18.3,,,
17178,171788,Sant Pere Pescador,Alt Empordà,Girona,Girona,nevades,Recomanat,5,2143,18.3,,,
17178,171788,Sant Pere Pescador,Alt Empordà,Girona,Girona,inundacions,Obligat,5,2143,18.3,,,
17178,171788,Sant Pere Pescador,Alt Empordà,Girona,Girona,sísmic,Obligat,5,2143,18.3,,,
8189,81897,Sant Pere Sallavinera,Anoia,Barcelona,Catalunya Central,nevades,Obligat,588,167,21.91,,,
8189,81897,Sant Pere Sallavinera,Anoia,Barcelona,Catalunya Central,aeroport,Obligat,588,167,21.91,,,
8189,81897,Sant Pere Sallavinera,Anoia,Barcelona,Catalunya Central,incendi forestal,Obligat,588,167,21.91,,,
8189,81897,Sant Pere Sallavinera,Anoia,Barcelona,Catalunya Central,sísmic,Recomanat,588,167,21.91,,,
8235,82359,Sant Pol de Mar,Maresme,Barcelona,Barcelona,sísmic,Recomanat,15,5012,7.54,,,
8235,82359,Sant Pol de Mar,Maresme,Barcelona,Barcelona,territori,Obligat,15,5012,7.54,,,
8235,82359,Sant Pol de Mar,Maresme,Barcelona,Barcelona,inundacions,Obligat,15,5012,7.54,,,
8235,82359,Sant Pol de Mar,Maresme,Barcelona,Barcelona,incendi forestal,Obligat,15,5012,7.54,,,
8235,82359,Sant Pol de Mar,Maresme,Barcelona,Barcelona,nevades,Recomanat,15,5012,7.54,,,
8235,82359,Sant Pol de Mar,Maresme,Barcelona,Barcelona,contaminació marina,Obligat,15,5012,7.54,,,
8236,82362,Sant Quintí de Mediona,Alt Penedès,Barcelona,Barcelona,incendi forestal,Obligat,326,2116,13.81,,,
8236,82362,Sant Quintí de Mediona,Alt Penedès,Barcelona,Barcelona,nevades,Recomanat,326,2116,13.81,,,
8236,82362,Sant Quintí de Mediona,Alt Penedès,Barcelona,Barcelona,sísmic,Recomanat,326,2116,13.81,,,
8237,82378,Sant Quirze de Besora,Osona,Barcelona,Catalunya Central,nevades,Obligat,587,2132,8.08,,,
8237,82378,Sant Quirze de Besora,Osona,Barcelona,Catalunya Central,sísmic,Obligat,587,2132,8.08,,,
8237,82378,Sant Quirze de Besora,Osona,Barcelona,Catalunya Central,incendi forestal,Recomanat,587,2132,8.08,,,
8237,82378,Sant Quirze de Besora,Osona,Barcelona,Catalunya Central,inundacions,Obligat,587,2132,8.08,,,
8238,82384,Sant Quirze del Vallès,Vallès Occidental,Barcelona,Barcelona,nevades,Recomanat,188,19602,14.27,,,
8238,82384,Sant Quirze del Vallès,Vallès Occidental,Barcelona,Barcelona,transport de mercaderies perilloses,Obligat,188,19602,14.27,,,
8238,82384,Sant Quirze del Vallès,Vallès Occidental,Barcelona,Barcelona,sísmic,Obligat,188,19602,14.27,,,
8238,82384,Sant Quirze del Vallès,Vallès Occidental,Barcelona,Barcelona,incendi forestal,Obligat,188,19602,14.27,,,
8238,82384,Sant Quirze del Vallès,Vallès Occidental,Barcelona,Barcelona,aeroport,Obligat,188,19602,14.27,,,
8238,82384,Sant Quirze del Vallès,Vallès Occidental,Barcelona,Barcelona,inundacions,Obligat,188,19602,14.27,,,
8238,82384,Sant Quirze del Vallès,Vallès Occidental,Barcelona,Barcelona,químic,Recomanat,188,19602,14.27,,,
8239,82397,Sant Quirze Safaja,Moianès,Barcelona,Barcelona,inundacions,Recomanat,627,622,25.57,,,
8239,82397,Sant Quirze Safaja,Moianès,Barcelona,Barcelona,químic,Obligat,627,622,25.57,,,
8239,82397,Sant Quirze Safaja,Moianès,Barcelona,Barcelona,incendi forestal,Obligat,627,622,25.57,,,
8239,82397,Sant Quirze Safaja,Moianès,Barcelona,Barcelona,sísmic,Obligat,627,622,25.57,,,
8239,82397,Sant Quirze Safaja,Moianès,Barcelona,Barcelona,nevades,Obligat,627,622,25.57,,,
25194,251945,Sant Ramon,Segarra,Lleida,Lleida,inundacions,Recomanat,641,506,18.76,,,
