,Municipi,Codi,Any,Total,Homes,Dones,0-14 Anys,15-64 Anys,64 o més,Índex d'envelliment,Índex de sobreenvelliment,Saldo migratori total,Immigracions,Emigracions,Aturats,Poblacio activa,Renda,Demanda,Habitatges familiars secundaris,Habitatges familiars vacants,Habitatges familiars altres,Habitatges familiars principals,De lloguer,De propietat,Serveis,Solar,Zones verdes,Equipament,Connectivitat,Densitat comercial,Hab Lloguer
2562,Salàs de Pallars,251902,2002,329.0,0.49544072948328266,0.5045592705167173,0.06382978723404255,0.5501519756838906,0.3860182370820669,,,-1.0,17.0,18.0,,,,,127.0,78.0,0.0,134.0,11.0,112.0,,,,,,,0.0
2563,Saldes,81901,2002,325.0,0.5507692307692308,0.4492307692307692,0.12307692307692308,0.6892307692307692,0.18769230769230769,,,5.0,25.0,20.0,,,,,16.0,0.0,0.0,106.0,25.0,77.0,,,,,,,0.0
2564,Sales de Llierca,171544,2002,99.0,0.5353535353535354,0.46464646464646464,0.1919191919191919,0.7070707070707071,0.10101010101010101,,,7.0,10.0,3.0,,,,,14.0,6.0,0.0,34.0,11.0,22.0,,,,,,,0.0
2565,Sallent,81918,2002,7079.0,0.48368413617742617,0.5163158638225738,0.11484672976409098,0.6396383670009889,0.24551490323492017,,,35.0,203.0,168.0,,,,,69.0,821.0,1.0,2552.0,409.0,1970.0,,,,,,,0.0
2566,Salomó,431359,2002,375.0,0.512,0.488,0.08266666666666667,0.5813333333333334,0.336,,,-9.0,7.0,16.0,,,,,9.0,107.0,1.0,152.0,6.0,140.0,,,,,,,0.0
2567,Salou,439057,2002,15360.0,0.5139322916666667,0.48606770833333335,0.15325520833333334,0.7468098958333333,0.09993489583333333,,,1460.0,2592.0,1132.0,,,,,13358.0,6102.0,3819.0,5601.0,976.0,4307.0,,,,,,,0.0
2568,Salt,171557,2002,23214.0,0.5069785474282761,0.493021452571724,0.15693116222968898,0.6959593348841216,0.14710950288618937,,,1091.0,2517.0,1426.0,,,,,301.0,1724.0,18.0,7651.0,688.0,6627.0,,,,,,,0.0
2569,Sanaüja,251919,2002,463.0,0.5032397408207343,0.49676025917926564,0.11231101511879049,0.5637149028077754,0.32397408207343414,,,12.0,20.0,8.0,,,,,116.0,46.0,0.0,180.0,8.0,149.0,,,,,,,0.0
2570,Sant Adrià de Besòs,81944,2002,32641.0,0.4930608743604669,0.5069391256395331,0.15299776354891087,0.693054747097209,0.15394748935388008,,,175.0,1745.0,1570.0,,,,,60.0,1757.0,0.0,11119.0,1271.0,9494.0,,,,,,,0.0
2571,Sant Agustí de Lluçanès,81957,2002,107.0,0.5514018691588785,0.4485981308411215,0.1588785046728972,0.6635514018691588,0.17757009345794392,,,0.0,5.0,5.0,,,,,34.0,11.0,3.0,27.0,9.0,17.0,,,,,,,0.0
2572,Sant Andreu de la Barca,81960,2002,22396.0,0.5131719949991069,0.486828005000893,0.16029648151455617,0.752991605643865,0.08671191284157885,,,411.0,1660.0,1249.0,,,,,132.0,1236.0,0.0,7718.0,747.0,6679.0,,,,,,,0.0
2573,Sant Andreu de Llavaneres,81976,2002,8091.0,0.4996910147076999,0.5003089852923001,0.16870596959584724,0.7105425781732789,0.12075145223087382,,,336.0,773.0,437.0,,,,,948.0,1343.0,17.0,2666.0,397.0,2087.0,,,,,,,0.0
2574,Sant Andreu Salou,171576,2002,141.0,0.45390070921985815,0.5460992907801419,0.19858156028368795,0.574468085106383,0.22695035460992907,,,5.0,7.0,2.0,,,,,20.0,11.0,0.0,47.0,3.0,40.0,,,,,,,0.0
2575,Sant Aniol de Finestres,171833,2002,288.0,0.5277777777777778,0.4722222222222222,0.12152777777777778,0.6840277777777778,0.19444444444444445,,,10.0,24.0,14.0,,,,,20.0,45.0,0.0,107.0,27.0,63.0,,,,,,,0.0
2576,Sant Antoni de Vilamajor,81982,2002,3951.0,0.49759554543153633,0.5024044545684637,0.16324981017463933,0.7018476335105037,0.134902556314857,,,178.0,386.0,208.0,,,,,57.0,271.0,0.0,1317.0,115.0,1101.0,,,,,,,0.0
2577,Sant Bartomeu del Grau,81995,2002,1134.0,0.5291005291005291,0.4708994708994709,0.19047619047619047,0.6613756613756614,0.14814814814814814,,,-5.0,50.0,55.0,,,,,58.0,47.0,1.0,318.0,34.0,169.0,,,,,,,0.0
2578,Sant Boi de Llobregat,82009,2002,80041.0,0.49749503379517995,0.50250496620482,0.14336402593670744,0.723454229707275,0.13318174435601754,93.0,9.0,-621.0,2570.0,3191.0,,,,,1000.0,3696.0,43.0,26809.0,2081.0,23977.0,,,,,,,0.0
2579,Sant Boi de Lluçanès,82016,2002,572.0,0.513986013986014,0.486013986013986,0.07692307692307693,0.6416083916083916,0.28146853146853146,,,13.0,32.0,19.0,,,,,76.0,49.0,2.0,169.0,37.0,111.0,,,,,,,0.0
2580,Sant Carles de la Ràpita,431362,2002,11735.0,0.5002130379207499,0.4997869620792501,0.13625905411163186,0.6685982104814657,0.19514273540690244,,,263.0,604.0,341.0,,,,,2162.0,1156.0,3.0,4184.0,413.0,3362.0,,,,,,,0.0
2581,Sant Cebrià de Vallalta,82037,2002,2060.0,0.5398058252427185,0.4601941747572815,0.15679611650485437,0.7368932038834951,0.10631067961165049,,,92.0,235.0,143.0,,,,,307.0,190.0,0.0,763.0,39.0,647.0,,,,,,,0.0
2582,Sant Celoni,82021,2002,13291.0,0.49890903618990295,0.5010909638100971,0.14919870589120457,0.6800842675494696,0.17071702655932586,,,376.0,938.0,562.0,,,,,512.0,1165.0,1.0,4338.0,679.0,3421.0,,,,,,,0.0
2583,Sant Climent de Llobregat,82042,2002,3140.0,0.5025477707006369,0.49745222929936306,0.16656050955414012,0.7222929936305732,0.11114649681528663,,,41.0,184.0,143.0,,,,,64.0,167.0,0.0,1071.0,109.0,887.0,,,,,,,0.0
2584,Sant Climent Sescebes,171582,2002,416.0,0.5072115384615384,0.49278846153846156,0.09134615384615384,0.6105769230769231,0.2980769230769231,,,7.0,22.0,15.0,,,,,25.0,68.0,2.0,158.0,14.0,126.0,,,,,,,0.0
2585,Sant Cugat del Vallès,82055,2002,59837.0,0.4934739375302906,0.5065260624697093,0.1853702558617578,0.7111820445543727,0.10344769958386951,51.0,11.0,1818.0,4376.0,2558.0,,,,,2792.0,5911.0,227.0,19806.0,3374.0,15597.0,,,,,,,0.0
2586,Sant Cugat Sesgarrigues,82068,2002,770.0,0.522077922077922,0.4779220779220779,0.13376623376623376,0.6571428571428571,0.20909090909090908,,,45.0,74.0,29.0,,,,,52.0,45.0,0.0,236.0,15.0,203.0,,,,,,,0.0
2587,Sant Esteve de la Sarga,251961,2002,104.0,0.6153846153846154,0.38461538461538464,0.038461538461538464,0.6538461538461539,0.3076923076923077,,,5.0,11.0,6.0,,,,,69.0,0.0,0.0,48.0,2.0,46.0,,,,,,,0.0
2588,Sant Esteve de Palautordera,82074,2002,1591.0,0.5009428032683847,0.49905719673161536,0.18290383406662478,0.6838466373350094,0.1332495285983658,,,89.0,178.0,89.0,,,,,187.0,0.0,0.0,523.0,101.0,379.0,,,,,,,0.0
2589,Sant Esteve Sesrovires,82080,2002,5591.0,0.5183330352351995,0.4816669647648006,0.16687533536040064,0.7227687354677159,0.11035592917188339,,,178.0,414.0,236.0,,,,,624.0,80.0,23.0,1734.0,144.0,1500.0,,,,,,,0.0
2590,Sant Feliu de Buixalleu,171595,2002,734.0,0.5395095367847411,0.4604904632152589,0.14713896457765668,0.6403269754768393,0.2125340599455041,,,1.0,40.0,39.0,,,,,250.0,29.0,43.0,267.0,30.0,207.0,,,,,,,0.0
2591,Sant Feliu de Codines,82107,2002,4715.0,0.5062566277836691,0.49374337221633086,0.14846235418875928,0.6744432661717922,0.17709437963944857,,,164.0,446.0,282.0,,,,,527.0,370.0,10.0,1644.0,369.0,1064.0,,,,,,,0.0
2592,Sant Feliu de Guíxols,171609,2002,18994.0,0.49384016005054227,0.5061598399494577,0.1492576603137833,0.6762135411182478,0.17452879856796882,,,153.0,801.0,648.0,,,,,4691.0,1301.0,1220.0,6609.0,903.0,5197.0,,,,,,,0.0
2593,Sant Feliu de Llobregat,82114,2002,40695.0,0.493967317852316,0.506032682147684,0.13812507679076053,0.7391079985256174,0.12276692468362206,,,421.0,2181.0,1760.0,,,,,514.0,2056.0,43.0,13979.0,1353.0,12188.0,,,,,,,0.0
2594,Sant Feliu de Pallerols,171616,2002,1163.0,0.4858125537403267,0.5141874462596733,0.117798796216681,0.6233877901977644,0.2588134135855546,,,22.0,51.0,29.0,,,,,118.0,164.0,0.0,439.0,65.0,343.0,,,,,,,0.0
2595,Sant Feliu Sasserra,82129,2002,656.0,0.4923780487804878,0.5076219512195121,0.13414634146341464,0.6417682926829268,0.22408536585365854,,,0.0,23.0,23.0,,,,,55.0,54.0,0.0,218.0,27.0,169.0,,,,,,,0.0
2596,Sant Ferriol,171621,2002,204.0,0.5588235294117647,0.4411764705882353,0.16666666666666666,0.6225490196078431,0.2107843137254902,,,6.0,16.0,10.0,,,,,12.0,19.0,0.0,66.0,17.0,44.0,,,,,,,0.0
2597,Sant Fost de Campsentelles,82093,2002,6713.0,0.5067778936392076,0.4932221063607925,0.14464471920154923,0.7346938775510204,0.12066140324743035,,,103.0,459.0,356.0,,,,,269.0,74.0,1.0,2172.0,122.0,1940.0,,,,,,,0.0
2598,Sant Fruitós de Bages,82135,2002,6036.0,0.5023194168323393,0.49768058316766073,0.15142478462557984,0.7104042412193505,0.13817097415506957,,,279.0,477.0,198.0,,,,,84.0,331.0,10.0,2017.0,183.0,1726.0,,,,,,,0.0
2599,Sant Gregori,171637,2002,2509.0,0.515344758868075,0.4846552411319251,0.16102032682343564,0.680350737345556,0.15862893583100837,,,99.0,166.0,67.0,,,,,30.0,48.0,3.0,798.0,117.0,638.0,,,,,,,0.0
2600,Sant Guim de Freixenet,251924,2002,1071.0,0.49019607843137253,0.5098039215686274,0.10177404295051354,0.6507936507936508,0.24743230625583568,,,2.0,68.0,66.0,,,,,125.0,46.0,0.0,348.0,62.0,269.0,,,,,,,0.0
2601,Sant Guim de la Plana,251977,2002,183.0,0.5300546448087432,0.46994535519125685,0.09289617486338798,0.6065573770491803,0.3005464480874317,,,-5.0,6.0,11.0,,,,,25.0,20.0,0.0,55.0,1.0,44.0,,,,,,,0.0
2602,Sant Hilari Sacalm,171642,2002,5220.0,0.5187739463601533,0.4812260536398467,0.13524904214559386,0.6793103448275862,0.1854406130268199,,,188.0,308.0,120.0,,,,,295.0,361.0,16.0,1778.0,300.0,1375.0,,,,,,,0.0
2603,Sant Hipòlit de Voltregà,82153,2002,3087.0,0.4975704567541302,0.5024295432458697,0.1379980563654033,0.6333009394233884,0.2287010042112083,,,29.0,113.0,84.0,,,,,16.0,329.0,5.0,1067.0,156.0,844.0,,,,,,,0.0
2604,Sant Iscle de Vallalta,81939,2002,961.0,0.5286160249739854,0.4713839750260146,0.16337148803329865,0.6857440166493236,0.15088449531737774,,,33.0,78.0,45.0,,,,,0.0,136.0,0.0,353.0,40.0,282.0,,,,,,,0.0
2605,Sant Jaume d'Enveja,439023,2002,3318.0,0.5093429776974081,0.49065702230259195,0.12718505123568416,0.659132007233273,0.2136829415310428,,,8.0,87.0,79.0,,,,,188.0,181.0,0.0,1091.0,33.0,1023.0,,,,,,,0.0
2606,Sant Jaume de Frontanyà,82166,2002,25.0,0.52,0.48,0.0,0.92,0.08,,,1.0,1.0,0.0,,,,,16.0,5.0,1.0,10.0,4.0,6.0,,,,,,,0.0
2607,Sant Jaume de Llierca,171655,2002,758.0,0.5092348284960422,0.49076517150395776,0.1424802110817942,0.5633245382585752,0.2941952506596306,,,6.0,31.0,25.0,,,,,34.0,42.0,0.0,268.0,33.0,227.0,,,,,,,0.0
2608,Sant Jaume dels Domenys,431378,2002,1596.0,0.5238095238095238,0.47619047619047616,0.13533834586466165,0.6585213032581454,0.20614035087719298,,,67.0,153.0,86.0,,,,,489.0,73.0,1.0,564.0,42.0,455.0,,,,,,,0.0
2609,Sant Joan de les Abadesses,171674,2002,3655.0,0.49192886456908347,0.5080711354309165,0.10259917920656635,0.6478796169630643,0.24952120383036935,,,-3.0,101.0,104.0,,,,,317.0,257.0,7.0,1341.0,341.0,923.0,,,,,,,0.0
2610,Sant Joan de Mollet,171680,2002,351.0,0.4843304843304843,0.5156695156695157,0.1623931623931624,0.6153846153846154,0.2222222222222222,,,4.0,16.0,12.0,,,,,22.0,2.0,0.0,142.0,8.0,124.0,,,,,,,0.0
2611,Sant Joan de Vilatorrada,82188,2002,9390.0,0.5,0.5,0.13812566560170395,0.7095846645367412,0.15228966986155484,,,161.0,468.0,307.0,,,,,56.0,536.0,10.0,3178.0,314.0,2752.0,,,,,,,0.0
2612,Sant Joan Despí,82172,2002,29064.0,0.49432287365813377,0.5056771263418662,0.15548444811450593,0.7285301403798513,0.11598541150564272,,,672.0,2097.0,1425.0,,,,,594.0,1331.0,64.0,10012.0,1092.0,8668.0,,,,,,,0.0
2613,Sant Joan les Fonts,171851,2002,2735.0,0.49981718464351005,0.5001828153564899,0.10127970749542961,0.6694698354661791,0.22925045703839123,,,13.0,115.0,102.0,,,,,25.0,189.0,9.0,989.0,159.0,767.0,,,,,,,0.0
2614,Sant Jordi Desvalls,171668,2002,640.0,0.5109375,0.4890625,0.1015625,0.6453125,0.253125,,,-16.0,19.0,35.0,,,,,82.0,38.0,0.0,220.0,39.0,151.0,,,,,,,0.0
2615,Sant Julià de Cerdanyola,89030,2002,241.0,0.5228215767634855,0.47717842323651455,0.11618257261410789,0.6348547717842323,0.24896265560165975,,,4.0,11.0,7.0,,,,,148.0,6.0,0.0,97.0,10.0,55.0,,,,,,,0.0
2616,Sant Julià de Ramis,171693,2002,2166.0,0.5036934441366574,0.49630655586334255,0.15189289012003693,0.6966759002770083,0.15143120960295475,,,62.0,168.0,106.0,,,,,8.0,71.0,0.0,677.0,95.0,564.0,,,,,,,0.0
2617,Sant Julià de Vilatorta,82205,2002,2473.0,0.4945410432672867,0.5054589567327133,0.16902547513141933,0.6858067124949454,0.14516781237363527,,,89.0,172.0,83.0,,,,,112.0,153.0,0.0,808.0,105.0,641.0,,,,,,,0.0
2618,Sant Julià del Llor i Bonmatí,179032,2002,965.0,0.5098445595854922,0.49015544041450776,0.12746113989637306,0.6538860103626943,0.21865284974093263,,,28.0,47.0,19.0,,,,,129.0,9.0,0.0,379.0,31.0,339.0,,,,,,,0.0
2619,Sant Just Desvern,82212,2002,14557.0,0.4790135330081748,0.5209864669918253,0.1577935014082572,0.6998007831283919,0.14240571546335096,,,260.0,955.0,695.0,,,,,279.0,855.0,11.0,4660.0,741.0,3707.0,,,,,,,0.0
2620,Sant Llorenç d'Hortons,82227,2002,1779.0,0.507026419336706,0.492973580663294,0.15401911186059583,0.6604834176503653,0.18549747048903878,,,61.0,147.0,86.0,,,,,328.0,37.0,0.0,610.0,64.0,498.0,,,,,,,0.0
2621,Sant Llorenç de la Muga,171714,2002,185.0,0.4594594594594595,0.5405405405405406,0.08108108108108109,0.572972972972973,0.34594594594594597,,,1.0,5.0,4.0,,,,,86.0,0.0,0.0,84.0,12.0,65.0,,,,,,,0.0
2622,Sant Llorenç de Morunys,251930,2002,901.0,0.516093229744728,0.4839067702552719,0.09211986681465038,0.6503884572697003,0.25749167591564925,,,15.0,51.0,36.0,,,,,429.0,85.0,10.0,324.0,72.0,233.0,,,,,,,0.0
2623,Sant Llorenç Savall,82233,2002,2123.0,0.5035327366933584,0.49646726330664154,0.13707018370230806,0.6151672162034856,0.2477626000942063,,,69.0,151.0,82.0,,,,,454.0,21.0,2.0,690.0,98.0,514.0,,,,,,,0.0
2624,Sant Martí d'Albars,82251,2002,132.0,0.5075757575757576,0.49242424242424243,0.11363636363636363,0.6287878787878788,0.25757575757575757,,,-10.0,0.0,10.0,,,,,23.0,12.0,0.0,33.0,6.0,25.0,,,,,,,0.0
2625,Sant Martí de Centelles,82248,2002,784.0,0.5216836734693877,0.47831632653061223,0.16709183673469388,0.6568877551020408,0.1760204081632653,,,49.0,93.0,44.0,,,,,63.0,21.0,0.0,281.0,71.0,191.0,,,,,,,0.0
2626,Sant Martí de Llémena,171729,2002,475.0,0.5389473684210526,0.4610526315789474,0.15578947368421053,0.6526315789473685,0.19157894736842104,,,23.0,42.0,19.0,,,,,74.0,40.0,0.0,175.0,35.0,129.0,,,,,,,0.0
2627,Sant Martí de Riucorb,259025,2002,698.0,0.5186246418338109,0.4813753581661891,0.07306590257879657,0.6074498567335244,0.3194842406876791,,,-1.0,15.0,16.0,,,,,164.0,83.0,0.0,262.0,8.0,244.0,,,,,,,0.0
2628,Sant Martí de Tous,82264,2002,1027.0,0.5043816942551119,0.495618305744888,0.1450827653359299,0.6368062317429406,0.2181110029211295,,,19.0,48.0,29.0,,,,,66.0,70.0,4.0,356.0,38.0,277.0,,,,,,,0.0
2629,Sant Martí Sarroca,82270,2002,2531.0,0.5009877518767286,0.49901224812327144,0.12801264322402212,0.6538917423943106,0.21809561438166733,,,32.0,148.0,116.0,,,,,134.0,93.0,0.0,803.0,73.0,667.0,,,,,,,0.0
2630,Sant Martí Sesgueioles,82286,2002,356.0,0.4943820224719101,0.5056179775280899,0.12921348314606743,0.6207865168539326,0.25,,,-7.0,7.0,14.0,,,,,55.0,36.0,0.0,120.0,14.0,102.0,,,,,,,0.0
2631,Sant Martí Vell,171735,2002,161.0,0.5093167701863354,0.4906832298136646,0.18012422360248448,0.5714285714285714,0.2484472049689441,,,-12.0,0.0,12.0,,,,,2.0,0.0,0.0,77.0,15.0,53.0,,,,,,,0.0
2632,Sant Mateu de Bages,82299,2002,702.0,0.49145299145299143,0.5085470085470085,0.08831908831908832,0.5925925925925926,0.3190883190883191,,,-9.0,16.0,25.0,,,,,21.0,84.0,0.0,231.0,14.0,208.0,,,,,,,0.0
2633,Sant Miquel de Campmajor,171740,2002,196.0,0.5459183673469388,0.45408163265306123,0.10714285714285714,0.6938775510204082,0.1989795918367347,,,12.0,26.0,14.0,,,,,26.0,24.0,0.0,66.0,16.0,43.0,,,,,,,0.0
2634,Sant Miquel de Fluvià,171753,2002,609.0,0.5041050903119869,0.49589490968801314,0.14614121510673234,0.6502463054187192,0.20361247947454844,,,19.0,49.0,30.0,,,,,75.0,15.0,0.0,212.0,34.0,156.0,,,,,,,0.0
2635,Sant Mori,171766,2002,156.0,0.4807692307692308,0.5192307692307693,0.10256410256410256,0.6602564102564102,0.23717948717948717,,,8.0,21.0,13.0,,,,,56.0,16.0,0.0,51.0,11.0,31.0,,,,,,,0.0
2636,Sant Pau de Segúries,171772,2002,658.0,0.506079027355623,0.4939209726443769,0.11246200607902736,0.621580547112462,0.26595744680851063,,,7.0,21.0,14.0,,,,,101.0,76.0,0.0,243.0,29.0,194.0,,,,,,,0.0
2637,Sant Pere de Ribes,82310,2002,23823.0,0.5059396381647987,0.4940603618352013,0.17109516013936113,0.721403685513999,0.1075011543466398,,,643.0,1904.0,1261.0,,,,,2583.0,986.0,41.0,8073.0,604.0,7127.0,,,,,,,0.0
2638,Sant Pere de Riudebitlles,82325,2002,2123.0,0.49222797927461137,0.5077720207253886,0.1234102684879887,0.6825247291568535,0.1940650023551578,,,-4.0,66.0,70.0,,,,,39.0,155.0,20.0,731.0,51.0,641.0,,,,,,,0.0
2639,Sant Pere de Torelló,82331,2002,2230.0,0.4968609865470852,0.5031390134529148,0.11748878923766816,0.6762331838565022,0.2062780269058296,,,35.0,99.0,64.0,,,,,34.0,117.0,0.0,761.0,84.0,632.0,,,,,,,0.0
2640,Sant Pere de Vilamajor,82346,2002,2934.0,0.5238582140422631,0.4761417859577369,0.1714383094751193,0.7027948193592365,0.12576687116564417,,,74.0,305.0,231.0,,,,,0.0,553.0,1.0,1006.0,64.0,895.0,,,,,,,0.0
2641,Sant Pere Pescador,171788,2002,1577.0,0.5554850982878884,0.4445149017121116,0.13253012048192772,0.6848446417247939,0.18262523779327838,,,-26.0,53.0,79.0,,,,,364.0,19.0,0.0,522.0,89.0,385.0,,,,,,,0.0
2642,Sant Pere Sallavinera,81897,2002,149.0,0.5100671140939598,0.4899328859060403,0.087248322147651,0.5704697986577181,0.3422818791946309,,,5.0,9.0,4.0,,,,,25.0,22.0,0.0,46.0,5.0,33.0,,,,,,,0.0
2643,Sant Pol de Mar,82359,2002,4035.0,0.5090458488228005,0.4909541511771995,0.13779429987608427,0.7206939281288723,0.14151177199504336,,,206.0,411.0,205.0,,,,,1356.0,571.0,2.0,1506.0,182.0,1192.0,,,,,,,0.0
2644,Sant Quintí de Mediona,82362,2002,1843.0,0.5127509495387954,0.48724905046120454,0.12696690179055886,0.6641345632121541,0.20889853499728703,,,56.0,136.0,80.0,,,,,242.0,191.0,0.0,645.0,125.0,471.0,,,,,,,0.0
2645,Sant Quirze de Besora,82378,2002,1986.0,0.4944612286002014,0.5055387713997986,0.1067472306143001,0.6309164149043303,0.2623363544813696,,,-1.0,64.0,65.0,,,,,150.0,175.0,0.0,753.0,176.0,546.0,,,,,,,0.0
2646,Sant Quirze del Vallès,82384,2002,13916.0,0.5004311583788444,0.4995688416211555,0.18539810290313308,0.7241304972693303,0.09047139982753664,,,620.0,1226.0,606.0,,,,,779.0,197.0,8.0,4314.0,220.0,3950.0,,,,,,,0.0
2647,Sant Quirze Safaja,82397,2002,441.0,0.5578231292517006,0.4421768707482993,0.12244897959183673,0.7414965986394558,0.1360544217687075,,,8.0,50.0,42.0,,,,,113.0,0.0,0.0,156.0,21.0,109.0,,,,,,,0.0
2648,Sant Ramon,251945,2002,564.0,0.5106382978723404,0.48936170212765956,0.09219858156028368,0.6223404255319149,0.2854609929078014,,,9.0,26.0,17.0,,,,,45.0,6.0,0.0,178.0,9.0,141.0,,,,,,,0.0
2649,Sant Sadurní d'Anoia,82401,2002,10099.0,0.49697989899990097,0.503020101000099,0.15367858203782553,0.6797702742845826,0.16655114367759183,,,466.0,717.0,251.0,,,,,83.0,573.0,28.0,3274.0,383.0,2716.0,,,,,,,0.0
2650,Sant Sadurní d'Osormort,82418,2002,83.0,0.5421686746987951,0.4578313253012048,0.14457831325301204,0.6867469879518072,0.1686746987951807,,,3.0,13.0,10.0,,,,,0.0,0.0,0.0,28.0,8.0,17.0,,,,,,,0.0
2651,Sant Salvador de Guardiola,80983,2002,2245.0,0.5211581291759465,0.47884187082405344,0.13763919821826281,0.7207126948775056,0.14164810690423163,,,149.0,269.0,120.0,,,,,487.0,31.0,4.0,773.0,19.0,716.0,,,,,,,0.0
2652,Sant Vicenç de Castellet,82628,2002,7139.0,0.47849838913013026,0.5215016108698697,0.10477657935285054,0.6753046645188402,0.2199187561283093,,,104.0,366.0,262.0,,,,,0.0,593.0,0.0,2532.0,641.0,1837.0,,,,,,,0.0
2653,Sant Vicenç de Montalt,82649,2002,4123.0,0.5090953189425176,0.4909046810574824,0.1882124666504972,0.7140431724472471,0.09774436090225563,,,228.0,468.0,240.0,,,,,1174.0,46.0,0.0,1392.0,138.0,1182.0,,,,,,,0.0
2654,Sant Vicenç de Torelló,82652,2002,1833.0,0.48063284233497,0.51936715766503,0.15384615384615385,0.6164757228587016,0.22967812329514456,,,32.0,102.0,70.0,,,,,38.0,74.0,6.0,651.0,76.0,549.0,,,,,,,0.0
2655,Sant Vicenç dels Horts,82634,2002,25294.0,0.5050604886534356,0.4949395113465644,0.16450541630426188,0.7144777417569385,0.12101684193879972,,,233.0,1281.0,1048.0,,,,,940.0,1709.0,13.0,8174.0,500.0,7319.0,,,,,,,0.0
2656,Santa Bàrbara,431384,2002,3439.0,0.5030532131433556,0.4969467868566444,0.12939808083745274,0.626054085489968,0.24454783367257923,,,7.0,110.0,103.0,,,,,70.0,351.0,5.0,1248.0,149.0,949.0,,,,,,,0.0
2657,Santa Cecília de Voltregà,82439,2002,207.0,0.5603864734299517,0.4396135265700483,0.14009661835748793,0.6570048309178744,0.2028985507246377,,,-4.0,3.0,7.0,,,,,2.0,0.0,0.0,58.0,15.0,37.0,,,,,,,0.0
2658,Santa Coloma de Cervelló,82444,2002,5633.0,0.5039943191904847,0.49600568080951535,0.17503994319190486,0.7106337653115569,0.11432629149653825,,,478.0,720.0,242.0,,,,,299.0,279.0,9.0,1966.0,148.0,1748.0,,,,,,,0.0
2659,Santa Coloma de Farners,171805,2002,9396.0,0.5109621115368241,0.4890378884631758,0.15229885057471265,0.6796509152830992,0.16805023414218817,,,57.0,370.0,313.0,,,,,635.0,459.0,9.0,3269.0,388.0,2720.0,,,,,,,0.0
2660,Santa Coloma de Gramenet,82457,2002,115568.0,0.4997923300567631,0.5002076699432368,0.12060431953481933,0.7311626055655545,0.1482330748996262,122.0,9.0,-2064.0,4232.0,6296.0,,,,,734.0,5405.0,173.0,39429.0,5193.0,33116.0,,,,,,,0.0
2661,Santa Coloma de Queralt,431397,2002,2831.0,0.4987636877428471,0.5012363122571529,0.13811374072765806,0.6397032850582833,0.22218297421405864,,,-11.0,90.0,101.0,,,,,142.0,232.0,3.0,963.0,141.0,729.0,,,,,,,0.0
2662,Santa Cristina d'Aro,171812,2002,3206.0,0.5262008733624454,0.4737991266375546,0.16562694946974424,0.6840299438552714,0.1503431066749844,,,284.0,469.0,185.0,,,,,2061.0,149.0,2.0,1894.0,194.0,1600.0,,,,,,,0.0
2663,Santa Eugènia de Berga,82460,2002,1999.0,0.5092546273136568,0.49074537268634316,0.15057528764382191,0.7028514257128564,0.14657328664332167,,,7.0,87.0,80.0,,,,,20.0,64.0,0.0,622.0,49.0,544.0,,,,,,,0.0
2664,Santa Eulàlia de Riuprimer,82476,2002,869.0,0.5189873417721519,0.4810126582278481,0.14154200230149597,0.6547756041426928,0.20368239355581128,,,-7.0,24.0,31.0,,,,,13.0,64.0,0.0,287.0,39.0,218.0,,,,,,,0.0
2665,Santa Eulàlia de Ronçana,82482,2002,4988.0,0.5056134723336007,0.49438652766639934,0.13973536487570168,0.7115076182838813,0.148757016840417,,,197.0,436.0,239.0,,,,,883.0,107.0,5.0,1678.0,114.0,1486.0,,,,,,,0.0
2666,Santa Fe del Penedès,82495,2002,321.0,0.4797507788161994,0.5202492211838006,0.19003115264797507,0.6635514018691588,0.14641744548286603,,,9.0,24.0,15.0,,,,,13.0,5.0,0.0,98.0,7.0,83.0,,,,,,,0.0
2667,Santa Llogaia d'Àlguema,171827,2002,285.0,0.5087719298245614,0.49122807017543857,0.1368421052631579,0.6947368421052632,0.16842105263157894,,,8.0,23.0,15.0,,,,,1.0,32.0,0.0,99.0,15.0,72.0,,,,,,,0.0
2668,Santa Margarida de Montbui,82508,2002,9076.0,0.500220361392684,0.499779638607316,0.1505068312031732,0.7157338034376377,0.13375936535918906,,,47.0,406.0,359.0,,,,,53.0,793.0,2.0,3047.0,264.0,2640.0,,,,,,,0.0
2669,Santa Margarida i els Monjos,82515,2002,5179.0,0.517860590847654,0.482139409152346,0.1596833365514578,0.7138443715002897,0.12647229194825255,,,158.0,396.0,238.0,,,,,12.0,264.0,0.0,1687.0,148.0,1444.0,,,,,,,0.0
2670,Santa Maria d'Oló,82589,2002,998.0,0.5090180360721442,0.4909819639278557,0.08817635270541083,0.6733466933867736,0.23847695390781562,,,26.0,52.0,26.0,,,,,103.0,92.0,3.0,329.0,20.0,277.0,,,,,,,0.0
2671,Santa Maria de Besora,82536,2002,180.0,0.5055555555555555,0.49444444444444446,0.14444444444444443,0.5722222222222222,0.2833333333333333,,,9.0,21.0,12.0,,,,,27.0,9.0,2.0,60.0,13.0,41.0,,,,,,,0.0
2672,Santa Maria de Martorelles,82567,2002,698.0,0.4885386819484241,0.5114613180515759,0.17765042979942694,0.6762177650429799,0.14613180515759314,,,19.0,46.0,27.0,,,,,77.0,16.0,0.0,249.0,47.0,189.0,,,,,,,0.0
